GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
RBM12B	HsaEX0052618	chr8:93740629-93740696	68	chr8:93740863+93740881,93740629-93740696,93737355	C1	UP_EXONS_TAF2	chr8	93740629	93740696	-	93740881	93737355	ENSG00000183808
SGIP1	HsaEX0057789	chr1:66716017-66716102	86	chr1:66695493,66716017-66716102,66719294	C3	UP_EXONS_TAF2	chr1	66716017	66716102	+	66695493	66719294	ENSG00000118473
DHRS12	HsaEX0019522	chr13:51777060-51777121	62	chr13:51790011,51777060-51777121,51774034	C1	UP_EXONS_TAF2	chr13	51777060	51777121	-	51790011	51774034	ENSG00000102796
ULK4	HsaEX0069288	chr3:41705057-41705142	86	chr3:41705254,41705057-41705142+41705151,41681804	S	UP_EXONS_TAF2	chr3	41705057	41705142	-	41705254	41681804	ENSG00000168038
SLC47A1	HsaEX0059758	chr17:19546435-19546503	69	chr17:19542494,19546435-19546503,19547985	S	UP_EXONS_TAF2	chr17	19546435	19546503	+	19542494	19547985	ENSG00000142494
SFI1	HsaEX0057591	chr22:31613142-31613216	75	chr22:31611840,31613142-31613216,31613354	S	UP_EXONS_TAF2	chr22	31613142	31613216	+	31611840	31613354	ENSG00000198089
FBF1	HsaEX0024980	chr17:75939818-75939882	65	chr17:75940848,75939818-75939882,75938232	ANN	UP_EXONS_TAF2	chr17	75939818	75939882	-	75940848	75938232	ENSG00000188878
PPP1R12B	HsaEX0049580	chr1:202431480-202431619	140	chr1:202430794+202430810,202431480-202431619,202434656	S	UP_EXONS_TAF2	chr1	202431480	202431619	+	202430794	202434656	ENSG00000077157
EML5	HsaEX0022375	chr14:88706259-88706426	168	chr14:88712271,88706259-88706426,88705588	C1	UP_EXONS_TAF2	chr14	88706259	88706426	-	88712271	88705588	ENSG00000165521
ZNF337-AS1	HsaEX0055282	chr20:25634729-25634827	99	chr20:25634170,25634729-25634827,25645531	C2	UP_EXONS_TAF2	chr20	25634729	25634827	+	25634170	25645531	ENSG00000213742
INTS6	HsaEX0031916	chr13:51421112-51421334	223	chr13:51430294,51421112-51421334,51389444	C3	UP_EXONS_TAF2	chr13	51421112	51421334	-	51430294	51389444	ENSG00000102786
LRRC20	HsaEX0036540	chr10:70323863-70324030	168	chr10:70340553,70323863-70324030,70301508	S	UP_EXONS_TAF2	chr10	70323863	70324030	-	70340553	70301508	ENSG00000172731
ACAD10	HsaEX0001737	chr12:111705785-111705932	148	chr12:111702310,111705738+111705785-111705932,111733923	C3	UP_EXONS_TAF2	chr12	111705785	111705932	+	111702310	111733923	ENSG00000111271
PRDM5	HsaEX6086001	chr4:120811370-120811449	80	chr4:120816453,120811370-120811449,120799745	C1	UP_EXONS_TAF2	chr4	120811370	120811449	-	120816453	120799745	ENSG00000138738
POLN	HsaEX0048992	chr4:2200840-2200878	39	chr4:2207987,2200840-2200878,2198717	S	UP_EXONS_TAF2	chr4	2200840	2200878	-	2207987	2198717	ENSG00000130997
CORO6	HsaEX0016880	chr17:29618790-29618883	94	chr17:29622688+29622718,29618790-29618883+29618971,29616847	C3	UP_EXONS_TAF2	chr17	29618790	29618883	-	29622718	29616847	ENSG00000167549
ATP9B	HsaEX0007144	chr18:79213962-79214038	77	chr18:79207012,79213962-79214038,79253381	S	UP_EXONS_TAF2	chr18	79213962	79214038	+	79207012	79253381	ENSG00000166377
FAM131A	HsaEX0023945	chr3:184337311-184337371	61	chr3:184336123,184337311-184337371,184341724	C2	UP_EXONS_TAF2	chr3	184337311	184337371	+	184336123	184341724	ENSG00000175182
GANC	HsaEX0027005	chr15:42329362-42329449	88	chr15:42327442,42329306+42329362-42329449,42330576	C1	UP_EXONS_TAF2	chr15	42329362	42329449	+	42327442	42330576	ENSG00000214013
DGKQ	HsaEX0019468	chr4:964073-964093	21	chr4:965176,964073-964093,963290	S	UP_EXONS_TAF2	chr4	964073	964093	-	965176	963290	ENSG00000145214
TMEM182	HsaEX0065630	chr2:102797863-102798000	138	chr2:102764427,102797863-102798000,102814748	C1	UP_EXONS_TAF2	chr2	102797863	102798000	+	102764427	102814748	ENSG00000170417
ATP9B	HsaEX0007140	chr18:79176813-79176907	95	chr18:79154551+79154555,79176813-79176907+79176948,79193183	S	UP_EXONS_TAF2	chr18	79176813	79176907	+	79154551	79193183	ENSG00000166377
POLN	HsaEX0048998	chr4:2159155-2159211	57	chr4:2170679+2170682,2159155-2159211,2131290	C2	UP_EXONS_TAF2	chr4	2159155	2159211	-	2170682	2131290	ENSG00000130997
C3orf33	HsaEX0010908	chr3:155802532-155802591	60	chr3:155806139+155806315,155802532-155802591,155775848	C1	UP_EXONS_TAF2	chr3	155802532	155802591	-	155806315	155775848	ENSG00000174928
ZNF107	HsaEX0073002	chr7:64690418-64690525	108	chr7:64666285,64690388+64690399+64690418-64690525,64691248	C2	UP_EXONS_TAF2	chr7	64690418	64690525	+	64666285	64691248	ENSG00000196247
SENP7	HsaEX0057234	chr3:101417593-101417790	198	chr3:101458955,101417593-101417790,101399055	C2	UP_EXONS_TAF2	chr3	101417593	101417790	-	101458955	101399055	ENSG00000138468
C9orf3	HsaEX0011649	chr9:94928425-94928531	107	chr9:94924175,94928425-94928531,94955177	C2	UP_EXONS_TAF2	chr9	94928425	94928531	+	94924175	94955177	ENSG00000148120
GRTP1	HsaEX0028782	chr13:113355323-113355481	159	chr13:113363743+113363762,113355323-113355481,113350973	S	UP_EXONS_TAF2	chr13	113355323	113355481	-	113363762	113350973	ENSG00000139835
PTEN	HsaEX7006688	chr10:87952118-87952259	142	chr10:87933251,87952118-87952259,87957853	ANN	UP_EXONS_TAF2	chr10	87952118	87952259	+	87933251	87957853	ENSG00000171862
MYL5	HsaEX6083095	chr4:676073-676209	137	chr4:675453,676073-676209,678658	ANN	UP_EXONS_TAF2	chr4	676073	676209	+	675453	678658	ENSG00000215375
TTBK2	HsaEX0067729	chr15:42794644-42794801	158	chr15:42810614,42794644-42794801,42783635	S	UP_EXONS_TAF2	chr15	42794644	42794801	-	42810614	42783635	ENSG00000128881
SDCCAG8	HsaEX0056740	chr1:243417968-243418076	109	chr1:243415829,243417968-243418076,243426427	S	UP_EXONS_TAF2	chr1	243417968	243418076	+	243415829	243426427	ENSG00000054282
BAZ2B	HsaEX0007738	chr2:159427941-159428042	102	chr2:159428311,159427941-159428042,159412545	S	UP_EXONS_TAF2	chr2	159427941	159428042	-	159428311	159412545	ENSG00000123636
BAZ2B	HsaEX0007739	chr2:159430995-159431156	162	chr2:159432757,159430863+159430902+159430995-159431156,159429260	S	UP_EXONS_TAF2	chr2	159430995	159431156	-	159432757	159429260	ENSG00000123636
USH1C	HsaEX0069548	chr11:17511902-17512054	153	chr11:17517401,17511902-17512054,17501980	C1	UP_EXONS_TAF2	chr11	17511902	17512054	-	17517401	17501980	ENSG00000006611
ZNF311	HsaEX0073392	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	UP_EXONS_TAF2	chr6	28999487	28999613	-	28999956	28998838	ENSG00000197935
CLHC1	HsaEX0010747	chr2:55181570-55181744	175	chr2:55206270,55181570-55181744,55180712	C2	UP_EXONS_TAF2	chr2	55181570	55181744	-	55206270	55180712	ENSG00000162994
ZNF821	HsaEX0074409	chr16:71864903-71865048	146	chr16:71879907,71864903-71865048,71864242	C3	UP_EXONS_TAF2	chr16	71864903	71865048	-	71879907	71864242	ENSG00000102984
MARCH1	HsaEX0037862	chr4:163854021-163854169	149	chr4:163988501,163854021-163854169+163854189,163700863	C1	UP_EXONS_TAF2	chr4	163854021	163854169	-	163988501	163700863	ENSG00000145416
CLUHP3	HsaEX0009678	chr16:31701663-31701858	196	chr16:31700738,31701663-31701858,31702535	C2	UP_EXONS_TAF2	chr16	31701663	31701858	+	31700738	31702535	ENSG00000131797
SCNN1D	HsaEX0056605	chr1:1285571-1285664	94	chr1:1284090,1285571-1285664,1285926	S	UP_EXONS_TAF2	chr1	1285571	1285664	+	1284090	1285926	ENSG00000162572
SRGAP1	HsaEX0061697	chr12:64091276-64091378	103	chr12:64087026,64091276-64091378+64091576,64094932	C3	UP_EXONS_TAF2	chr12	64091276	64091378	+	64087026	64094932	ENSG00000196935
TRADD	HsaEX0066788	chr16:67156510-67156668	159	chr16:67159838,67156510-67156668,67155654	C1	UP_EXONS_TAF2	chr16	67156510	67156668	-	67159838	67155654	ENSG00000102871
SBF2-AS1	HsaEX7005833	chr11:9780376-9780575	200	chr11:9779942,9780376-9780575,9807848	ANN	UP_EXONS_TAF2	chr11	9780376	9780575	+	9779942	9807848	ENSG00000246273
MFSD4B	HsaEX0034317	chr6:111263830-111263946	117	chr6:111262425,111263810+111263830-111263946,111265876	S	UP_EXONS_TAF2	chr6	111263830	111263946	+	111262425	111265876	ENSG00000173214
ZBTB34	HsaEX0072136	chr9:126863592-126863712	121	chr9:126860739,126863592-126863712,126879390	S	UP_EXONS_TAF2	chr9	126863592	126863712	+	126860739	126879390	ENSG00000177125
FIRRE	HsaEX0054864	chrX:131793994-131794115	122	chrX:131794297+131794324,131793994-131794115,131784039	C2	UP_EXONS_TAF2	chrX	131793994	131794115	-	131794324	131784039	ENSG00000213468
SUCLG2-AS1	HsaEX0055157	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	UP_EXONS_TAF2	chr3	67670918	67671004	+	67655074	67746771	ENSG00000241316
SLC9A5	HsaEX0060046	chr16:67264352-67264522	171	chr16:67262289,67264333+67264352-67264522,67266088	C3	UP_EXONS_TAF2	chr16	67264352	67264522	+	67262289	67266088	ENSG00000135740
SIPA1L2	HsaEX0058401	chr1:232533490-232533583	94	chr1:232574174,232533490-232533583,232515608	S	UP_EXONS_TAF2	chr1	232533490	232533583	-	232574174	232515608	ENSG00000116991
TAF1A	HsaEX0063438	chr1:222579759-222579825	67	chr1:222584128,222579759-222579825+222579872+222579890,222577643	S	UP_EXONS_TAF2	chr1	222579759	222579825	-	222584128	222577643	ENSG00000143498
DDX58	HsaEX6060949	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	UP_EXONS_TAF2	chr9	32489344	32489448	-	32500805	32473065	ENSG00000107201
ZNF573	HsaEX0073984	chr19:37759047-37759139	93	chr19:37770005,37759047-37759139,37740180+37740194	C1	UP_EXONS_TAF2	chr19	37759047	37759139	-	37770005	37740180	ENSG00000189144
NA	HsaEX0001238	chr3:9998776-9998899	124	chr3:9988747,9998776-9998899,10006807	C2	UP_EXONS_TAF2	chr3	9998776	9998899	+	9988747	10006807	ENSG00000180385
RASA4	HsaEX1030691	chr7:102605858-102605980	123	chr7:102608761,102605858-102605980+102605987,102600388	C2	UP_EXONS_TAF2	chr7	102605858	102605980	-	102608761	102600388	NA
LRRC37B	HsaEX1022230	chr17:32016925-32017095	171	chr17:32008132,32016925-32017095,32024711	C3	UP_EXONS_TAF2	chr17	32016925	32017095	+	32008132	32024711	ENSG00000185158
MAMLD1	HsaEX0037346	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	UP_EXONS_TAF2	chrX	150473680	150473802	+	150471490	150503274	ENSG00000013619
PDE4D	HsaEX0046227	chr5:59180595-59180644	50	chr5:59185189,59180595-59180644,59038971	C1	UP_EXONS_TAF2	chr5	59180595	59180644	-	59185189	59038971	ENSG00000113448
KIF9-AS1	HsaEX0054849	chr3:47169169-47169396	228	chr3:47164572+47164597,47169169-47169396,47236057	C3	UP_EXONS_TAF2	chr3	47169169	47169396	+	47164572	47236057	ENSG00000227398
POLN	HsaEX0048996	chr4:2179308-2179465	158	chr4:2193204,2179308-2179465,2174751	C3	UP_EXONS_TAF2	chr4	2179308	2179465	-	2193204	2174751	ENSG00000130997
NCK2	HsaEX0042005	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	UP_EXONS_TAF2	chr2	105881328	105882049	+	105855289	105892982	ENSG00000071051
GMIP	HsaEX0027788	chr19:19635644-19635721	78	chr19:19636707,19635644-19635721,19635569	S	UP_EXONS_TAF2	chr19	19635644	19635721	-	19636707	19635569	ENSG00000089639
HOXC4	HsaEX0030376	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	UP_EXONS_TAF2	chr12	54047769	54047917	+	54047586	54053160	ENSG00000198353
GOLGA8M	HsaEX1015830	chr15:28718434-28718589	156	chr15:28719740,28718434-28718589+28718633,28710606	C3	UP_EXONS_TAF2	chr15	28718434	28718589	-	28719740	28710606	ENSG00000188626
TENM3	HsaEX0044642	chr4:182744143-182744163	21	chr4:182743419,182744143-182744163,182751800+182751803	S	UP_EXONS_TAF2	chr4	182744143	182744163	+	182743419	182751803	ENSG00000218336
CARMIL1	HsaEX0036511	chr6:25426501-25426560	60	chr6:25420164,25426468+25426501-25426560,25435483	S	UP_EXONS_TAF2	chr6	25426501	25426560	+	25420164	25435483	ENSG00000079691
ITGA6	HsaEX0032370	chr2:172501772-172501901	130	chr2:172498100,172501772-172501901,172504091	S	UP_EXONS_TAF2	chr2	172501772	172501901	+	172498100	172504091	ENSG00000091409
DDX58	HsaEX6060948	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	UP_EXONS_TAF2	chr9	32491301	32491420	-	32500805	32473065	ENSG00000107201
SPEF2	HsaEX6097708	chr5:35712812-35712862	51	chr5:35709121,35712812-35712862+35712886,35727675	S	UP_EXONS_TAF2	chr5	35712812	35712862	+	35709121	35727675	ENSG00000152582
NCOA1	HsaEX0042045	chr2:24564295-24564430	136	chr2:24491602,24564295-24564430,24584476	C2	UP_EXONS_TAF2	chr2	24564295	24564430	+	24491602	24584476	ENSG00000084676
SLC24A1	HsaEX0058942	chr15:65644427-65644513	87	chr15:65639703,65644427-65644513,65650382+65650386	C2	UP_EXONS_TAF2	chr15	65644427	65644513	+	65639703	65650386	ENSG00000074621
NKAPP1	HsaEX1025726	chrX:120243145-120243199	55	chrX:120244764,120243145-120243199,120240355+120240606	C1	UP_EXONS_TAF2	chrX	120243145	120243199	-	120244764	120240355	ENSG00000233382
FAM103A1	HsaEX0023732	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	UP_EXONS_TAF2	chr15	82986470	82986561	+	82986369	82987101	NA
PFKM	HsaEX0046753	chr12:48118482-48118577	96	chr12:48108194,48118482-48118577,48122767	C1	UP_EXONS_TAF2	chr12	48118482	48118577	+	48108194	48122767	ENSG00000152556
RP11-333E1.1	HsaEX1033039	chr17:5213015-5213216	202	chr17:5209895,5213015-5213216,5213926+5214050	C2	UP_EXONS_TAF2	chr17	5213015	5213216	+	5209895	5214050	ENSG00000261879
NIN	HsaEX0042916	chr14:50766307-50766396	90	chr14:50766780,50766307-50766396,50763964	S	UP_EXONS_TAF2	chr14	50766307	50766396	-	50766780	50763964	ENSG00000100503
VIPR1	HsaEX0070368	chr3:42527396-42527496	101	chr3:42525993,42527393+42527396-42527496,42530779	C2	UP_EXONS_TAF2	chr3	42527396	42527496	+	42525993	42530779	ENSG00000114812
DENND4A	HsaEX0019178	chr15:65761367-65761438	72	chr15:65791949+65792010,65761360+65761367-65761438,65756472	S	UP_EXONS_TAF2	chr15	65761367	65761438	-	65792010	65756472	ENSG00000174485
CCDC150	HsaEX0013089	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	UP_EXONS_TAF2	chr2	196646341	196646504	+	196639778	196656633	ENSG00000144395
MROH1	HsaEX1024204	chr8:144242602-144242628	27	chr8:144242467+144242515,144242602-144242628,144243494	S	UP_EXONS_TAF2	chr8	144242602	144242628	+	144242467	144243494	ENSG00000179832
NUTM2B-AS1	HsaEX1026455	chr10:79686282-79686461	180	chr10:79766271,79686282-79686461,79668452	C2	UP_EXONS_TAF2	chr10	79686282	79686461	-	79766271	79668452	ENSG00000225484
TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	UP_EXONS_TAF2	chr15	99241365	99241559	-	99245389	99235080	ENSG00000103852
CXXC4	HsaEX0018121	chr4:104494506-104494581	76	chr4:104494701,104494506-104494581,104492059	C1	UP_EXONS_TAF2	chr4	104494506	104494581	-	104494701	104492059	ENSG00000168772
IGSF1	HsaEX0031175	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	UP_EXONS_TAF2	chrX	131399574	131399704	-	131578668	131389148	ENSG00000147255
CCDC57	HsaEX0013334	chr17:82179027-82179176	150	chr17:82183774,82179027-82179176+82179182+82179189,82178605	S	UP_EXONS_TAF2	chr17	82179027	82179176	-	82183774	82178605	ENSG00000176155
RP11-588H23.3	HsaEX1034246	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	UP_EXONS_TAF2	chr12	70520786	70520928	+	70520267	70522524	ENSG00000258168
RALGPS1	HsaEX0052085	chr9:126965844-126965951	108	chr9:126962346,126965844-126965951,126977695	S	UP_EXONS_TAF2	chr9	126965844	126965951	+	126962346	126977695	ENSG00000136828
MTRF1	HsaEX0040712	chr13:41227000-41227121	122	chr13:41233890,41227000-41227121+41227245,41226568	S	UP_EXONS_TAF2	chr13	41227000	41227121	-	41233890	41226568	ENSG00000120662
KLHL24	HsaEX1019033	chr3:183642907-183643255	349	chr3:183635747+183635782+183635793,183642907-183643255,183643480	C2	UP_EXONS_TAF2	chr3	183642907	183643255	+	183635747	183643480	ENSG00000114796
UNKL	HsaEX0009604	chr16:1385208-1385385	178	chr16:1390632,1385208-1385385,1371563+1371611	S	UP_EXONS_TAF2	chr16	1385208	1385385	-	1390632	1371563	ENSG00000059145
ARHGAP12	HsaEX0005406	chr10:31839305-31839319	15	chr10:31843461,31839305-31839319,31831800	C2	UP_EXONS_TAF2	chr10	31839305	31839319	-	31843461	31831800	ENSG00000165322
FAM120C	HsaEX0023878	chrX:54085715-54085916	202	chrX:54091312,54085715-54085916,54081460	C3	UP_EXONS_TAF2	chrX	54085715	54085916	-	54091312	54081460	ENSG00000184083
CCDC18	HsaEX0013160	chr1:93270347-93270814	468	chr1:93264901,93270347-93270814,93278463	S	UP_EXONS_TAF2	chr1	93270347	93270814	+	93264901	93278463	ENSG00000122483
MPV17L	HsaEX0040037	chr16:15400787-15400857	71	chr16:15399548,15400787-15400857,15407824	ANN	UP_EXONS_TAF2	chr16	15400787	15400857	+	15399548	15407824	NA
KIF27	HsaEX6061688	chr9:83899661-83899804	144	chr9:83903060,83899661-83899804,83891501	C2	UP_EXONS_TAF2	chr9	83899661	83899804	-	83903060	83891501	ENSG00000165115
CLIP4	HsaEX1008990	chr2:29174905-29175600	696	chr2:29174445,29174905-29175600,29181572	S	UP_EXONS_TAF2	chr2	29174905	29175600	+	29174445	29181572	ENSG00000115295
RPL18A	HsaEX0055494	chr19:17861293-17861307	15	chr19:17859974+17860314,17861293-17861307,17861425+17862094	MIC	UP_EXONS_TAF2	chr19	17861293	17861307	+	17859974	17862094	ENSG00000105640
LINC01572	HsaEX1021140	chr16:72570451-72570515	65	chr16:72664892,72570435+72570451-72570515,72555326	C2	UP_EXONS_TAF2	chr16	72570451	72570515	-	72664892	72555326	ENSG00000261008
ERI2	HsaEX0023066	chr16:20805715-20805945	231	chr16:20806408,20805715-20805945,20803670	ANN	UP_EXONS_TAF2	chr16	20805715	20805945	-	20806408	20803670	ENSG00000196678
KCNN4	HsaEX0033081	chr19:43776541-43776636	96	chr19:43780703,43776541-43776636,43774619	S	UP_EXONS_TAF2	chr19	43776541	43776636	-	43780703	43774619	ENSG00000104783
GINS1	HsaEX0027480	chr20:25417104-25417202	99	chr20:25407773+25407895,25417104-25417202,25425211	C3	UP_EXONS_TAF2	chr20	25417104	25417202	+	25407773	25425211	ENSG00000101003
NRCAM	HsaEX0043767	chr7:108209421-108209605	185	chr7:108223725,108209421-108209605,108207659	S	UP_EXONS_TAF2	chr7	108209421	108209605	-	108223725	108207659	ENSG00000091129
SCMH1	HsaEX0056512	chr1:41151614-41151684	71	chr1:41160875,41151614-41151684,41143112	C2	UP_EXONS_TAF2	chr1	41151614	41151684	-	41160875	41143112	ENSG00000010803
LCORL	HsaEX1019505	chr4:17876940-17878213	1274	chr4:17886068,17876940-17878213,17845901	C2	UP_EXONS_TAF2	chr4	17876940	17878213	-	17886068	17845901	ENSG00000178177
B3GALNT1	HsaEX0007416	chr3:161089960-161090041	82	chr3:161101139+161101145,161089944+161089960-161090041+161090062+161090066,161086668+161086692+161086734+161086763+161086788	C1	UP_EXONS_TAF2	chr3	161089960	161090041	-	161101145	161086668	ENSG00000169255
ARHGEF10	HsaEX0005569	chr8:1952705-1952827	123	chr8:1945655,1952705-1952827,1956749	ANN	UP_EXONS_TAF2	chr8	1952705	1952827	+	1945655	1956749	NA
ZNF250	HsaEX0073255	chr8:144886840-144886902	63	chr8:144889581,144886840-144886902,144882836	C1	UP_EXONS_TAF2	chr8	144886840	144886902	-	144889581	144882836	ENSG00000196150
DEPDC5	HsaEX0019272	chr22:31876157-31876265	109	chr22:31874405,31876087+31876157-31876265,31879525	S	UP_EXONS_TAF2	chr22	31876157	31876265	+	31874405	31879525	ENSG00000100150
ADCK1	HsaEX0002674	chr14:77859076-77859204	129	chr14:77822518,77859076-77859204+77859279,77887091	C1	UP_EXONS_TAF2	chr14	77859076	77859204	+	77822518	77887091	ENSG00000063761
D2HGDH	HsaEX0018394	chr2:241750151-241750294	144	chr2:241744877,241750151-241750294,241755849	C3	UP_EXONS_TAF2	chr2	241750151	241750294	+	241744877	241755849	ENSG00000180902
SNRPG	HsaEX1038313	chr2:70287265-70287371	107	chr2:70288068+70288071,70287265-70287371,70281684	S	UP_EXONS_TAF2	chr2	70287265	70287371	-	70288071	70281684	ENSG00000143977
ACAD10	HsaEX0001739	chr12:111710273-111710318	46	chr12:111709684,111710273-111710318+111710353+111710365+111710437,111712498	C2	UP_EXONS_TAF2	chr12	111710273	111710318	+	111709684	111712498	ENSG00000111271
RFX3	HsaEX6060520	chr9:3288131-3288250	120	chr9:3293077,3288131-3288250,3277461	C1	DOWN_EXONS_TAF2	chr9	3288131	3288250	-	3293077	3277461	ENSG00000080298
ZNF573	HsaEX0073976	chr19:37773661-37773751	91	chr19:37779544,37773661-37773751,37771690	C2	DOWN_EXONS_TAF2	chr19	37773661	37773751	-	37779544	37771690	ENSG00000189144
TMEM161B-AS1	HsaEX0017703	chr5:88410073-88410194	122	chr5:88292643,88410073-88410194,88436273	C3	DOWN_EXONS_TAF2	chr5	88410073	88410194	+	88292643	88436273	ENSG00000247828
RP11-242D8.1	HsaEX7009386	chr17:43159423-43159727	305	chr17:43166980,43159423-43159727,43148783	ANN	DOWN_EXONS_TAF2	chr17	43159423	43159727	-	43166980	43148783	ENSG00000267002
SPATA7	HsaEX6072434	chr14:88393393-88393488	96	chr14:88391758,88393393-88393488,88396156	C3	DOWN_EXONS_TAF2	chr14	88393393	88393488	+	88391758	88396156	ENSG00000042317
FAM149A	HsaEX6087190	chr4:186166973-186167096	124	chr4:186165464,186166925+186166968+186166973-186167096,186171914+186171943	C3	DOWN_EXONS_TAF2	chr4	186166973	186167096	+	186165464	186171943	ENSG00000109794
ST7L	HsaEX0062067	chr1:112583972-112584126	155	chr1:112591525,112583972-112584126,112582472	C1	DOWN_EXONS_TAF2	chr1	112583972	112584126	-	112591525	112582472	ENSG00000007341
NCOA7	HsaEX0042095	chr6:125796680-125796797	118	chr6:125786213,125796680-125796797,125815291	C1	DOWN_EXONS_TAF2	chr6	125796680	125796797	+	125786213	125815291	ENSG00000111912
SLC38A6	HsaEX0059567	chr14:61019541-61019580	40	chr14:60984803,61019541-61019580,61030445+61030478	C2	DOWN_EXONS_TAF2	chr14	61019541	61019580	+	60984803	61030478	ENSG00000139974
