EXPERIMENT	TYPE	EVENT	DIRECTION	GENE	COORD	LENGTH	FullCO	COMPLEX	Sample	PSI	Quality_Score_Value	Quality_Score_Type
TAF2	Exon	HsaEX0028144	UP	GPC2	chr7:100173835-100173997	163	chr7:100174685,100173835-100173997,100172217	S	HeLa_TAF2_B	100	VLOW	S1
TAF2	Exon	HsaEX0028144	UP	GPC2	chr7:100173835-100173997	163	chr7:100174685,100173835-100173997,100172217	S	HeLa_TAF2_C	100	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_FRT	7.32	LOW	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_FRT_A	25	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_FRT_B	0	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_FRT_C	6.67	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_NLSTAF2dIDR	25	OK	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_NLSTAF2dIDR_A	25	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_NLSTAF2dIDR_B	36.84	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_NLSTAF2dIDR_C	7.69	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_TAF2	34.69	LOW	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_TAF2_A	50	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_TAF2_B	29.41	N	S1
TAF2	Exon	HsaEX0025866	UP	FKRP	chr19:46747234-46747305	72	chr19:46746090,46747234-46747305,46748027	ANN	HeLa_TAF2_C	25	N	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_FRT	19.02	OK	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_FRT_A	0	N	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_FRT_B	23.62	VLOW	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_FRT_C	40.26	VLOW	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_NLSTAF2dIDR	39.19	OK	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_NLSTAF2dIDR_A	17.77	VLOW	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_NLSTAF2dIDR_B	44.88	N	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_NLSTAF2dIDR_C	55.56	N	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_TAF2	46.02	OK	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_TAF2_A	52.63	N	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_TAF2_B	59.31	N	S1
TAF2	Exon	HsaEX0054866	UP	FIRRE	chrX:131711651-131711720	70	chrX:131749306,131711651-131711720,131709556	C3	HeLa_TAF2_C	30.56	LOW	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_FRT	46.67	VLOW	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_FRT_A	77.78	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_FRT_B	37.5	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_FRT_C	44.44	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_NLSTAF2dIDR	75	VLOW	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_NLSTAF2dIDR_A	64.71	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_NLSTAF2dIDR_C	62.5	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_TAF2	73.32	VLOW	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_TAF2_A	88.89	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_TAF2_B	64.71	N	S1
TAF2	Exon	HsaEX0032957	UP	KCNC4	chr1:110232221-110232597	377	chr1:110226178,110232221-110232597,110232911	C1	HeLa_TAF2_C	59.89	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_FRT	73.47	VLOW	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_FRT_A	80.75	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_FRT_B	61.6	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_FRT_C	71.5	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_NLSTAF2dIDR	91.62	LOW	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_NLSTAF2dIDR_A	82.03	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_NLSTAF2dIDR_C	100	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_TAF2	100	VLOW	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_TAF2_A	100	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_TAF2_B	100	N	S1
TAF2	Exon	HsaEX0017953	UP	CTTNBP2	chr7:117782862-117782961	100	chr7:117784251,117782862-117782961,117780591	S	HeLa_TAF2_C	100	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_FRT	67.44	LOW	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_FRT_A	100	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_FRT_B	66.67	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_FRT_C	56.52	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_NLSTAF2dIDR	93.1	VLOW	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_NLSTAF2dIDR_A	84.62	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_NLSTAF2dIDR_C	100	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_TAF2	93.55	LOW	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_TAF2_A	100	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_TAF2_B	100	N	S1
TAF2	Exon	HsaEX0006128	UP	ARVCF	chr22:19972358-19972411	54	chr22:19972737,19972358-19972411,19971971	S	HeLa_TAF2_C	84.62	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_FRT	62.5	VLOW	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_FRT_A	44.44	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_FRT_B	81.48	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_FRT_C	57.14	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_NLSTAF2dIDR	83.52	LOW	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_NLSTAF2dIDR_A	81.48	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_NLSTAF2dIDR_B	83.87	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_NLSTAF2dIDR_C	84.85	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_TAF2	88.37	VLOW	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_TAF2_A	100	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_TAF2_B	100	N	S1
TAF2	Exon	HsaEX1031255	UP	RHOT1	chr17:32172937-32173060	124	chr17:32171077+32171101,32172937-32173060,32173831	S	HeLa_TAF2_C	76.19	N	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_FRT	75.51	OK	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_FRT_A	88.24	N	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_FRT_B	52.38	N	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_FRT_C	100	N	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_NLSTAF2dIDR	94.37	OK	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_NLSTAF2dIDR_A	100	LOW	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_NLSTAF2dIDR_B	84.62	VLOW	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_NLSTAF2dIDR_C	100	VLOW	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_TAF2	100	OK	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_TAF2_A	100	VLOW	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_TAF2_B	100	VLOW	S1
TAF2	Exon	HsaEX0029023	UP	GTPBP1	chr22:38736029-38736256	228	chr22:38734393+38734397,38736029-38736256,38737951	C1	HeLa_TAF2_C	100	VLOW	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_FRT	62.55	LOW	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_FRT_A	83.18	N	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_FRT_B	100	N	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_FRT_C	23.41	N	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_NLSTAF2dIDR	81.48	LOW	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_NLSTAF2dIDR_A	100	N	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_NLSTAF2dIDR_B	87.23	VLOW	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_NLSTAF2dIDR_C	61.89	N	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_TAF2	85.65	OK	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_TAF2_A	67.39	N	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_TAF2_B	100	N	S1
TAF2	Exon	HsaEX0074239	UP	ZNF708	chr19:21310501-21310627	127	chr19:21329210,21310501-21310627,21309320+21309341	C1	HeLa_TAF2_C	100	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_FRT	67.44	LOW	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_FRT_A	69.23	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_FRT_B	77.78	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_FRT_C	50	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_NLSTAF2dIDR	85.71	OK	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_NLSTAF2dIDR_A	78.57	VLOW	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_NLSTAF2dIDR_C	85.71	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_TAF2	90.24	OK	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_TAF2_A	86.67	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_TAF2_B	100	N	S1
TAF2	Exon	HsaEX1029362	UP	PRELID1	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	HeLa_TAF2_C	80	N	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_FRT	77.27	OK	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_FRT_A	86.67	N	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_FRT_B	66.67	VLOW	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_FRT_C	82.86	LOW	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_NLSTAF2dIDR	93.48	OK	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_NLSTAF2dIDR_A	93.94	LOW	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_NLSTAF2dIDR_B	88.57	LOW	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_NLSTAF2dIDR_C	100	VLOW	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_TAF2	100	OK	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_TAF2_A	100	VLOW	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_TAF2_B	100	LOW	S1
TAF2	Exon	HsaEX0036495	UP	LRRC1	chr6:53842110-53842227	118	chr6:53795415,53842110-53842227,53878993	ANN	HeLa_TAF2_C	100	VLOW	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_FRT	31.58	VLOW	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_FRT_A	33.33	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_FRT_B	40	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_FRT_C	25	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_NLSTAF2dIDR	47.37	LOW	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_NLSTAF2dIDR_A	77.78	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_NLSTAF2dIDR_B	33.33	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_NLSTAF2dIDR_C	33.33	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_TAF2	53.85	VLOW	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_TAF2_A	69.23	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_TAF2_B	69.23	N	S1
TAF2	Exon	HsaEX0073026	UP	ZNF133	chr20:18297985-18298062	78	chr20:18288604,18297985-18298062,18305668+18305681+18305723	C2	HeLa_TAF2_C	23.08	N	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_FRT	45.59	OK	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_FRT_A	67.18	N	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_FRT_B	46.62	VLOW	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_FRT_C	34.27	VLOW	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_NLSTAF2dIDR	61.38	LOW	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_NLSTAF2dIDR_A	50.53	VLOW	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_NLSTAF2dIDR_B	63.34	N	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_NLSTAF2dIDR_C	81.37	VLOW	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_TAF2	67.76	LOW	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_TAF2_A	86	N	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_TAF2_B	73.3	VLOW	S1
TAF2	Exon	HsaEX0027842	UP	GNAS-AS1	chr20:58848879-58848917	39	chr20:58850530,58848879-58848917,58842545	C1	HeLa_TAF2_C	52.53	N	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_FRT	10.16	OK	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_FRT_A	20	N	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_FRT_B	12.9	OK	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_FRT_C	6.67	LOW	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_NLSTAF2dIDR	29.49	OK	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_NLSTAF2dIDR_A	37.93	OK	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_NLSTAF2dIDR_B	8.7	OK	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_NLSTAF2dIDR_C	13.04	OK	S1
TAF2	Exon	HsaEX0073353	UP	ZNF283	chr19:43830100-43830217	118	chr19:43828281,43830100-43830217,43833505	C3	HeLa_TAF2	31.46	OK	S1
