GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
PYCR1	HsaEX0051417	chr17:81934653-81934745	93	chr17:81934926,81934653-81934745,81934489	C1	67.34	SOK,SOK,124=114=56,OK,C1@197.98,96.02	70.21	OK,OK,45=33=16,OK,C1@66.00,28.00	65.02	SOK,SOK,39=45=22,OK,C1@68.92,37.08	67.19	OK,OK,40=36=18,OK,C1@63.16,30.84	25.66	SOK,SOK,38=47=120,OK,C2@52.60,152.40	21.38	OK,OK,17=9=46,OK,C2@15.39,56.61	29.01	OK,OK,10=20=36,B1,C2@19.15,46.85	27.18	OK,OK,11=18=38,OK,C2@18.21,48.79	47.80	SOK,SOK,111=62=91,OK,C2@126.19,137.81	50.27	OK,OK,41=22=30,OK,C2@46.75,46.25	53.18	LOW,OK,32=13=19,B1,C1@34.04,29.96	42.79	SOK,SOK,38=27=42,OK,C2@45.79,61.21	94.12	SOK,SOK,5075=5484=321,OK,C1@10240.26,639.74	95.54	SOK,SOK,1386=1480=65,OK,C1@2800.28,130.72	93.28	SOK,SOK,1877=2145=141,OK,C1@3883.25,279.75	93.94	SOK,SOK,1812=1859=115,OK,C1@3556.57,229.43	93.66	SOK,SOK,5873=6050=392,OK,C1@11534.23,780.77	96.68	SOK,SOK,954=1021=33,OK,S@1941.33,66.67	94.24	SOK,SOK,958=961=57,OK,S@1862.18,113.82	93.28	SOK,SOK,1088=1085=76,OK,C1@2097.87,151.13	93.95	SOK,SOK,998=1046=64,OK,C1@1980.47,127.53	93.00	SOK,SOK,967=974=71,OK,C1@1871.16,140.84	90.90	SOK,SOK,908=963=91,OK,C1@1783.46,178.54	93.34	SOK,SOK,5671=6148=410,OK,C1@11414.55,814.45	93.56	SOK,SOK,2073=2230=144,OK,C1@4160.61,286.39	93.70	SOK,SOK,1866=2075=129,OK,C1@3813.59,256.41	92.69	SOK,SOK,1732=1843=137,OK,C1@3440.65,271.35	91.49	SOK,SOK,6212=6379=569,OK,C1@12040.08,1119.92	89.69	SOK,SOK,1207=1297=140,OK,C1@2371.40,272.60	89.46	SOK,SOK,1197=1163=135,OK,C1@2232.03,262.97	94.12	SOK,SOK,939=970=58,OK,C1@1851.34,115.66	90.45	SOK,SOK,910=980=97,OK,C1@1797.24,189.76	93.08	SOK,SOK,1000=993=72,OK,C1@1922.10,142.90	93.35	SOK,SOK,959=976=67,OK,C1@1868.87,133.13	-18.72
PYCR1	HsaEX0051418	chr17:81934326-81934489	164	chr17:81934653,81934326-81934489,81933376	S	79.28	SOK,SOK,129=196=41,OK,C1@290.16,75.84	80.14	SOK,SOK,36=73=13,OK,C1@97.77,24.23	82.66	SOK,SOK,55=63=12,OK,C1@107.46,22.54	74.72	SOK,SOK,38=60=16,OK,C1@85.18,28.82	51.70	SOK,SOK,82=106=85,OK,C2@141.14,131.86	54.79	SOK,SOK,26=47=29,OK,C2@55.89,46.11	46.06	OK,OK,28=21=28,OK,C2@35.47,41.53	53.26	OK,OK,28=38=28,OK,C2@50.06,43.94	58.01	SOK,SOK,78=137=75,OK,C2@168.23,121.77	55.39	SOK,SOK,23=52=29,B1,C2@57.61,46.39	69.59	OK,OK,20=37=12,OK,C2@48.02,20.98	54.13	SOK,SOK,35=48=34,OK,C2@63.33,53.67	88.05	SOK,SOK,5112=5413=693,OK,S@9877.45,1340.55	90.01	SOK,SOK,1394=1409=151,OK,S@2658.90,295.10	87.19	SOK,SOK,1990=2163=296,OK,S@3879.08,569.92	87.56	SOK,SOK,1728=1841=246,OK,S@3340.41,474.59	88.91	SOK,SOK,5758=5521=684,OK,S@10636.30,1326.70	91.84	SOK,SOK,973=902=81,OK,S@1796.39,159.61	91.15	SOK,SOK,933=867=85,OK,S@1718.18,166.82	88.18	SOK,SOK,1030=981=131,OK,S@1888.82,253.18	87.02	SOK,SOK,973=916=137,OK,S@1763.03,262.97	86.91	SOK,SOK,909=952=136,OK,S@1735.59,261.41	88.71	SOK,SOK,940=903=114,OK,S@1736.05,220.95	86.26	SOK,SOK,5681=5657=877,OK,S@10536.66,1678.34	86.44	SOK,SOK,2058=2090=316,OK,S@3858.68,605.32	86.57	SOK,SOK,1924=1789=280,OK,S@3456.74,536.26	85.73	SOK,SOK,1699=1778=281,OK,S@3221.73,536.27	81.59	SOK,SOK,5734=5334=1214,OK,S@10020.88,2261.12	78.15	SOK,SOK,1138=1062=299,OK,C1@1952.97,546.03	77.83	SOK,SOK,1019=997=279,OK,C1@1786.20,508.80	83.49	SOK,SOK,866=819=162,OK,S@1542.06,304.94	80.61	SOK,SOK,881=794=196,OK,C1@1508.21,362.79	85.20	SOK,SOK,918=822=147,OK,S@1607.72,279.28	86.67	SOK,SOK,912=840=131,OK,S@1632.00,251.00	-19.47
C15orf52	HsaEX0009594	chr15:40339512-40339619	108	chr15:40339905,40339512-40339619+40339689,40338903	S	63.10	SOK,SOK,24=82=31,B1,S@86.45,50.55	64.29	VLOW,VLOW,9=27=10,B1,S@29.57,16.43	65.38	LOW,LOW,10=24=9,B1,S@28.11,14.89	60.00	VLOW,VLOW,5=31=12,B2,S@28.80,19.20	23.81	LOW,LOW,3=7=16,B1,C2@6.19,19.81	20.00	N,N,0=2=4,Bn,C2@1.20,4.80	42.86	N,N,2=4=4,OK,C1@4.29,5.71	11.11	N,N,1=1=8,OK,C2@1.11,8.89	36.99	SOK,SOK,15=39=46,B1,S@36.99,63.01	45.83	VLOW,VLOW,6=16=13,B1,S@16.04,18.96	41.46	VLOW,VLOW,5=12=12,B1,S@12.02,16.98	26.32	OK,OK,4=11=21,B1,S@9.48,26.52	71.43	VLOW,VLOW,25=5=6,B1,S@25.71,10.29	100.00	N,N,8=3=0,B1,S@11.00,0.00	50.00	N,N,9=1=5,B2,S@7.50,7.50	81.82	N,N,8=1=1,B2,S@8.18,1.82	66.67	N,N,1=3=1,B1,S@3.33,1.67	100.00	N,N,0=1=0,Bn,S@1.00,0.00	100.00	N,N,1=0=0,Bn,S@1.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,0=2=0,Bn,S@2.00,0.00	0.00	N,N,0=0=1,Bn,S@0.00,1.00	68.42	N,N,8=5=3,OK,S@10.95,5.05	100.00	N,N,0=1=0,Bn,S@1.00,0.00	57.14	N,N,8=0=3,Bn,S@6.29,4.71	100.00	N,N,0=4=0,Bn,S@4.00,0.00	89.47	LOW,LOW,18=16=2,OK,S@32.21,3.79	80.00	N,N,4=4=1,OK,S@7.20,1.80	100.00	N,N,3=1=0,B1,S@4.00,0.00	100.00	N,N,3=1=0,B1,S@4.00,0.00	100.00	N,N,3=3=0,OK,S@6.00,0.00	100.00	N,N,3=3=0,OK,S@6.00,0.00	75.00	N,N,2=4=1,OK,S@5.25,1.75	-25.35
VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	4.80	OK,OK,1=4=49,B1,C1@2.59,51.41	0.00	OK,OK,0=0=22,Bn,C2@0.00,22.00	11.05	LOW,LOW,1=3=16,B1,C1@2.21,17.79	4.33	VLOW,VLOW,0=1=11,Bn,C1@0.52,11.48	6.05	OK,OK,0=3=23,Bn,C2@1.57,24.43	8.89	N,N,0=1=5,Bn,C2@0.53,5.47	5.84	N,N,0=1=8,Bn,C1@0.53,8.47	4.71	VLOW,VLOW,0=1=10,Bn,C2@0.52,10.48	19.89	OK,OK,3=17=40,B2,C1@11.93,48.07	31.21	VLOW,VLOW,3=7=11,B1,S@6.55,14.45	17.60	VLOW,VLOW,0=6=14,Bn,C1@3.52,16.48	11.64	LOW,LOW,0=4=15,Bn,C1@2.21,16.79	0.00	N,N,0=0=1,Bn,S@0.00,1.00	0.00	N,N,0=0=1,Bn,S@0.00,1.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	15.02
BAZ1A	HsaEX0007704	chr14:34786126-34786212	87	chr14:34792775,34786126-34786212+34786221,34785932+34785956+34786001	S	58.39	SOK,SOK,56=104=57,OK,S@126.71,90.29	60.00	LOW,LOW,14=40=18,B1,S@43.20,28.80	56.25	OK,OK,25=29=21,OK,S@42.19,32.81	59.09	OK,OK,17=35=18,B1,S@41.36,28.64	68.38	SOK,SOK,67=119=43,OK,S@156.59,72.41	68.07	SOK,SOK,34=47=19,OK,S@68.07,31.93	72.50	OK,OK,17=41=11,B1,S@50.02,18.98	64.38	OK,OK,16=31=13,OK,S@38.63,21.37	41.88	SOK,SOK,60=87=102,OK,S@104.28,144.72	37.50	OK,OK,21=27=40,OK,S@33.00,55.00	47.57	OK,OK,21=28=27,OK,S@36.15,39.85	41.67	OK,OK,18=32=35,OK,S@35.42,49.58	75.90	SOK,SOK,284=283=90,OK,S@498.66,158.34	74.19	SOK,SOK,71=67=24,OK,S@120.19,41.81	72.88	SOK,SOK,115=100=40,OK,S@185.84,69.16	80.45	SOK,SOK,98=116=26,OK,S@193.08,46.92	74.79	SOK,SOK,150=123=46,OK,S@238.58,80.42	66.67	OK,OK,19=21=10,OK,S@33.34,16.66	93.94	LOW,LOW,16=15=1,OK,S@30.06,1.94	67.86	OK,OK,21=17=9,OK,S@31.89,15.11	75.00	OK,OK,22=20=7,OK,S@36.75,12.25	76.81	OK,OK,29=24=8,OK,S@46.85,14.15	75.82	OK,OK,43=26=11,OK,S@60.66,19.34	78.68	SOK,SOK,225=203=58,OK,S@382.38,103.62	88.32	SOK,SOK,54=67=8,OK,S@113.93,15.07	79.31	SOK,SOK,106=78=24,OK,S@164.96,43.04	70.29	SOK,SOK,65=58=26,OK,S@104.73,44.27	84.69	SOK,SOK,142=146=26,OK,S@265.93,48.07	87.50	OK,OK,29=41=5,OK,S@65.62,9.38	82.61	OK,OK,30=27=6,OK,S@52.04,10.96	76.38	OK,OK,21=18=6,OK,S@34.37,10.63	83.67	OK,OK,23=18=4,OK,S@37.65,7.35	85.71	LOW,LOW,17=19=3,OK,S@33.43,5.57	91.84	OK,OK,22=23=2,OK,S@43.16,3.84	-16.20
ATXN2	HsaEX0007260	chr12:111464662-111464715	54	chr12:111470108,111464662-111464715,111457359	S	42.47	SOK,SOK,29=33=42,OK,S@44.17,59.83	35.85	LOW,LOW,8=11=17,OK,S@12.91,23.09	48.94	VLOW,VLOW,12=11=12,OK,S@17.13,17.87	43.48	VLOW,VLOW,9=11=13,OK,S@14.35,18.65	28.92	SOK,SOK,16=32=59,OK,S@30.94,76.06	30.16	OK,OK,6=13=22,B1,S@12.37,28.63	24.44	LOW,LOW,3=8=17,B1,S@6.84,21.16	31.03	OK,OK,7=11=20,OK,S@11.79,26.21	26.87	OK,OK,14=22=49,OK,S@22.84,62.16	17.07	LOW,LOW,2=5=17,B1,S@4.10,19.90	27.27	VLOW,VLOW,3=6=12,OK,S@5.73,15.27	33.33	OK,OK,9=11=20,OK,S@13.33,26.67	20.00	SOK,SOK,62=52=228,OK,S@68.40,273.60	18.01	OK,OK,16=13=66,OK,S@17.11,77.89	21.92	SOK,SOK,28=22=89,OK,S@30.47,108.53	19.34	SOK,SOK,18=17=73,OK,S@20.89,87.11	26.01	SOK,SOK,63=46=155,OK,S@68.67,195.33	27.51	OK,OK,10=9=25,OK,S@12.10,31.90	33.33	LOW,LOW,8=8=16,OK,S@10.67,21.33	10.84	OK,OK,7=2=37,B1,S@4.99,41.01	36.59	VLOW,VLOW,10=5=13,OK,S@10.25,17.75	29.55	OK,OK,13=13=31,OK,S@16.84,40.16	26.67	OK,OK,15=9=33,OK,S@15.20,41.80	25.67	SOK,SOK,60=45=152,OK,S@65.97,191.03	24.18	OK,OK,20=17=58,OK,S@22.97,72.03	30.77	OK,OK,26=14=45,OK,S@26.15,58.85	22.22	OK,OK,14=14=49,OK,S@17.11,59.89	29.79	SOK,SOK,61=79=165,OK,S@90.86,214.14	24.32	OK,OK,6=12=28,OK,C1@11.19,34.81	18.18	OK,OK,11=9=45,OK,S@11.82,53.18	30.77	LOW,LOW,8=8=18,OK,S@10.46,23.54	29.58	OK,OK,9=12=25,OK,S@13.61,32.39	39.39	OK,OK,15=24=30,OK,S@27.18,41.82	40.62	LOW,LOW,12=14=19,OK,S@18.28,26.72	-16.87
ZNF783	HsaEX0074363	chr7:149278136-149278248	113	chr7:149267222,149278136-149278248,149278399	S	24.07	SOK,SOK,20=37=89,OK,S@35.14,110.86	19.84	OK,OK,7=14=42,B1,S@12.50,50.50	22.65	OK,OK,7=9=27,OK,C1@9.74,33.26	33.14	OK,OK,6=14=20,B1,S@13.26,26.74	4.70	SOK,SOK,8=9=170,OK,S@8.79,178.21	5.00	OK,OK,4=4=75,OK,S@4.15,78.85	3.92	OK,OK,3=1=48,B1,S@2.04,49.96	5.03	OK,OK,1=4=47,B1,S@2.62,49.38	40.16	SOK,SOK,37=54=67,OK,S@63.45,94.55	37.27	OK,OK,10=20=25,B1,S@20.50,34.50	43.42	LOW,LOW,13=15=18,OK,C1@19.97,26.03	40.44	OK,OK,14=19=24,OK,S@23.05,33.95	50.31	SOK,SOK,81=140=108,OK,C1@165.52,163.48	51.79	OK,OK,19=46=30,B1,S@49.20,45.80	49.45	SOK,SOK,24=53=39,B1,C1@57.36,58.64	49.97	SOK,SOK,38=41=39,OK,C1@58.96,59.04	52.59	SOK,SOK,67=99=74,OK,S@126.22,113.78	47.30	VLOW,VLOW,9=11=11,OK,C1@14.66,16.34	45.94	VLOW,VLOW,9=15=14,OK,S@17.46,20.54	53.57	VLOW,VLOW,10=11=9,OK,C1@16.07,13.93	70.10	VLOW,VLOW,8=11=4,OK,C1@16.12,6.88	55.55	OK,OK,18=25=17,OK,S@33.33,26.67	50.41	LOW,LOW,13=26=19,B1,S@29.24,28.76	51.31	SOK,SOK,108=129=111,OK,C1@178.56,169.44	48.26	SOK,SOK,34=36=37,OK,C1@51.64,55.36	53.60	SOK,SOK,42=40=35,OK,C1@62.71,54.29	51.88	SOK,SOK,32=53=39,OK,S@64.33,59.67	62.89	SOK,SOK,64=87=44,OK,C1@122.64,72.36	36.33	LOW,LOW,11=11=19,OK,S@14.90,26.10	74.78	OK,OK,16=26=7,OK,C1@36.64,12.36	80.76	VLOW,VLOW,7=10=2,OK,C1@15.34,3.66	51.38	N,N,7=8=7,OK,S@11.30,10.70	84.44	LOW,LOW,15=18=3,OK,C1@30.40,5.60	64.45	VLOW,VLOW,8=14=6,OK,C1@18.05,9.95	15.17
TNFRSF12A	HsaEX0066187	chr16:3021215-3021319	105	chr16:3020491,3021215-3021319,3021555	S	72.73	SOK,SOK,106=102=39,OK,S@179.64,67.36	66.67	OK,OK,37=31=17,OK,S@56.67,28.33	80.22	OK,OK,37=36=9,OK,S@65.78,16.22	75.00	OK,OK,39=39=13,OK,S@68.25,22.75	38.93	SOK,SOK,80=119=156,OK,S@138.20,216.80	34.51	SOK,SOK,33=45=74,OK,S@52.46,99.54	34.36	SOK,SOK,26=41=64,OK,S@45.01,85.99	38.15	SOK,SOK,27=36=51,OK,S@43.49,70.51	50.52	SOK,SOK,181=113=144,OK,S@221.28,216.72	40.20	SOK,SOK,52=30=61,OK,S@57.49,85.51	45.79	SOK,SOK,66=32=58,B1,S@71.43,84.57	47.59	SOK,SOK,96=42=76,B1,S@101.84,112.16	89.70	SOK,SOK,1470=1594=176,OK,S@2906.28,333.72	92.77	SOK,SOK,309=333=25,OK,S@618.78,48.22	90.20	SOK,SOK,657=761=77,OK,S@1348.49,146.51	86.85	SOK,SOK,504=500=76,OK,S@937.98,142.02	94.65	SOK,SOK,2045=1814=109,OK,S@3755.71,212.29	95.87	SOK,SOK,366=284=14,OK,S@636.58,27.42	97.21	SOK,SOK,335=292=9,OK,S@618.26,17.74	95.95	SOK,SOK,348=316=14,OK,S@650.54,27.46	95.23	SOK,SOK,329=270=15,OK,S@584.71,29.29	93.53	SOK,SOK,339=326=23,OK,S@643.49,44.51	90.83	SOK,SOK,328=326=33,OK,S@624.00,63.00	87.57	SOK,SOK,1576=1680=231,OK,S@3053.57,433.43	87.39	SOK,SOK,472=498=70,OK,S@908.86,131.14	88.10	SOK,SOK,529=626=78,OK,S@1086.27,146.73	87.20	SOK,SOK,575=556=83,OK,S@1058.61,155.39	91.97	SOK,SOK,3762=3269=307,OK,S@6748.76,589.24	91.10	SOK,SOK,1023=840=91,OK,S@1780.09,173.91	90.76	SOK,SOK,979=849=93,OK,S@1743.50,177.50	94.35	SOK,SOK,557=445=30,OK,S@973.69,58.31	92.49	SOK,SOK,528=433=39,OK,S@924.90,75.10	92.49	SOK,SOK,335=355=28,OK,S@664.08,53.92	92.96	SOK,SOK,340=347=26,OK,S@662.80,50.20	-29.43
NADK	HsaEX0041557	chr1:1753567-1753649	83	chr1:1754051,1753567-1753649,1753060	S	95.28	SOK,SOK,151=91=6,OK,C2@236.29,11.71	96.12	SOK,SOK,65=34=2,OK,C2@97.08,3.92	95.60	OK,OK,49=38=2,OK,C2@85.08,3.92	93.85	OK,OK,39=22=2,OK,C2@59.13,3.87	62.67	SOK,SOK,63=31=28,B1,C3@76.46,45.54	68.97	LOW,LOW,27=13=9,B1,C3@33.80,15.20	50.00	LOW,LOW,16=10=13,OK,C3@19.50,19.50	60.87	VLOW,VLOW,20=8=9,B1,C3@22.52,14.48	77.87	SOK,SOK,136=54=27,B1,C3@168.98,48.02	76.81	OK,OK,38=15=8,B1,C3@46.85,14.15	74.65	OK,OK,37=16=9,B1,C3@46.28,15.72	80.95	OK,OK,62=23=10,B1,C2@76.90,18.10	94.48	SOK,SOK,711=1310=59,OK,S@1965.18,114.82	93.79	SOK,SOK,215=389=20,OK,S@585.25,38.75	97.26	SOK,SOK,275=506=11,OK,S@770.30,21.70	91.91	SOK,SOK,221=415=28,OK,C1@610.28,53.72	94.14	SOK,SOK,534=1040=49,OK,S@1527.89,95.11	92.86	SOK,SOK,79=155=9,OK,S@225.65,17.35	94.64	SOK,SOK,92=155=7,OK,S@240.39,13.61	93.08	SOK,SOK,89=153=9,OK,S@233.63,17.37	91.70	SOK,SOK,81=162=11,OK,S@232.92,21.08	94.19	SOK,SOK,88=204=9,B1,S@283.51,17.49	97.43	SOK,SOK,94=209=4,B1,S@299.11,7.89	91.31	SOK,SOK,589=1052=78,OK,C1@1569.62,149.38	89.19	SOK,SOK,217=415=38,OK,C1@597.57,72.43	91.39	SOK,SOK,196=335=25,OK,C1@508.13,47.87	92.60	SOK,SOK,175=302=19,OK,C1@459.30,36.70	93.05	SOK,SOK,599=1065=62,OK,S@1606.04,119.96	91.12	SOK,SOK,109=199=15,OK,S@294.32,28.68	93.67	SOK,SOK,108=188=10,OK,S@286.63,19.37	89.84	SOK,SOK,91=139=13,OK,S@218.31,24.69	93.36	SOK,SOK,76=177=9,B1,S@244.60,17.40	93.72	SOK,SOK,117=185=10,OK,S@292.41,19.59	95.82	SOK,SOK,98=177=6,OK,S@269.25,11.75	-17.72
TYMP	HsaEX0068522	chr22:50529496-50529719	224	chr22:50529904,50529496-50529719,50529338	S	86.67	SOK,SOK,184=414=43,B1,C1@555.55,85.45	87.92	SOK,SOK,84=150=15,OK,C1@218.92,30.08	88.30	SOK,SOK,97=143=15,OK,S@225.16,29.83	89.44	SOK,SOK,105=134=13,OK,S@225.39,26.61	54.18	SOK,SOK,64=74=54,OK,C2@104.03,87.97	43.41	OK,OK,30=17=28,OK,C2@32.56,42.44	70.67	OK,OK,26=30=11,OK,C1@47.35,19.65	60.86	OK,OK,25=29=16,OK,C2@42.60,27.40	73.04	SOK,SOK,139=268=69,OK,C1@347.67,128.33	71.51	SOK,SOK,53=95=27,OK,C1@125.14,49.86	69.81	SOK,SOK,58=93=30,OK,C1@126.36,54.64	72.51	SOK,SOK,68=112=31,OK,C1@153.00,58.00	99.00	SOK,SOK,97=122=1,OK,S@217.80,2.20	100.00	OK,OK,24=27=0,OK,S@51.00,0.00	97.35	OK,OK,46=36=1,OK,S@80.80,2.20	100.00	OK,OK,25=53=0,B1,S@78.00,0.00	99.32	SOK,SOK,117=208=1,OK,S@323.78,2.22	100.00	OK,OK,17=42=0,B1,S@59.00,0.00	100.00	VLOW,VLOW,8=30=0,B1,S@38.00,0.00	100.00	OK,OK,33=37=0,OK,S@70.00,0.00	100.00	OK,OK,19=47=0,B1,S@66.00,0.00	100.00	OK,OK,19=23=0,OK,S@42.00,0.00	95.67	OK,OK,20=29=1,OK,S@47.84,2.17	97.00	SOK,SOK,116=157=4,OK,S@268.69,8.31	98.14	SOK,SOK,52=52=1,OK,S@103.05,1.95	100.00	OK,OK,28=60=0,B1,S@88.00,0.00	92.35	OK,OK,33=45=3,OK,S@74.80,6.20	93.30	SOK,SOK,75=141=7,OK,S@208.06,14.94	88.27	OK,OK,17=33=3,OK,C1@46.78,6.22	95.00	LOW,LOW,11=31=1,B1,S@40.85,2.15	100.00	LOW,LOW,12=22=0,OK,S@34.00,0.00	90.85	VLOW,VLOW,8=14=1,OK,S@20.90,2.10	89.55	LOW,LOW,14=24=2,OK,C1@35.82,4.18	100.00	LOW,LOW,11=16=0,OK,S@27.00,0.00	-17.27
TYMP	HsaEX0068524	chr22:50528512-50528610	99	chr22:50529136,50528512-50528610,50527717	S	85.99	SOK,SOK,291=124=32,B1,C1@384.38,62.62	85.83	SOK,SOK,92=49=11,OK,C1@130.46,21.54	85.53	SOK,SOK,92=34=10,B1,C1@116.32,19.68	88.19	SOK,SOK,118=53=11,OK,C1@160.51,21.49	64.58	SOK,SOK,64=30=24,OK,C2@76.20,41.80	43.52	LOW,LOW,18=7=15,B1,C2@17.41,22.59	88.48	LOW,LOW,20=13=2,OK,C1@30.97,4.03	70.86	LOW,LOW,32=10=8,B1,C1@35.43,14.57	67.43	SOK,SOK,198=78=62,B1,C1@227.91,110.09	63.75	SOK,SOK,66=38=28,OK,C2@84.15,47.85	55.50	OK,OK,43=24=25,OK,C2@51.06,40.94	65.54	SOK,SOK,87=29=28,B1,C2@94.38,49.62	93.74	SOK,SOK,85=84=6,OK,S@164.04,10.96	100.00	OK,OK,30=23=0,OK,S@53.00,0.00	92.26	OK,OK,24=21=2,OK,S@43.36,3.64	95.01	OK,OK,31=40=2,OK,S@69.36,3.64	97.58	SOK,SOK,121=116=3,OK,S@234.19,5.81	100.00	OK,OK,20=36=0,B1,S@56.00,0.00	95.94	OK,OK,19=25=1,OK,S@43.17,1.83	95.73	LOW,OK,29=14=1,OK,S@42.12,1.88	100.00	OK,OK,19=25=0,OK,S@44.00,0.00	100.00	LOW,LOW,15=10=0,OK,S@25.00,0.00	91.65	VLOW,VLOW,18=6=1,B1,S@22.91,2.09	100.00	SOK,SOK,84=82=0,OK,S@166.00,0.00	100.00	OK,OK,20=30=0,OK,S@50.00,0.00	100.00	OK,OK,40=21=0,OK,S@61.00,0.00	100.00	OK,OK,26=31=0,OK,S@57.00,0.00	96.99	SOK,SOK,98=99=3,OK,S@193.98,6.02	100.00	OK,OK,23=22=0,OK,S@45.00,0.00	100.00	LOW,LOW,11=18=0,OK,S@29.00,0.00	100.00	VLOW,VLOW,14=13=0,OK,C1@27.00,0.00	100.00	LOW,LOW,13=16=0,OK,S@29.00,0.00	83.43	LOW,LOW,17=14=3,OK,C1@28.37,5.63	100.00	LOW,LOW,18=16=0,OK,S@34.00,0.00	-24.92
