GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
SEC24C	HsaEX0056914	chr10:73746630-73746716	87	chr10:73744437+73744465,73746630-73746716,73746805	S	15.32	SOK,SOK,38=17=152,B1,S@31.71,175.29	13.04	OK,OK,13=5=60,B1,S@10.17,67.83	11.93	OK,OK,9=4=48,B1,S@7.28,53.72	21.43	OK,OK,16=8=44,OK,C1@14.57,53.43	14.54	SOK,SOK,25=8=97,B1,S@18.90,111.10	12.94	OK,OK,7=4=37,OK,S@6.21,41.79	13.04	OK,OK,9=0=30,Bn,S@5.09,33.91	17.81	OK,OK,9=4=30,B1,C1@7.66,35.34	19.31	SOK,SOK,57=10=140,B2,S@39.97,167.03	16.19	OK,OK,15=2=44,B2,S@9.88,51.12	19.57	OK,OK,15=3=37,B1,S@10.76,44.24	21.33	OK,OK,27=5=59,B2,S@19.41,71.59	22.77	SOK,SOK,22=172=329,B2,S@119.09,403.91	20.60	SOK,SOK,6=49=106,B2,S@33.17,127.83	23.22	SOK,SOK,7=68=124,B2,S@46.21,152.79	24.43	SOK,SOK,9=55=99,B2,S@39.82,123.18	22.17	SOK,SOK,22=113=237,B2,S@82.47,289.53	31.51	OK,OK,1=22=25,B2,C1@15.12,32.88	13.43	OK,OK,3=6=29,OK,C2@5.10,32.90	22.86	OK,OK,4=12=27,B1,S@9.83,33.17	29.03	OK,OK,1=17=22,B2,S@11.61,28.39	14.29	OK,OK,6=18=72,B1,S@13.72,82.28	26.63	SOK,SOK,7=38=62,B2,S@28.49,78.51	27.70	SOK,SOK,33=167=261,B2,S@127.70,333.30	29.06	SOK,SOK,9=59=83,B2,S@43.88,107.12	27.34	SOK,SOK,13=60=97,B1,S@46.48,123.52	26.70	SOK,SOK,11=48=81,B1,C1@37.38,102.62	41.41	SOK,SOK,53=316=261,B2,C1@260.88,369.12	43.88	SOK,SOK,10=76=55,B2,S@61.87,79.13	45.45	SOK,SOK,12=78=54,B2,S@65.45,78.55	45.21	OK,OK,5=28=20,B2,S@23.96,29.04	45.83	OK,OK,10=34=26,B1,C1@32.08,37.92	33.33	SOK,SOK,8=47=55,B2,C1@36.66,73.34	37.42	SOK,SOK,8=53=51,B2,C1@41.91,70.09	19.10
MYO6	HsaEX0041242	chr6:75898373-75898411	39	chr6:75892690,75898373-75898411,75907605	C2	12.00	OK,SOK,8=9=76,OK,C2@11.16,81.84	15.48	OK,OK,4=2=21,B1,C1@4.18,22.82	4.37	OK,OK,1=1=29,OK,C2@1.35,29.65	16.82	OK,OK,3=6=26,OK,C2@5.89,29.11	20.23	OK,OK,5=21=56,B1,C2@16.59,65.41	14.65	OK,OK,2=5=23,OK,C2@4.39,25.61	22.09	LOW,LOW,1=8=18,B1,C1@5.96,21.04	25.91	LOW,LOW,2=8=15,B1,C2@6.48,18.52	13.10	OK,OK,3=14=66,B1,S@10.87,72.13	20.15	VLOW,VLOW,0=6=13,Bn,S@3.83,15.17	15.21	OK,OK,2=5=25,OK,C1@4.87,27.13	7.24	OK,OK,1=3=28,B1,S@2.32,29.68	10.17	SOK,SOK,18=34=284,OK,C1@34.17,301.83	10.38	SOK,SOK,5=12=89,OK,C1@11.00,95.00	11.84	SOK,SOK,7=15=101,OK,C2@14.56,108.44	8.10	SOK,SOK,6=7=94,OK,C2@8.67,98.33	37.66	SOK,SOK,21=79=93,B1,C2@72.68,120.32	60.05	VLOW,LOW,8=19=10,OK,C2@22.22,14.78	48.09	VLOW,VLOW,1=18=10,B2,C1@13.95,15.05	23.49	VLOW,VLOW,2=5=12,OK,C2@4.46,14.54	35.58	LOW,LOW,2=13=15,B1,C1@10.67,19.33	21.37	OK,OK,2=12=29,B1,C1@9.19,33.81	40.31	LOW,LOW,6=12=17,OK,C2@14.11,20.89	15.25	SOK,SOK,15=32=160,OK,C2@31.57,175.43	11.81	OK,OK,5=11=75,OK,C1@10.75,80.25	19.70	OK,OK,6=10=39,OK,C2@10.83,44.16	16.34	OK,OK,4=11=46,OK,C1@9.97,51.03	33.23	SOK,SOK,45=84=152,OK,C2@93.38,187.62	44.46	OK,OK,15=23=27,OK,C2@28.90,36.10	42.46	OK,OK,15=20=30,OK,C2@27.60,37.40	31.63	VLOW,LOW,2=10=13,B1,C2@7.91,17.09	26.44	LOW,LOW,2=8=16,B1,C2@6.87,19.13	31.82	OK,OK,6=14=24,OK,C2@14.00,30.00	16.76	OK,OK,5=9=42,OK,C2@9.39,46.61	22.15
SFI1	HsaEX0057599	chr22:31604309-31604404	96	chr22:31589577,31604309-31604404+31604671,31606328	C3	100.00	OK,OK,38=28=0,OK,C3@66.00,0.00	100.00	VLOW,VLOW,12=11=0,OK,C3@23.00,0.00	100.00	VLOW,VLOW,11=9=0,OK,C3@20.00,0.00	100.00	VLOW,VLOW,15=8=0,OK,C3@23.00,0.00	91.67	VLOW,VLOW,8=14=1,OK,C3@21.08,1.92	100.00	N,N,2=5=0,B1,C3@7.00,0.00	100.00	N,N,3=2=0,OK,C3@5.00,0.00	83.33	N,N,3=7=1,B1,C3@9.17,1.83	89.47	OK,OK,45=23=4,OK,C3@64.42,7.58	93.55	VLOW,VLOW,20=9=1,B1,C3@28.07,1.94	90.00	VLOW,VLOW,11=7=1,OK,C3@17.10,1.90	84.00	VLOW,VLOW,14=7=2,OK,C3@19.32,3.68	76.69	SOK,SOK,398=329=109,OK,C3@641.13,194.87	74.81	SOK,SOK,114=116=38,OK,C3@200.49,67.51	74.18	SOK,SOK,125=90=37,OK,C3@186.93,65.07	80.42	SOK,SOK,159=123=34,OK,C3@254.13,61.87	87.77	SOK,SOK,451=268=49,OK,C3@674.07,93.93	82.76	SOK,SOK,65=44=11,OK,C3@99.31,20.69	88.75	SOK,SOK,82=47=8,OK,C3@121.59,15.41	85.49	SOK,SOK,83=37=10,B1,C3@111.14,18.86	88.34	SOK,SOK,67=57=8,OK,C3@116.61,15.39	89.64	SOK,SOK,67=40=6,OK,C3@101.29,11.71	91.55	SOK,SOK,87=43=6,B1,C3@124.51,11.49	75.02	SOK,SOK,378=235=101,OK,C3@535.64,178.36	71.91	SOK,SOK,108=62=33,OK,C3@145.98,57.02	71.52	SOK,SOK,116=71=37,OK,C3@160.20,63.80	80.20	SOK,SOK,154=102=31,OK,C3@230.17,56.83	92.93	SOK,SOK,458=291=28,OK,C3@722.07,54.93	98.79	SOK,SOK,105=58=1,OK,C3@162.02,1.98	90.90	SOK,SOK,101=60=8,OK,C3@153.62,15.38	97.86	OK,OK,57=40=1,OK,C3@95.90,2.10	92.41	OK,OK,45=28=3,OK,C3@70.23,5.77	87.78	SOK,SOK,62=42=7,OK,C3@97.44,13.56	90.29	SOK,SOK,88=63=8,OK,C3@143.56,15.44	16.53
RP3-460G2.2	HsaEX0055245	chr6:140852819-140852912	94	chr6:140898188,140852819-140852912+140852924+140852945,140846304	S	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	57.68	SOK,SOK,75=94=62,OK,S@133.24,97.76	54.93	OK,OK,15=24=16,OK,S@30.21,24.79	60.68	OK,OK,37=34=23,OK,S@57.04,36.96	56.19	OK,OK,23=36=23,OK,S@46.08,35.92	43.55	SOK,SOK,118=135=164,OK,S@181.60,235.40	33.98	OK,OK,10=25=34,B1,S@23.45,45.55	40.46	OK,OK,24=29=39,OK,S@37.22,54.78	36.96	OK,OK,14=20=29,OK,S@23.28,39.72	45.71	LOW,LOW,20=12=19,OK,S@23.31,27.69	58.70	OK,OK,32=22=19,OK,S@42.85,30.15	48.39	OK,OK,18=27=24,OK,S@33.39,35.61	61.47	SOK,SOK,95=106=63,OK,S@162.28,101.72	65.05	OK,OK,37=30=18,OK,S@55.29,29.71	65.05	OK,OK,31=36=18,OK,S@55.29,29.71	55.37	OK,OK,27=40=27,OK,S@52.05,41.95	39.42	SOK,SOK,116=156=209,OK,S@189.61,291.39	33.77	SOK,SOK,20=31=50,OK,S@34.11,66.89	36.42	SOK,SOK,28=35=55,OK,S@42.98,75.02	42.37	OK,OK,19=31=34,OK,S@35.59,48.41	45.79	OK,OK,22=27=29,OK,C1@35.72,42.28	52.54	LOW,LOW,13=18=14,OK,S@23.64,21.36	34.15	OK,OK,14=14=27,OK,S@18.78,36.22	-16.43
PISD	HsaEX0047731	chr22:31625763-31626016	254	chr22:31648101,31625581+31625763-31626016,31621885	C3	59.60	SOK,SOK,91=9=31,B2,C3@78.08,52.92	65.67	N,VLOW,34=3=9,B2,C3@30.21,15.79	58.25	VLOW,VLOW,28=3=10,B2,C3@23.88,17.12	54.84	VLOW,VLOW,29=3=12,B2,C2@24.13,19.87	44.64	OK,OK,39=12=29,B1,C2@35.71,44.29	42.26	N,N,10=3=8,B1,C2@8.87,12.13	37.88	VLOW,LOW,13=4=13,B1,C2@11.36,18.64	54.55	VLOW,VLOW,16=5=8,B1,C2@15.82,13.18	60.44	SOK,SOK,68=12=24,B2,C3@62.86,41.14	53.64	VLOW,VLOW,21=4=10,B2,C2@18.77,16.23	76.19	N,N,24=4=4,B2,C3@24.38,7.62	55.12	VLOW,VLOW,23=4=10,B2,C3@20.39,16.61	49.48	SOK,SOK,97=401=223,B1,C3@356.75,364.25	47.63	SOK,SOK,21=95=56,B1,C3@81.92,90.08	43.85	SOK,SOK,28=149=99,B1,C3@121.03,154.97	57.00	SOK,SOK,48=157=68,B1,C3@155.61,117.39	34.19	SOK,SOK,108=322=364,B1,C2@271.47,522.53	38.61	OK,OK,13=38=36,B1,C3@33.59,53.41	26.93	SOK,SOK,13=34=56,B1,C2@27.74,75.26	30.62	SOK,SOK,14=42=56,B1,C2@34.29,77.71	30.12	SOK,SOK,9=47=57,B1,C2@34.04,78.96	33.26	SOK,SOK,17=79=84,B1,C2@59.87,120.13	42.18	SOK,SOK,42=82=75,OK,C3@83.94,115.06	45.78	SOK,SOK,90=402=255,B1,C3@341.98,405.02	39.69	SOK,SOK,30=109=93,B1,C2@92.08,139.92	53.13	SOK,SOK,34=166=77,B1,C3@147.17,129.83	44.01	SOK,SOK,26=127=85,B1,C3@104.74,133.26	32.51	SOK,SOK,69=373=401,B1,C2@274.06,568.94	34.31	SOK,SOK,9=85=78,B2,C3@59.01,112.99	39.11	SOK,SOK,18=97=78,B1,C3@75.48,117.52	24.33	OK,SOK,7=34=56,B1,C2@23.60,73.40	29.27	SOK,SOK,13=52=69,B1,C2@39.22,94.78	34.27	SOK,SOK,10=58=57,B2,C2@42.84,82.16	29.20	SOK,SOK,12=47=63,B1,C2@35.62,86.38	-17.74
PISD	HsaEX0047732	chr22:31623684-31623849	166	chr22:31625581+31625763,31623684-31623849,31621885	C2	22.57	OK,OK,4=20=36,B1,C3@13.54,46.46	34.29	VLOW,VLOW,2=10=10,B1,C2@7.54,14.46	22.64	VLOW,VLOW,1=7=12,B2,C3@4.53,15.47	11.11	VLOW,LOW,1=3=14,B1,C3@2.00,16.00	9.31	OK,OK,2=7=39,B1,C3@4.47,43.53	10.84	VLOW,VLOW,0=3=11,Bn,C3@1.52,12.48	12.09	LOW,LOW,1=4=16,B1,C3@2.54,18.46	3.62	VLOW,VLOW,1=0=12,Bn,C3@0.47,12.53	29.54	OK,OK,9=17=27,OK,C2@15.66,37.34	26.21	VLOW,VLOW,3=6=11,OK,C3@5.24,14.76	38.17	N,N,3=4=5,OK,C2@4.58,7.42	28.30	VLOW,VLOW,3=7=11,B1,C3@5.94,15.06	55.36	SOK,SOK,394=267=230,OK,C2@493.26,397.74	54.03	SOK,SOK,91=72=60,OK,C2@120.49,102.51	52.33	SOK,SOK,150=100=98,OK,C2@182.11,165.89	59.81	SOK,SOK,153=95=72,OK,C2@191.39,128.61	38.51	SOK,SOK,308=241=378,OK,C2@356.99,570.01	46.15	SOK,SOK,38=34=36,OK,C2@49.84,58.16	27.09	SOK,SOK,28=25=62,OK,C3@31.15,83.85	34.56	SOK,SOK,42=27=56,OK,C2@43.20,81.80	36.82	SOK,SOK,44=37=60,OK,C2@51.92,89.08	40.90	SOK,SOK,77=61=86,OK,C2@91.62,132.38	42.90	SOK,SOK,79=57=78,OK,C2@91.81,122.19	50.30	SOK,SOK,376=276=281,OK,C2@469.30,463.70	46.72	SOK,SOK,100=105=102,OK,C2@143.43,163.57	53.06	SOK,SOK,151=86=92,OK,C2@174.57,154.43	51.11	SOK,SOK,125=85=87,OK,C2@151.80,145.20	40.30	SOK,SOK,368=269=406,OK,C2@420.33,622.67	45.26	SOK,SOK,85=65=78,OK,C2@103.19,124.81	46.04	SOK,SOK,96=61=79,OK,C2@108.65,127.35	32.89	SOK,SOK,32=34=58,OK,C2@40.78,83.22	33.25	SOK,SOK,49=34=72,OK,C2@51.54,103.46	39.73	SOK,SOK,57=32=58,OK,C2@58.40,88.60	39.30	SOK,SOK,49=43=61,OK,C2@60.13,92.87	-15.98
HOGA1	HsaEX0019491	chr10:97598775-97598903	129	chr10:97584914,97598775-97598903,97601857	C2	33.33	N,N,0=1=1,Bn,C2@0.67,1.33	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	33.33	N,N,0=1=1,Bn,C2@0.67,1.33	0.00	N,N,0=0=1,Bn,S@0.00,1.00	0.00	N,N,0=0=1,Bn,S@0.00,1.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,0=1=0,Bn,C3@1.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,0=1=0,Bn,C3@1.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	40.32	SOK,SOK,70=64=99,OK,C2@93.95,139.05	32.67	OK,OK,23=16=40,OK,C2@25.81,53.19	33.33	OK,OK,10=20=30,OK,C2@20.00,40.00	52.85	OK,OK,37=28=29,OK,C2@49.68,44.32	47.64	SOK,SOK,130=107=130,OK,C2@174.84,192.16	40.43	OK,OK,17=21=28,OK,C2@26.68,39.32	57.33	OK,OK,20=23=16,OK,C2@33.82,25.18	52.94	OK,OK,26=19=20,OK,C2@34.41,30.59	48.25	OK,OK,29=16=24,OK,C2@33.29,35.71	34.89	OK,OK,18=10=26,OK,C2@18.84,35.16	54.29	OK,OK,20=18=16,OK,C2@29.32,24.68	38.23	SOK,SOK,76=53=104,OK,C2@89.08,143.92	32.28	OK,OK,28=13=43,B1,C1@27.12,56.88	36.36	OK,OK,16=15=27,OK,C2@21.09,36.91	45.53	OK,OK,32=25=34,OK,C2@41.43,49.57	58.98	SOK,SOK,192=163=123,OK,C2@281.92,196.08	66.67	SOK,SOK,56=40=24,OK,C2@80.00,40.00	54.30	OK,OK,27=40=28,OK,C2@51.58,43.42	56.42	OK,OK,21=21=16,OK,C2@32.72,25.28	54.76	OK,OK,23=23=19,OK,C2@35.59,29.41	58.00	OK,OK,35=23=21,OK,C2@45.82,33.18	60.48	OK,OK,30=16=15,OK,C2@36.89,24.11	18.82
HOGA1	HsaEX0019493	chr10:97600067-97600163	97	chr10:97584914,97600067-97600163,97601857	C2	52.27	N,N,2=0=1,Bn,C3@1.57,1.43	100.00	N,N,2=0=0,Bn,C3@2.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	0.00	N,N,0=0=1,Bn,S@0.00,1.00	0.00	N,N,0=0=1,Bn,S@0.00,1.00	0.00	N,N,0=0=1,Bn,S@0.00,1.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,0=1=0,Bn,S@1.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,0=1=0,Bn,S@1.00,0.00	39.21	SOK,SOK,50=72=98,OK,C2@86.26,133.74	33.00	OK,OK,17=21=40,OK,C2@25.74,52.26	36.85	OK,OK,9=24=29,B1,C1@22.85,39.15	47.87	OK,OK,24=27=29,OK,C2@38.30,41.70	47.56	SOK,SOK,97=117=123,OK,C2@160.28,176.72	41.31	OK,OK,15=23=28,OK,C2@27.26,38.74	56.74	OK,OK,21=19=16,OK,C2@31.77,24.23	52.97	OK,OK,22=21=20,OK,C2@33.37,29.63	49.70	OK,OK,16=24=21,OK,C2@30.32,30.68	41.33	OK,OK,15=16=23,OK,C2@22.32,31.68	43.13	LOW,LOW,8=14=15,OK,C2@15.96,21.04	37.54	SOK,SOK,61=56=102,OK,C2@82.21,136.79	27.80	OK,OK,20=12=44,OK,C2@21.13,54.87	41.30	OK,OK,17=18=26,OK,C2@25.19,35.81	44.88	OK,OK,24=26=32,OK,C2@36.80,45.20	59.04	SOK,SOK,138=184=116,OK,C2@258.60,179.40	55.91	OK,OK,25=31=23,OK,C2@44.17,34.83	56.43	OK,OK,26=42=27,OK,C2@53.61,41.39	62.05	OK,OK,19=25=14,OK,C2@35.99,22.01	62.74	OK,OK,28=30=18,OK,C2@47.68,28.32	51.57	OK,OK,17=24=20,OK,C2@31.46,29.54	67.12	OK,OK,23=32=14,OK,C2@46.31,22.69	20.06
PTCHD4	HsaEX1029879	chr6:48068953-48069926	974	chr6:48111049,48068953-48069926,48009114	C3	0.00	N,N,0=0=1,Bn,S@0.00,1.00	0.00	N,N,0=0=1,Bn,S@0.00,1.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	0.00	N,N,0=0=1,Bn,S@0.00,1.00	NA	N,N,0=0=0,Bn,NA@0,0	0.00	N,N,0=0=1,Bn,S@0.00,1.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	33.02	SOK,SOK,156=195=356,OK,C2@233.45,473.55	27.70	SOK,SOK,41=77=154,OK,C2@75.34,196.66	39.02	SOK,SOK,64=55=93,OK,C2@82.72,129.28	34.34	SOK,SOK,51=63=109,OK,C2@76.58,146.42	43.88	SOK,SOK,140=254=252,OK,C2@283.46,362.54	53.85	SOK,SOK,30=40=30,OK,C2@53.85,46.15	40.15	OK,OK,17=38=41,B1,C2@38.54,57.46	53.23	OK,OK,18=48=29,B1,C3@50.57,44.43	48.09	OK,OK,18=45=34,B1,C3@46.65,50.35	38.37	SOK,SOK,26=40=53,OK,C2@45.66,73.34	36.27	SOK,SOK,31=43=65,OK,C2@50.42,88.58	30.32	SOK,SOK,85=96=208,OK,C2@117.94,271.06	26.27	SOK,SOK,34=28=87,OK,C2@39.14,109.86	30.96	SOK,SOK,22=39=68,OK,C2@39.94,89.06	35.37	SOK,SOK,29=29=53,OK,C2@39.26,71.74	55.51	SOK,SOK,125=177=121,OK,C2@234.81,188.19	45.90	OK,OK,24=32=33,OK,C2@40.85,48.15	50.46	OK,OK,20=35=27,OK,C2@41.38,40.62	71.93	LOW,LOW,13=28=8,B1,C3@35.25,13.75	81.48	OK,OK,22=22=5,OK,C3@39.93,9.07	57.58	OK,OK,25=32=21,OK,C2@44.91,33.09	47.57	OK,OK,21=28=27,OK,C2@36.15,39.85	25.46
CASP10	HsaEX0012560	chr2:201205882-201205973	92	chr2:201203766,201205882-201205973,201208075	C1	23.64	N,N,2=2=6,OK,C3@2.36,7.64	48.15	N,N,2=2=2,OK,C2@2.89,3.11	0.00	N,N,0=0=2,Bn,C3@0.00,2.00	0.00	N,N,0=0=2,Bn,C2@0.00,2.00	40.17	N,N,5=2=5,B1,C2@4.82,7.18	31.71	N,N,1=1=2,OK,C3@1.27,2.73	17.65	N,N,0=1=2,Bn,C3@0.53,2.47	50.00	N,N,2=0=1,Bn,S@1.50,1.50	40.85	N,N,4=5=6,OK,C2@6.13,8.87	12.50	N,N,0=1=3,Bn,C3@0.50,3.50	20.00	N,N,1=0=2,Bn,C3@0.60,2.40	76.27	N,N,3=4=1,OK,C1@6.10,1.90	50.31	SOK,SOK,69=125=87,OK,C2@141.37,139.63	49.94	SOK,SOK,27=43=32,OK,C2@50.94,51.06	48.41	SOK,SOK,29=45=36,OK,C2@53.25,56.75	50.08	OK,OK,13=34=21,B1,C2@34.05,33.95	51.56	SOK,SOK,60=92=65,OK,C2@111.89,105.11	54.94	VLOW,VLOW,13=8=8,OK,C2@15.93,13.07	72.82	VLOW,VLOW,12=11=4,OK,C1@19.66,7.34	82.50	LOW,LOW,12=19=3,OK,C1@28.05,5.95	46.34	VLOW,VLOW,7=14=11,OK,C2@14.83,17.17	39.13	OK,OK,9=21=21,OK,C2@19.96,31.04	40.55	LOW,LOW,7=19=17,B1,C2@17.44,25.56	48.30	SOK,SOK,70=106=86,OK,C2@126.55,135.45	52.98	SOK,SOK,32=47=32,OK,C2@58.81,52.19	45.37	OK,OK,14=40=29,B1,C2@37.66,45.34	45.68	OK,OK,24=19=24,OK,C2@30.61,36.39	69.47	SOK,SOK,112=134=50,OK,C1@205.63,90.37	75.31	OK,OK,23=23=7,OK,C1@39.91,13.09	71.23	OK,OK,27=37=12,OK,C1@54.13,21.87	56.83	VLOW,VLOW,9=11=7,OK,C1@15.34,11.66	91.91	VLOW,LOW,9=16=1,OK,C1@23.90,2.10	75.13	OK,OK,20=26=7,OK,C1@39.82,13.18	56.61	OK,OK,22=20=15,OK,C2@32.27,24.73	21.69
ARHGEF10L	HsaEX0005584	chr1:17634548-17634562	15	chr1:17632466,17634548-17634562,17634835	S	62.50	N,N,1=1=3,OK,S@3.12,1.88	100.00	N,N,1=0=0,Bn,S@1.00,0.00	71.43	N,N,0=1=1,Bn,S@1.43,0.57	0.00	N,N,0=0=2,Bn,S@0.00,2.00	29.41	N,N,1=0=6,Bn,S@2.06,4.94	0.00	N,N,0=0=2,Bn,S@0.00,2.00	55.56	N,N,1=0=2,Bn,S@1.67,1.33	0.00	N,N,0=0=2,Bn,S@0.00,2.00	26.32	N,N,1=0=7,Bn,S@2.11,5.89	71.43	N,N,1=0=1,Bn,S@1.43,0.57	0.00	N,N,0=0=2,Bn,S@0.00,2.00	0.00	N,N,0=0=4,Bn,S@0.00,4.00	50.89	SOK,SOK,57=86=345,OK,S@248.34,239.66	46.51	SOK,SOK,20=28=138,OK,S@86.51,99.49	57.87	SOK,SOK,23=27=91,OK,S@81.60,59.40	49.23	SOK,SOK,14=31=116,B1,S@79.26,81.74	51.86	SOK,SOK,55=48=239,OK,S@177.36,164.64	55.56	OK,SOK,8=13=42,OK,S@35.00,28.00	61.40	OK,SOK,18=10=44,OK,S@44.21,27.79	44.00	OK,OK,7=4=35,OK,S@20.24,25.76	38.46	OK,OK,4=7=44,OK,S@21.15,33.85	51.28	OK,SOK,13=3=38,B1,S@27.69,26.31	53.33	OK,SOK,5=11=35,B1,S@27.20,23.80	43.19	SOK,SOK,55=56=365,OK,S@205.58,270.42	42.06	SOK,SOK,27=18=155,OK,S@84.12,115.88	41.26	SOK,SOK,14=20=121,OK,S@63.95,91.05	47.90	SOK,SOK,14=18=87,OK,S@57.00,62.00	81.65	SOK,SOK,88=138=127,OK,S@288.22,64.78	83.69	OK,SOK,17=22=19,OK,S@48.54,9.46	81.17	OK,SOK,20=30=29,OK,S@64.12,14.88	84.42	LOW,SOK,13=26=18,OK,S@48.12,8.88	83.33	LOW,SOK,13=17=15,OK,S@37.50,7.50	70.78	OK,SOK,12=19=32,OK,S@44.59,18.41	86.85	LOW,SOK,13=24=14,OK,S@44.29,6.71	30.51
