GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
MLLT6	HsaEX0039577	chr17:38716367-38716981	615	chr17:38715750+38715828,38716188+38716367-38716981,38717432	S	100.00	OK,OK,29=36=0,OK,S@65.00,0.00	100.00	VLOW,VLOW,9=13=0,OK,S@22.00,0.00	100.00	VLOW,VLOW,11=11=0,OK,S@22.00,0.00	100.00	VLOW,VLOW,9=12=0,OK,S@21.00,0.00	51.33	LOW,LOW,14=16=13,OK,S@22.07,20.93	53.30	N,N,5=5=4,OK,S@7.46,6.54	34.79	N,N,2=5=6,B1,S@4.52,8.48	66.46	N,N,7=6=3,OK,S@10.63,5.37	70.99	LOW,LOW,11=26=7,B1,S@31.24,12.76	83.46	N,N,5=6=1,OK,S@10.02,1.98	61.05	N,N,2=8=3,B1,S@7.94,5.06	70.92	N,N,4=12=3,B1,S@13.47,5.53	99.25	SOK,SOK,1652=1233=10,OK,S@2873.29,21.71	100.00	SOK,SOK,524=354=0,OK,S@878.00,0.00	98.92	SOK,SOK,679=524=6,OK,S@1195.94,13.06	98.95	SOK,SOK,449=355=4,OK,S@799.52,8.48	99.53	SOK,SOK,707=631=3,OK,S@1334.70,6.30	100.00	SOK,SOK,78=54=0,OK,S@132.00,0.00	100.00	SOK,SOK,67=55=0,OK,S@122.00,0.00	100.00	SOK,SOK,72=72=0,OK,S@144.00,0.00	100.00	SOK,SOK,73=74=0,OK,S@147.00,0.00	98.99	SOK,SOK,233=198=2,OK,S@428.63,4.37	99.45	SOK,SOK,184=178=1,OK,S@361.00,2.00	98.40	SOK,SOK,1238=888=16,OK,S@2107.73,34.27	97.95	SOK,SOK,492=344=8,OK,S@826.70,17.30	98.67	SOK,SOK,480=303=5,OK,S@777.52,10.48	98.72	SOK,SOK,266=241=3,OK,S@503.47,6.53	97.11	SOK,SOK,893=784=23,OK,S@1650.87,49.13	92.05	SOK,SOK,187=163=14,OK,S@335.06,28.94	98.62	SOK,SOK,161=152=2,OK,S@310.65,4.35	96.45	SOK,SOK,97=81=3,OK,S@174.57,6.43	98.78	SOK,SOK,83=93=1,OK,S@174.84,2.16	98.67	SOK,SOK,191=135=2,OK,S@323.64,4.36	99.35	SOK,SOK,174=160=1,OK,S@332.82,2.18	-29.01
MLLT6	HsaEX0039578	chr17:38721878-38722227	350	chr17:38720747,38721878-38722227,38722678	S	94.20	LOW,LOW,11=54=2,B1,S@63.11,3.89	100.00	N,N,2=14=0,B2,S@16.00,0.00	93.33	VLOW,VLOW,5=23=1,B1,S@27.07,1.93	91.30	N,N,4=17=1,B1,S@20.09,1.91	36.84	OK,OK,3=25=24,B2,S@19.16,32.84	29.73	VLOW,VLOW,1=10=13,B2,S@7.14,16.86	52.38	N,N,1=10=5,B2,S@8.38,7.62	33.33	N,N,1=5=6,B1,S@4.00,8.00	74.03	VLOW,VLOW,8=49=10,B2,S@49.60,17.40	77.78	N,N,3=11=2,B1,S@12.44,3.56	78.95	N,N,0=15=2,B3,S@13.42,3.58	70.00	VLOW,VLOW,5=23=6,B1,S@23.80,10.20	99.40	SOK,SOK,1507=822=7,OK,S@2321.98,14.02	99.22	SOK,SOK,482=282=3,OK,S@761.02,5.98	99.14	SOK,SOK,594=330=4,OK,S@920.02,7.98	100.00	SOK,SOK,431=210=0,B1,S@641.00,0.00	99.55	SOK,SOK,885=456=3,OK,S@1337.95,6.05	100.00	SOK,SOK,84=42=0,OK,S@126.00,0.00	100.00	SOK,SOK,90=52=0,OK,S@142.00,0.00	100.00	SOK,SOK,111=55=0,B1,S@166.00,0.00	98.84	SOK,SOK,119=52=1,B1,S@170.00,2.00	100.00	SOK,SOK,250=131=0,OK,S@381.00,0.00	98.89	SOK,SOK,231=124=2,OK,S@353.04,3.96	98.68	SOK,SOK,1129=666=12,OK,S@1783.15,23.85	97.81	SOK,SOK,458=256=8,OK,S@706.19,15.81	98.83	SOK,SOK,411=265=4,OK,S@672.04,7.96	100.00	SOK,SOK,260=145=0,OK,S@405.00,0.00	96.20	SOK,SOK,1046=574=32,OK,S@1589.22,62.78	95.94	SOK,SOK,223=108=7,B1,S@324.28,13.72	96.36	SOK,SOK,205=113=6,OK,S@312.21,11.79	97.95	SOK,SOK,121=70=2,OK,S@189.04,3.96	96.67	SOK,SOK,108=66=3,OK,S@171.11,5.89	94.74	SOK,SOK,181=107=8,OK,S@280.43,15.57	96.36	SOK,SOK,208=110=6,OK,S@312.21,11.79	-20.17
PIGW	HsaEX0047483	chr17:36535318-36535592	275	chr17:36535054,36535318-36535592+36535601,36537094	S	23.08	VLOW,VLOW,0=6=10,Bn,S@3.69,12.31	20.00	N,N,0=1=2,Bn,S@0.60,2.40	33.33	N,N,0=2=2,Bn,S@1.33,2.67	20.00	N,N,0=3=6,Bn,S@1.80,7.20	46.67	N,N,1=6=4,B2,S@5.13,5.87	66.67	N,N,1=3=1,B1,S@3.33,1.67	33.33	N,N,0=2=2,Bn,S@1.33,2.67	33.33	N,N,0=1=1,Bn,S@0.67,1.33	43.75	LOW,LOW,3=25=18,B2,S@20.12,25.88	38.46	N,N,1=9=8,B2,S@6.92,11.08	69.23	N,N,1=8=2,B2,S@7.62,3.38	36.00	N,N,1=8=8,B2,S@6.12,10.88	77.38	SOK,SOK,2=347=51,B2,S@309.52,90.48	78.10	LOW,LOW,1=106=15,B2,S@95.28,26.72	80.89	LOW,LOW,0=127=15,B3,S@114.86,27.14	73.25	SOK,SOK,1=114=21,B2,S@99.62,36.38	78.79	SOK,SOK,0=208=28,B3,S@185.94,50.06	93.33	N,N,0=28=1,B3,S@27.07,1.93	87.10	N,N,0=27=2,B3,S@25.26,3.74	100.00	N,N,0=14=0,Bl,S@14.00,0.00	77.78	N,N,0=21=3,B3,S@18.67,5.33	69.01	VLOW,VLOW,0=49=11,B3,S@41.41,18.59	75.82	VLOW,VLOW,0=69=11,B3,S@60.66,19.34	72.44	SOK,SOK,4=322=62,B2,S@281.07,106.93	80.95	VLOW,VLOW,4=98=12,B2,S@92.28,21.72	71.10	SOK,SOK,0=123=25,B3,S@105.23,42.77	66.89	SOK,SOK,0=101=25,B3,S@84.28,41.72	79.25	SOK,SOK,0=275=36,B3,S@246.47,64.53	82.35	N,N,0=56=6,B3,S@51.06,10.94	72.50	VLOW,VLOW,0=58=11,B3,S@50.02,18.98	57.89	N,N,0=22=8,B3,S@17.37,12.63	86.21	N,N,0=25=2,B3,S@23.28,3.72	77.78	N,N,0=49=7,B3,S@43.56,12.44	94.20	N,N,0=65=2,B3,S@63.11,3.89	20.67
	HsaEX1000538	chr2:81570322-81570413	92	chr2:81548747,81570322-81570413,81579532	S	22.58	VLOW,VLOW,5=2=12,B1,S@4.29,14.71	50.00	N,N,1=1=1,OK,S@1.50,1.50	12.50	N,N,1=1=7,OK,S@1.12,7.88	27.27	N,N,3=0=4,Bn,S@1.91,5.09	27.27	N,N,2=4=8,OK,S@3.82,10.18	50.00	N,N,1=3=2,B1,S@3.00,3.00	20.00	N,N,1=0=2,Bn,S@0.60,2.40	11.11	N,N,0=1=4,Bn,S@0.56,4.44	51.22	VLOW,VLOW,10=11=10,OK,S@15.88,15.12	55.56	N,N,5=5=4,OK,S@7.78,6.22	33.33	N,N,2=1=3,OK,S@2.00,4.00	57.14	N,N,3=5=3,OK,S@6.29,4.71	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	28.64
	HsaEX1000598	chr8:8240205-8240243	39	chr8:8240429,8240205-8240243+8240351,8239554	S	80.03	LOW,LOW,4=4=18,B2,S@20.81,5.19	21.41	N,N,1=0=2,Bn,S@0.64,2.36	89.93	N,N,2=3=6,B2,S@9.89,1.11	64.29	VLOW,VLOW,1=1=10,B2,S@7.71,4.29	74.76	VLOW,VLOW,1=2=12,B2,S@11.21,3.79	0.00	N,N,0=0=4,Bn,S@0.00,4.00	0.00	N,N,0=0=3,Bn,S@0.00,3.00	87.67	N,N,1=2=5,B2,S@7.01,0.99	43.08	OK,OK,7=1=28,B1,S@15.51,20.49	60.78	VLOW,VLOW,2=1=12,B2,S@9.12,5.88	12.50	N,N,2=0=7,Bn,S@1.12,7.88	15.05	N,N,3=0=9,Bn,S@1.81,10.19	100.00	N,N,0=1=0,B3,S@1.00,0.00	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	100.00	N,N,0=1=0,B3,S@1.00,0.00	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	100.00	N,N,1=0=0,Bn,S@1.00,0.00	100.00	N,N,1=0=0,Bn,S@1.00,0.00	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	-36.95
	HsaEX1000645	chr2:131611133-131611177	45	chr2:131609452,131611133-131611177,131611525	S	53.33	OK,OK,12=20=21,OK,S@28.26,24.74	47.62	VLOW,VLOW,6=6=11,B1,S@10.95,12.05	34.36	N,N,1=5=7,B1,S@4.47,8.53	77.50	N,VLOW,5=9=3,OK,S@13.18,3.82	49.36	VLOW,VLOW,4=16=13,OK,S@16.29,16.71	40.01	N,N,2=6=8,OK,S@6.40,9.60	84.21	N,N,2=6=1,OK,S@7.58,1.42	33.33	N,N,0=4=4,Bn,S@2.67,5.33	37.67	OK,OK,10=25=40,OK,S@28.25,46.75	31.30	LOW,LOW,2=9=15,OK,S@8.14,17.86	38.32	VLOW,VLOW,2=9=11,OK,S@8.43,13.57	42.86	VLOW,VLOW,6=7=14,OK,S@11.57,15.43	100.00	N,VLOW,4=25=0,B1,S@29.00,0.00	100.00	N,N,1=3=0,OK,S@4.00,0.00	100.00	N,N,0=10=0,Bl,S@10.00,0.00	100.00	N,VLOW,3=12=0,OK,S@15.00,0.00	100.00	N,N,0=4=0,Bn,S@4.00,0.00	100.00	N,N,0=3=0,Bn,S@3.00,0.00	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	100.00	N,N,0=1=0,Bn,S@1.00,0.00	NA	N,N,0=0=0,Bn,S@0,0	NA	N,N,0=0=0,Bn,S@0,0	100.00	VLOW,LOW,5=17=0,OK,S@22.00,0.00	100.00	N,N,0=10=0,Bl,S@10.00,0.00	100.00	N,N,3=1=0,B2,S@4.00,0.00	100.00	N,N,2=6=0,OK,S@8.00,0.00	100.00	N,N,4=5=0,OK,S@9.00,0.00	100.00	N,N,2=0=0,Bn,S@2.00,0.00	NA	N,N,0=0=0,Bn,S@0,0	100.00	N,N,0=2=0,Bn,S@2.00,0.00	100.00	N,N,2=1=0,B1,S@3.00,0.00	100.00	N,N,0=1=0,Bn,S@1.00,0.00	100.00	N,N,0=1=0,Bn,S@1.00,0.00	-15.66
KMT2E	HsaEX0039521	chr7:105062169-105062278	110	chr7:105041023,105062164+105062169-105062278,105063351	S	56.00	VLOW,VLOW,22=6=11,B1,C2@21.84,17.16	60.00	N,N,6=3=3,OK,C2@7.20,4.80	52.38	N,N,11=0=5,Bl,C2@8.38,7.62	57.14	N,N,5=3=3,OK,C2@6.29,4.71	75.00	N,N,16=2=3,B2,C1@15.75,5.25	55.56	N,N,4=1=2,B1,C2@3.89,3.11	100.00	N,N,6=0=0,Bn,S@6.00,0.00	77.78	N,N,6=1=1,B2,C1@6.22,1.78	72.55	VLOW,VLOW,31=6=7,B2,C1@31.92,12.08	100.00	N,N,9=3=0,B1,S@12.00,0.00	57.14	N,N,8=0=3,Bn,C2@6.29,4.71	68.00	N,N,14=3=4,B1,C1@14.28,6.72	97.19	SOK,SOK,160=186=5,OK,S@341.14,9.86	93.55	SOK,SOK,49=67=4,OK,S@112.26,7.74	98.36	SOK,SOK,64=56=1,OK,S@119.02,1.98	100.00	SOK,SOK,47=63=0,OK,S@110.00,0.00	100.00	SOK,SOK,108=84=0,OK,S@192.00,0.00	100.00	LOW,LOW,12=16=0,OK,S@28.00,0.00	100.00	LOW,LOW,23=14=0,OK,S@37.00,0.00	100.00	VLOW,VLOW,11=8=0,OK,S@19.00,0.00	100.00	N,N,4=6=0,OK,S@10.00,0.00	100.00	LOW,LOW,30=12=0,B1,S@42.00,0.00	100.00	OK,OK,28=28=0,OK,S@56.00,0.00	98.52	SOK,SOK,127=139=2,OK,S@264.03,3.97	96.52	SOK,SOK,57=54=2,OK,S@109.07,3.93	100.00	OK,OK,28=36=0,OK,S@64.00,0.00	100.00	OK,OK,42=49=0,OK,S@91.00,0.00	98.03	SOK,SOK,92=107=2,OK,S@197.04,3.96	100.00	OK,OK,16=25=0,OK,S@41.00,0.00	95.65	LOW,LOW,13=31=1,B1,C1@43.04,1.96	100.00	N,N,5=7=0,OK,S@12.00,0.00	100.00	N,N,8=9=0,OK,S@17.00,0.00	100.00	OK,OK,22=20=0,OK,S@42.00,0.00	95.56	OK,OK,28=15=1,OK,S@42.05,1.95	16.55
PRSS21	HsaEX6041917	chr16:2818759-2818969	211	chr16:2817966,2818677+2818683+2818759-2818969,2825970	C2	75.66	SOK,SOK,136=237=60,OK,C3@327.61,105.39	78.05	SOK,SOK,46=82=18,OK,C3@113.95,32.05	71.10	SOK,SOK,45=78=25,OK,C2@105.23,42.77	78.21	SOK,SOK,45=77=17,OK,C3@108.71,30.29	70.37	SOK,SOK,52=100=32,OK,C2@129.48,54.52	67.16	OK,OK,15=30=11,OK,C2@37.61,18.39	71.76	OK,OK,24=37=12,OK,C2@52.38,20.62	71.88	LOW,LOW,13=33=9,B1,C2@39.53,15.47	55.73	SOK,SOK,81=128=83,OK,C2@162.73,129.27	63.64	OK,OK,28=42=20,OK,C2@57.28,32.72	50.41	OK,OK,19=42=30,B1,C2@45.87,45.13	54.17	SOK,SOK,34=44=33,OK,C2@60.13,50.87	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	-19.93
PRSS21	HsaEX6041916	chr16:2820981-2821067	87	chr16:2817966,2820918+2820955+2820981-2821067+2821109,2825970	C3	69.65	SOK,SOK,219=139=78,OK,C3@303.67,132.33	73.12	SOK,SOK,75=61=25,OK,C3@117.72,43.28	59.09	SOK,SOK,67=37=36,OK,C3@82.73,57.27	77.63	SOK,SOK,77=41=17,OK,C3@104.80,30.20	45.19	SOK,SOK,58=64=74,OK,C3@88.57,107.43	40.91	OK,OK,15=21=26,OK,C3@25.36,36.64	46.67	OK,OK,21=28=28,OK,C3@35.94,41.06	48.05	OK,OK,22=15=20,OK,C3@27.39,29.61	42.93	SOK,SOK,94=82=117,OK,C3@125.78,167.22	40.91	OK,OK,23=31=39,OK,C3@38.05,54.95	40.74	OK,OK,32=23=40,OK,C3@38.70,56.30	46.85	SOK,SOK,39=28=38,OK,C3@49.19,55.81	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	-26.72
JARID2	HsaEX0032727	chr6:15507346-15507416	71	chr6:15507254,15507346-15507416,15517161	C3	100.00	LOW,LOW,16=11=0,OK,C2@27.00,0.00	100.00	N,N,5=3=0,OK,C2@8.00,0.00	100.00	N,N,5=5=0,OK,C2@10.00,0.00	100.00	N,N,6=3=0,OK,C2@9.00,0.00	93.94	LOW,LOW,13=18=1,OK,C3@30.06,1.94	85.71	N,N,6=6=1,OK,C3@11.14,1.86	100.00	N,N,2=7=0,B1,C3@9.00,0.00	100.00	N,N,5=5=0,OK,C2@10.00,0.00	81.97	VLOW,VLOW,8=11=2,OK,C3@17.21,3.79	100.00	N,N,3=4=0,OK,C3@7.00,0.00	58.94	N,N,2=4=2,OK,C3@4.72,3.28	100.00	N,N,3=3=0,OK,C2@6.00,0.00	99.25	SOK,SOK,260=272=2,OK,C3@530.00,4.00	100.00	SOK,SOK,95=92=0,OK,C2@187.00,0.00	98.11	SOK,SOK,96=112=2,OK,C3@206.03,3.97	100.00	SOK,SOK,69=68=0,OK,C2@137.00,0.00	100.00	SOK,SOK,176=150=0,OK,C2@326.00,0.00	100.00	OK,OK,29=17=0,OK,C2@46.00,0.00	100.00	OK,OK,21=27=0,OK,C3@48.00,0.00	100.00	OK,OK,25=19=0,OK,C2@44.00,0.00	100.00	LOW,LOW,38=13=0,B1,C2@51.00,0.00	100.00	OK,OK,36=35=0,OK,C2@71.00,0.00	100.00	OK,OK,27=39=0,OK,C3@66.00,0.00	100.00	SOK,SOK,172=140=0,OK,C2@312.00,0.00	100.00	SOK,SOK,76=63=0,OK,C2@139.00,0.00	100.00	OK,OK,46=44=0,OK,C2@90.00,0.00	100.00	OK,OK,50=33=0,OK,C2@83.00,0.00	99.35	SOK,SOK,161=143=1,OK,C2@303.02,1.98	96.49	OK,OK,28=27=1,OK,C2@54.03,1.97	100.00	OK,OK,27=16=0,OK,C2@43.00,0.00	100.00	OK,OK,23=16=0,OK,C2@39.00,0.00	100.00	OK,OK,17=20=0,OK,C3@37.00,0.00	100.00	OK,OK,36=35=0,OK,C2@71.00,0.00	100.00	OK,OK,30=29=0,OK,C2@59.00,0.00	-18.03
POMT2	HsaEX0049171	chr14:77299455-77299515	61	chr14:77304692,77299455-77299515+77299561,77296273	C3	34.65	LOW,LOW,4=13=16,B1,C3@11.43,21.57	23.74	N,N,1=4=8,B1,C3@3.09,9.91	55.56	N,N,1=4=2,B1,C3@3.89,3.11	36.84	N,N,2=5=6,B1,C3@4.79,8.21	60.00	N,N,1=14=5,B2,C3@12.00,8.00	55.56	N,N,0=5=2,Bn,C3@3.89,3.11	50.00	N,N,0=4=2,Bn,C3@3.00,3.00	75.00	N,N,1=5=1,B1,C3@5.25,1.75	65.38	VLOW,VLOW,9=10=5,OK,C3@15.69,8.31	100.00	N,N,3=6=0,OK,C3@9.00,0.00	66.01	N,N,1=3=1,B1,C3@3.30,1.70	42.86	N,N,5=1=4,B1,C3@4.29,5.71	74.64	SOK,SOK,127=122=42,OK,C3@217.20,73.80	80.95	OK,OK,38=30=8,OK,C3@61.52,14.48	73.78	SOK,SOK,61=58=21,OK,C3@103.29,36.71	70.22	OK,OK,28=34=13,OK,C3@52.66,22.34	81.40	SOK,SOK,83=57=16,OK,C3@126.98,29.02	83.33	N,N,7=3=1,B1,C3@9.17,1.83	91.67	VLOW,VLOW,16=6=1,B1,C3@21.08,1.92	76.00	VLOW,VLOW,11=8=3,OK,C3@16.72,5.28	90.48	VLOW,VLOW,9=10=1,OK,C3@18.10,1.90	69.23	VLOW,VLOW,14=13=6,OK,C3@22.85,10.15	84.31	OK,OK,26=17=4,OK,C3@39.63,7.37	83.98	SOK,SOK,108=81=18,OK,C3@173.84,33.16	80.89	OK,OK,38=30=8,OK,C3@61.48,14.52	83.33	OK,OK,34=26=6,OK,C3@55.00,11.00	88.41	OK,OK,36=25=4,OK,C3@57.47,7.53	87.28	SOK,SOK,141=106=18,OK,C3@231.29,33.71	88.68	OK,OK,23=24=3,OK,C3@44.34,5.66	82.35	OK,OK,33=23=6,OK,C3@51.06,10.94	92.00	VLOW,VLOW,15=8=1,OK,C3@22.08,1.92	90.00	LOW,LOW,25=11=2,B1,C3@34.20,3.80	91.67	OK,OK,22=22=2,OK,C3@42.17,3.83	83.67	OK,OK,23=18=4,OK,C3@37.65,7.35	30.73
POMT2	HsaEX0049172	chr14:77298689-77298771	83	chr14:77304692,77298689-77298771,77296273	C2	61.66	OK,OK,15=30=14,OK,C2@36.38,22.62	54.88	VLOW,VLOW,5=12=7,B1,C2@13.17,10.83	77.78	N,N,4=10=2,B1,C2@12.44,3.56	58.33	N,N,6=8=5,OK,C2@11.08,7.92	82.14	LOW,LOW,14=32=5,B1,C2@41.89,9.11	78.95	VLOW,VLOW,5=10=2,OK,C2@13.42,3.58	81.82	N,N,4=14=2,B1,C2@16.36,3.64	86.67	N,N,5=8=1,OK,C2@12.13,1.87	90.33	LOW,LOW,12=44=3,B1,C2@53.29,5.71	100.00	VLOW,VLOW,6=13=0,B1,C2@19.00,0.00	100.00	N,N,4=12=0,B1,C2@16.00,0.00	77.78	N,N,2=19=3,B2,C1@18.67,5.33	82.00	SOK,SOK,134=139=30,OK,C2@248.46,54.54	80.25	OK,OK,30=35=8,OK,C2@58.58,14.42	82.07	SOK,SOK,65=63=14,OK,C2@116.54,25.46	83.36	OK,OK,39=41=8,OK,C2@73.36,14.64	82.61	SOK,SOK,57=95=16,OK,C2@138.78,29.22	91.30	N,N,3=18=1,B2,C1@20.09,1.91	87.50	N,N,6=8=1,OK,C2@13.12,1.88	72.73	N,N,8=8=3,OK,C2@13.82,5.18	90.00	VLOW,VLOW,10=8=1,OK,C3@17.10,1.90	78.95	LOW,LOW,13=32=6,B1,C2@40.26,10.74	82.61	OK,OK,17=21=4,OK,C2@34.70,7.30	85.19	SOK,SOK,83=101=16,OK,C2@170.38,29.62	83.91	OK,OK,31=42=7,OK,C2@67.13,12.87	85.07	OK,OK,27=30=5,OK,C2@52.74,9.26	87.10	OK,OK,25=29=4,OK,C2@50.52,7.48	89.57	SOK,SOK,112=94=12,OK,C2@195.26,22.74	87.50	OK,OK,24=18=3,OK,C3@39.38,5.62	86.05	LOW,LOW,26=11=3,B1,C3@34.42,5.58	93.55	VLOW,VLOW,8=21=1,B1,C2@28.07,1.94	100.00	VLOW,VLOW,13=13=0,OK,C2@26.00,0.00	94.59	LOW,LOW,23=12=1,OK,C3@34.05,1.95	82.22	LOW,LOW,18=19=4,OK,C2@33.71,7.29	28.67
