GROUP	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
DOWN_EXONS_BOTH	CCDC183-AS1	HsaEX1007387	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	chr9	136806050	136806128	-	136806385	136805584	ENSG00000228544
DOWN_EXONS_BOTH	PCAT7	HsaEX1027192	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	chr9	94558969	94559152	+	94555310	94567390	ENSG00000231806
DOWN_EXONS_BOTH	TMEM161B-AS1	HsaEX0017703	chr5:88410073-88410194	122	chr5:88292643,88410073-88410194,88436273	C3	chr5	88410073	88410194	+	88292643	88436273	ENSG00000247828
DOWN_EXONS_BOTH	KCTD9	HsaEX1018510	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	chr8	25444292	25444306	-	25458199	25440673	ENSG00000104756
DOWN_EXONS_BOTH	SREBF1	HsaEX6021320	chr17:17811973-17812056	84	chr17:17813368,17811973-17812056,17811730	ANN	chr17	17811973	17812056	-	17813368	17811730	ENSG00000072310
DOWN_EXONS_BOTH	SEC31B	HsaEX0056963	chr10:100507425-100507567	143	chr10:100507908,100507425-100507567,100502484	ANN	chr10	100507425	100507567	-	100507908	100502484	NA
DOWN_EXONS_BOTH	SEC14L2	HsaEX7109121	chr22:30415759-30415865	107	chr22:30410679,30415759-30415865,30415948	ANN	chr22	30415759	30415865	+	30410679	30415948	NA
DOWN_EXONS_BOTH	OGG1	HsaEX0044699	chr3:9759234-9759286	53	chr3:9756816,9759234-9759286,9765809	ANN	chr3	9759234	9759286	+	9756816	9765809	ENSG00000114026
DOWN_EXONS_BOTH	PPP6C	HsaEX0049799	chr9:125171909-125172001	93	chr9:125172346,125171909-125172001,125171180	ANN	chr9	125171909	125172001	-	125172346	125171180	ENSG00000119414
DOWN_EXONS_BOTH	DPY30	HsaEX6012794	chr2:32023422-32023474	53	chr2:32029594,32023422-32023474,31943383	ANN	chr2	32023422	32023474	-	32029594	31943383	ENSG00000162961
DOWN_EXONS_BOTH	FBF1	HsaEX0024985	chr17:75935632-75935673	42	chr17:75937566,75935632-75935673,75933088	ANN	chr17	75935632	75935673	-	75937566	75933088	ENSG00000188878
DOWN_EXONS_BOTH	RP11-242D8.1	HsaEX7009386	chr17:43159423-43159727	305	chr17:43166980,43159423-43159727,43148783	ANN	chr17	43159423	43159727	-	43166980	43148783	ENSG00000267002
UP_EXONS_TAF2	DOPEY1	HsaEX0020727	chr6:83113327-83113421	95	chr6:83110215+83110235+83110314,83113323+83113327-83113421,83118888	S	chr6	83113327	83113421	+	83110215	83118888	ENSG00000083097
UP_EXONS_TAF2	ITGA6	HsaEX0032370	chr2:172501772-172501901	130	chr2:172498100,172501772-172501901,172504091	S	chr2	172501772	172501901	+	172498100	172504091	ENSG00000091409
UP_EXONS_TAF2	SH3BP1	HsaEX0057951	chr22:37641126-37641168	43	chr22:37639846,37641126-37641168,37641374+37641378	S	chr22	37641126	37641168	+	37639846	37641378	ENSG00000100092
UP_EXONS_TAF2	PBX4	HsaEX0045761	chr19:19599292-19599365	74	chr19:19618511,19599292-19599365,19570833+19570871	S	chr19	19599292	19599365	-	19618511	19570833	ENSG00000105717
UP_EXONS_TAF2	MTRF1	HsaEX0040712	chr13:41227000-41227121	122	chr13:41233890,41227000-41227121+41227245,41226568	S	chr13	41227000	41227121	-	41233890	41226568	ENSG00000120662
UP_EXONS_TAF2	BAZ2B	HsaEX0007738	chr2:159427941-159428042	102	chr2:159428311,159427941-159428042,159412545	S	chr2	159427941	159428042	-	159428311	159412545	ENSG00000123636
UP_EXONS_TAF2	BAZ2B	HsaEX0007739	chr2:159430995-159431156	162	chr2:159432757,159430863+159430902+159430995-159431156,159429260	S	chr2	159430995	159431156	-	159432757	159429260	ENSG00000123636
UP_EXONS_TAF2	ARHGAP32	HsaEX0005500	chr11:129123888-129123929	42	chr11:129124803,129123888-129123929,129123530	S	chr11	129123888	129123929	-	129124803	129123530	ENSG00000134909
UP_EXONS_TAF2	SNRPG	HsaEX1038313	chr2:70287265-70287371	107	chr2:70288068+70288071,70287265-70287371,70281684	S	chr2	70287265	70287371	-	70288071	70281684	ENSG00000143977
UP_EXONS_TAF2	DGKQ	HsaEX0019468	chr4:964073-964093	21	chr4:965176,964073-964093,963290	S	chr4	964073	964093	-	965176	963290	ENSG00000145214
UP_EXONS_TAF2	SPEF2	HsaEX6097708	chr5:35712812-35712862	51	chr5:35709121,35712812-35712862+35712886,35727675	S	chr5	35712812	35712862	+	35709121	35727675	ENSG00000152582
UP_EXONS_TAF2	ZSCAN21	HsaEX0074565	chr7:100051481-100051610	130	chr7:100049841,100051478+100051481-100051610+100051646,100056911+100056971	S	chr7	100051481	100051610	+	100049841	100056971	ENSG00000166529
UP_EXONS_TAF2	MROH1	HsaEX1024204	chr8:144242602-144242628	27	chr8:144242467+144242515,144242602-144242628,144243494	S	chr8	144242602	144242628	+	144242467	144243494	ENSG00000179832
UP_EXONS_TAF2		HsaEX1000645	chr2:131611133-131611177	45	chr2:131609452,131611133-131611177,131611525	S	chr2	131611133	131611177	+	131609452	131611525	ENSG00000204434
UP_EXONS_TAF2	USH1C	HsaEX0069548	chr11:17511902-17512054	153	chr11:17517401,17511902-17512054,17501980	C1	chr11	17511902	17512054	-	17517401	17501980	ENSG00000006611
UP_EXONS_TAF2	SYT7	HsaEX0063284	chr11:61556104-61556207	104	chr11:61580790,61556104-61556207,61551463	S	chr11	61556104	61556207	-	61580790	61551463	ENSG00000011347
UP_EXONS_TAF2	MTMR11	HsaEX0040567	chr1:149933855-149933942	88	chr1:149934191,149933855-149933942,149932330	C2	chr1	149933855	149933942	-	149934191	149932330	ENSG00000014914
UP_EXONS_TAF2	MTMR11	HsaEX6033327	chr1:149933406-149933525	120	chr1:149934191,149933406-149933525+149933530,149932330	C2	chr1	149933406	149933525	-	149934191	149932330	ENSG00000014914
UP_EXONS_TAF2	MTMR11	HsaEX0040570	chr1:149931944-149932014	71	chr1:149932264,149931944-149932014,149930965	C3	chr1	149931944	149932014	-	149932264	149930965	ENSG00000014914
UP_EXONS_TAF2	UNKL	HsaEX0009604	chr16:1385208-1385385	178	chr16:1390632,1385208-1385385,1371563+1371611	S	chr16	1385208	1385385	-	1390632	1371563	ENSG00000059145
UP_EXONS_TAF2	MYO9A	HsaEX1046138	chr15:71892965-71893011	47	chr15:71893679,71892965-71893011+71893029,71888116	S	chr15	71892965	71893011	-	71893679	71888116	ENSG00000066933
UP_EXONS_TAF2	MOV10L1	HsaEX0039874	chr22:50128416-50128507	92	chr22:50126272,50128416-50128507,50134007	C1	chr22	50128416	50128507	+	50126272	50134007	ENSG00000073146
UP_EXONS_TAF2	ADAM11	HsaEX0002277	chr17:44776127-44776207	81	chr17:44775465,44776127-44776207,44776745	C3	chr17	44776127	44776207	+	44775465	44776745	ENSG00000073670
UP_EXONS_TAF2	SLC24A1	HsaEX0058942	chr15:65644427-65644513	87	chr15:65639703,65644427-65644513,65650382+65650386	C2	chr15	65644427	65644513	+	65639703	65650386	ENSG00000074621
UP_EXONS_TAF2	FRYL	HsaEX0026476	chr4:48710519-48710698	180	chr4:48780078,48710519-48710698,48684795	S	chr4	48710519	48710698	-	48780078	48684795	ENSG00000075539
UP_EXONS_TAF2	CTTNBP2	HsaEX0017957	chr7:117745831-117745930	100	chr7:117756555,117745831-117745930,117735421	C2	chr7	117745831	117745930	-	117756555	117735421	ENSG00000077063
UP_EXONS_TAF2	N4BP2	HsaEX0041427	chr4:40100036-40100126	91	chr4:40097569,40099946+40100036-40100126,40102075+40102102	C2	chr4	40100036	40100126	+	40097569	40102102	ENSG00000078177
UP_EXONS_TAF2	CARMIL1	HsaEX0036511	chr6:25426501-25426560	60	chr6:25420164,25426468+25426501-25426560,25435483	S	chr6	25426501	25426560	+	25420164	25435483	ENSG00000079691
UP_EXONS_TAF2	HSD17B14	HsaEX0030533	chr19:48813456-48813552	97	chr19:48813663,48813433+48813456-48813552,48813348	S	chr19	48813456	48813552	-	48813663	48813348	ENSG00000087076
UP_EXONS_TAF2	GMIP	HsaEX0027788	chr19:19635644-19635721	78	chr19:19636707,19635644-19635721,19635569	S	chr19	19635644	19635721	-	19636707	19635569	ENSG00000089639
UP_EXONS_TAF2	NUP50	HsaEX1026425	chr22:45178800-45178900	101	chr22:45171683,45178591+45178800-45178900,45183402	C3	chr22	45178800	45178900	+	45171683	45183402	ENSG00000093000
UP_EXONS_TAF2	GABRE	HsaEX0026806	chrX:151957283-151957326	44	chrX:151959839+151959843,151957283-151957326+151957349,151955860	C3	chrX	151957283	151957326	-	151959843	151955860	ENSG00000102287
UP_EXONS_TAF2	INTS6	HsaEX0031916	chr13:51421112-51421334	223	chr13:51430294,51421112-51421334,51389444	C3	chr13	51421112	51421334	-	51430294	51389444	ENSG00000102786
UP_EXONS_TAF2	DHRS12	HsaEX0019522	chr13:51777060-51777121	62	chr13:51790011,51777060-51777121,51774034	C1	chr13	51777060	51777121	-	51790011	51774034	ENSG00000102796
UP_EXONS_TAF2	CARD8	HsaEX0012454	chr19:48238383-48238526	144	chr19:48240962+48241030,48238218+48238292+48238383-48238526+48238532,48234493+48234534+48234543	S	chr19	48238383	48238526	-	48241030	48234493	ENSG00000105483
UP_EXONS_TAF2	PLA2G4C	HsaEX0047946	chr19:48077771-48077824	54	chr19:48085059,48077771-48077824,48074874	S	chr19	48077771	48077824	-	48085059	48074874	ENSG00000105499
UP_EXONS_TAF2	RASA4	HsaEX1030691	chr7:102605858-102605980	123	chr7:102608761,102605858-102605980+102605987,102600388	C2	chr7	102605858	102605980	-	102608761	102600388	NA
UP_EXONS_TAF2	COA1	HsaEX0011453	chr7:43633279-43633408	130	chr7:43639449,43633279-43633408,43609495+43609641	C2	chr7	43633279	43633408	-	43639449	43609495	ENSG00000106603
UP_EXONS_TAF2	RGS9	HsaEX1031199	chr17:65101207-65101296	90	chr17:65101042,65101207-65101296,65153422	C1	chr17	65101207	65101296	+	65101042	65153422	ENSG00000108370
UP_EXONS_TAF2	CAPRIN2	HsaEX0012408	chr12:30753344-30753559	216	chr12:30754335+30754439+30754583+30754681+30754689+30754726+30754751,30753344-30753559+30753609,30751133	S	chr12	30753344	30753559	-	30754751	30751133	ENSG00000110888
UP_EXONS_TAF2	ACAD10	HsaEX0001739	chr12:111710273-111710318	46	chr12:111709684,111710273-111710318+111710353+111710365+111710437,111712498	C2	chr12	111710273	111710318	+	111709684	111712498	ENSG00000111271
UP_EXONS_TAF2	ACAD10	HsaEX0001737	chr12:111705785-111705932	148	chr12:111702310,111705738+111705785-111705932,111733923	C3	chr12	111705785	111705932	+	111702310	111733923	ENSG00000111271
UP_EXONS_TAF2	KLHL24	HsaEX1019033	chr3:183642907-183643255	349	chr3:183635747+183635782+183635793,183642907-183643255,183643480	C2	chr3	183642907	183643255	+	183635747	183643480	ENSG00000114796
UP_EXONS_TAF2	VIPR1	HsaEX0070368	chr3:42527396-42527496	101	chr3:42525993,42527393+42527396-42527496,42530779	C2	chr3	42527396	42527496	+	42525993	42530779	ENSG00000114812
UP_EXONS_TAF2	SIPA1L2	HsaEX0058401	chr1:232533490-232533583	94	chr1:232574174,232533490-232533583,232515608	S	chr1	232533490	232533583	-	232574174	232515608	ENSG00000116991
UP_EXONS_TAF2	SGIP1	HsaEX0057789	chr1:66716017-66716102	86	chr1:66695493,66716017-66716102,66719294	C3	chr1	66716017	66716102	+	66695493	66719294	ENSG00000118473
UP_EXONS_TAF2	ARMC2	HsaEX0005903	chr6:108858199-108858271	73	chr6:108854485,108858199-108858271,108868824	C1	chr6	108858199	108858271	+	108854485	108868824	ENSG00000118690
UP_EXONS_TAF2	ATAD2B	HsaEX0006440	chr2:23827798-23827860	63	chr2:23828849,23827798-23827860,23823569	S	chr2	23827798	23827860	-	23828849	23823569	ENSG00000119778
UP_EXONS_TAF2	FAM35A	HsaEX1014045	chr10:87158048-87158155	108	chr10:87156837,87158048-87158155,87163979+87164003	C3	chr10	87158048	87158155	+	87156837	87164003	ENSG00000122376
UP_EXONS_TAF2	FAM35A	HsaEX1045920	chr10:87151655-87151832	178	chr10:87096989,87151591+87151655-87151832,87163979+87164003	C3	chr10	87151655	87151832	+	87096989	87164003	ENSG00000122376
UP_EXONS_TAF2	CCDC18	HsaEX0013160	chr1:93270347-93270814	468	chr1:93264901,93270347-93270814,93278463	S	chr1	93270347	93270814	+	93264901	93278463	ENSG00000122483
UP_EXONS_TAF2	LRRFIP1	HsaEX0036739	chr2:237727876-237727935	60	chr2:237720822,237727876-237727935,237748364	C2	chr2	237727876	237727935	+	237720822	237748364	ENSG00000124831
UP_EXONS_TAF2	IDUA	HsaEX0030916	chr4:1003345-1003470	126	chr4:1003157,1003345-1003470,1003549	S	chr4	1003345	1003470	+	1003157	1003549	ENSG00000127415
UP_EXONS_TAF2	TULP4	HsaEX1042577	chr6:158282263-158282378	116	chr6:158232303,158282263-158282378,158312051	C1	chr6	158282263	158282378	+	158232303	158312051	ENSG00000130338
UP_EXONS_TAF2	STK33	HsaEX0062508	chr11:8480534-8480614	81	chr11:8593744+8594083,8480410+8480483+8480534-8480614,8474816+8475066	C2	chr11	8480534	8480614	-	8594083	8474816	ENSG00000130413
UP_EXONS_TAF2	POLN	HsaEX0048998	chr4:2159155-2159211	57	chr4:2170679+2170682,2159155-2159211,2131290	C2	chr4	2159155	2159211	-	2170682	2131290	ENSG00000130997
UP_EXONS_TAF2	POLN	HsaEX0048996	chr4:2179308-2179465	158	chr4:2193204,2179308-2179465,2174751	C3	chr4	2179308	2179465	-	2193204	2174751	ENSG00000130997
UP_EXONS_TAF2	CLUHP3	HsaEX0009678	chr16:31701663-31701858	196	chr16:31700738,31701663-31701858,31702535	C2	chr16	31701663	31701858	+	31700738	31702535	ENSG00000131797
UP_EXONS_TAF2	PODNL1	HsaEX0048803	chr19:13935980-13936044	65	chr19:13936367+13936433,13935980-13936044,13933993	C2	chr19	13935980	13936044	-	13936433	13933993	ENSG00000132000
UP_EXONS_TAF2	SLC9A5	HsaEX0060046	chr16:67264352-67264522	171	chr16:67262289,67264333+67264352-67264522,67266088	C3	chr16	67264352	67264522	+	67262289	67266088	ENSG00000135740
UP_EXONS_TAF2	RCBTB2	HsaEX0052871	chr13:48522308-48522398	91	chr13:48535683,48522308-48522398+48522403,48515741	C3	chr13	48522308	48522398	-	48535683	48515741	ENSG00000136161
UP_EXONS_TAF2	TLR4	HsaEX0065160	chr9:117708563-117708729	167	chr9:117704565,117708563-117708729+117708760,117712389	C2	chr9	117708563	117708729	+	117704565	117712389	ENSG00000136869
UP_EXONS_TAF2	SENP7	HsaEX0057234	chr3:101417593-101417790	198	chr3:101458955,101417593-101417790,101399055	C2	chr3	101417593	101417790	-	101458955	101399055	ENSG00000138468
UP_EXONS_TAF2	GRTP1	HsaEX0028782	chr13:113355323-113355481	159	chr13:113363743+113363762,113355323-113355481,113350973	S	chr13	113355323	113355481	-	113363762	113350973	ENSG00000139835
UP_EXONS_TAF2	TAF1A	HsaEX0063438	chr1:222579759-222579825	67	chr1:222584128,222579759-222579825+222579872+222579890,222577643	S	chr1	222579759	222579825	-	222584128	222577643	ENSG00000143498
UP_EXONS_TAF2	TRPC1	HsaEX0067368	chr3:142791019-142791158	140	chr3:142784785+142784811+142785040,142791019-142791158,142802169	C3	chr3	142791019	142791158	+	142784785	142802169	ENSG00000144935
UP_EXONS_TAF2	MARCH1	HsaEX0037862	chr4:163854021-163854169	149	chr4:163988501,163854021-163854169+163854189,163700863	C1	chr4	163854021	163854169	-	163988501	163700863	ENSG00000145416
UP_EXONS_TAF2	SSBP2	HsaEX0061834	chr5:81513628-81513686	59	chr5:81615473,81513628-81513686+81513717,81489309	S	chr5	81513628	81513686	-	81615473	81489309	ENSG00000145687
UP_EXONS_TAF2	PFKM	HsaEX0046753	chr12:48118482-48118577	96	chr12:48108194,48118482-48118577,48122767	C1	chr12	48118482	48118577	+	48108194	48122767	ENSG00000152556
UP_EXONS_TAF2	SORBS2	HsaEX0060986	chr4:185690562-185690611	50	chr4:185775227+185775231,185690562-185690611,185678822	C3	chr4	185690562	185690611	-	185775231	185678822	ENSG00000154556
UP_EXONS_TAF2	FAM81A	HsaEX0024644	chr15:59439955-59440123	169	chr15:59402358,59439955-59440123,59458550	C3	chr15	59439955	59440123	+	59402358	59458550	ENSG00000157470
UP_EXONS_TAF2	ISL2	HsaEX6075925	chr15:76337778-76337967	190	chr15:76336941,76337778-76337967,76340276	C3	chr15	76337778	76337967	+	76336941	76340276	ENSG00000159556
UP_EXONS_TAF2	SCNN1D	HsaEX0056605	chr1:1285571-1285664	94	chr1:1284090,1285571-1285664,1285926	S	chr1	1285571	1285664	+	1284090	1285926	ENSG00000162572
UP_EXONS_TAF2	REL	HsaEX0053013	chr2:60920574-60920642	69	chr2:60920109,60920574-60920642,60921763+60921790	S	chr2	60920574	60920642	+	60920109	60921790	ENSG00000162924
UP_EXONS_TAF2	CLHC1	HsaEX0010746	chr2:55205605-55205728	124	chr2:55206270,55205605-55205728,55181744	C2	chr2	55205605	55205728	-	55206270	55181744	ENSG00000162994
UP_EXONS_TAF2	C4orf36	HsaEX0011042	chr4:86933395-86933542	148	chr4:86935988,86933395-86933542,86926326	C2	chr4	86933395	86933542	-	86935988	86926326	ENSG00000163633
UP_EXONS_TAF2	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	chr5	10618333	10618462	+	10564833	10638028	ENSG00000164236
UP_EXONS_TAF2	ARHGAP12	HsaEX0005406	chr10:31839305-31839319	15	chr10:31843461,31839305-31839319,31831800	C2	chr10	31839305	31839319	-	31843461	31831800	ENSG00000165322
UP_EXONS_TAF2	ATP9B	HsaEX0007140	chr18:79176813-79176907	95	chr18:79154551+79154555,79176813-79176907+79176948,79193183	S	chr18	79176813	79176907	+	79154551	79193183	ENSG00000166377
UP_EXONS_TAF2	ULK4	HsaEX0069288	chr3:41705057-41705142	86	chr3:41705254,41705057-41705142+41705151,41681804	S	chr3	41705057	41705142	-	41705254	41681804	ENSG00000168038
UP_EXONS_TAF2	CXXC4	HsaEX0018121	chr4:104494506-104494581	76	chr4:104494701,104494506-104494581,104492059	C1	chr4	104494506	104494581	-	104494701	104492059	ENSG00000168772
UP_EXONS_TAF2	ARMC4	HsaEX0005922	chr10:27968923-27969013	91	chr10:27971108,27968923-27969013+27969018,27961715	S	chr10	27968923	27969013	-	27971108	27961715	ENSG00000169126
UP_EXONS_TAF2	NPAS2	HsaEX0043470	chr2:100949367-100949480	114	chr2:100948355,100949367-100949480,100964058	C1	chr2	100949367	100949480	+	100948355	100964058	ENSG00000170485
UP_EXONS_TAF2	CAMTA1	HsaEX1006901	chr1:6874115-6874172	58	chr1:6871840,6874115-6874172+6874423,7091304	C3	chr1	6874115	6874172	+	6871840	7091304	ENSG00000171735
UP_EXONS_TAF2	SPTLC3	HsaEX0061606	chr20:13117506-13117725	220	chr20:12916268,13117506-13117725,13164754+13165122	C3	chr20	13117506	13117725	+	12916268	13165122	ENSG00000172296
UP_EXONS_TAF2	SPTLC3	HsaEX0061607	chr20:13126591-13126717	127	chr20:12916268,13126591-13126717,13164754+13165122	C3	chr20	13126591	13126717	+	12916268	13165122	ENSG00000172296
UP_EXONS_TAF2	SPTLC3	HsaEX6077214	chr20:13154003-13154138	136	chr20:12916268,13154003-13154138,13164754+13165122	C3	chr20	13154003	13154138	+	12916268	13165122	ENSG00000172296
UP_EXONS_TAF2	SPTLC3	HsaEX6077219	chr20:13072256-13072410	155	chr20:12916268,13072256-13072410,13164754+13165122	C3	chr20	13072256	13072410	+	12916268	13165122	ENSG00000172296
UP_EXONS_TAF2	SPTLC3	HsaEX6077218	chr20:13074349-13074497	149	chr20:12916268,13074349-13074497,13164754+13165122	C3	chr20	13074349	13074497	+	12916268	13165122	ENSG00000172296
UP_EXONS_TAF2	SPTLC3	HsaEX6077217	chr20:13091083-13091207	125	chr20:12916268,13091083-13091207,13164754+13165122	C3	chr20	13091083	13091207	+	12916268	13165122	ENSG00000172296
UP_EXONS_TAF2	MFSD4B	HsaEX0034317	chr6:111263830-111263946	117	chr6:111262425,111263810+111263830-111263946,111265876	S	chr6	111263830	111263946	+	111262425	111265876	ENSG00000173214
UP_EXONS_TAF2	DENND4A	HsaEX0019178	chr15:65761367-65761438	72	chr15:65791949+65792010,65761360+65761367-65761438,65756472	S	chr15	65761367	65761438	-	65792010	65756472	ENSG00000174485
UP_EXONS_TAF2	CCDC57	HsaEX0013334	chr17:82179027-82179176	150	chr17:82183774,82179027-82179176+82179182+82179189,82178605	S	chr17	82179027	82179176	-	82183774	82178605	ENSG00000176155
UP_EXONS_TAF2	ZBTB34	HsaEX0072136	chr9:126863592-126863712	121	chr9:126860739,126863592-126863712,126879390	S	chr9	126863592	126863712	+	126860739	126879390	ENSG00000177125
UP_EXONS_TAF2	ZNF518A	HsaEX0073842	chr10:96155326-96155376	51	chr10:96151566,96155326-96155376+96155398,96155924	C2	chr10	96155326	96155376	+	96151566	96155924	ENSG00000177853
UP_EXONS_TAF2	LCORL	HsaEX1019505	chr4:17876940-17878213	1274	chr4:17886068,17876940-17878213,17845901	C2	chr4	17876940	17878213	-	17886068	17845901	ENSG00000178177
UP_EXONS_TAF2	PCBP1-AS1	HsaEX0001613	chr2:70083538-70083634	97	chr2:70085547,70083507+70083538-70083634+70083687,70051305	C1	chr2	70083538	70083634	-	70085547	70051305	ENSG00000179818
UP_EXONS_TAF2	RBM12B	HsaEX0052618	chr8:93740629-93740696	68	chr8:93740863+93740881,93740629-93740696,93737355	C1	chr8	93740629	93740696	-	93740881	93737355	ENSG00000183808
UP_EXONS_TAF2	FAM120C	HsaEX0023878	chrX:54085715-54085916	202	chrX:54091312,54085715-54085916,54081460	C3	chrX	54085715	54085916	-	54091312	54081460	ENSG00000184083
UP_EXONS_TAF2	WDR27	HsaEX0071046	chr6:169667982-169668095	114	chr6:169670569,169667982-169668095+169668160+169668182+169668185,169665540+169665556	C3	chr6	169667982	169668095	-	169670569	169665540	ENSG00000184465
UP_EXONS_TAF2	LRRC37B	HsaEX1022230	chr17:32016925-32017095	171	chr17:32008132,32016925-32017095,32024711	C3	chr17	32016925	32017095	+	32008132	32024711	ENSG00000185158
UP_EXONS_TAF2	LRRC37B	HsaEX0036591	chr17:32020697-32020803	107	chr17:32008132,32020697-32020803,32024711	C3	chr17	32020697	32020803	+	32008132	32024711	ENSG00000185158
UP_EXONS_TAF2	C15orf52	HsaEX0009594	chr15:40339512-40339619	108	chr15:40339905,40339512-40339619+40339689,40338903	S	chr15	40339512	40339619	-	40339905	40338903	ENSG00000188549
UP_EXONS_TAF2	GOLGA8M	HsaEX1015830	chr15:28718434-28718589	156	chr15:28719740,28718434-28718589+28718633,28710606	C3	chr15	28718434	28718589	-	28719740	28710606	ENSG00000188626
UP_EXONS_TAF2	ZNF573	HsaEX0073984	chr19:37759047-37759139	93	chr19:37770005,37759047-37759139,37740180+37740194	C1	chr19	37759047	37759139	-	37770005	37740180	ENSG00000189144
UP_EXONS_TAF2	ZNF573	HsaEX0073977	chr19:37758476-37758596	121	chr19:37759047,37758476-37758596,37740180+37740194	C3	chr19	37758476	37758596	-	37759047	37740180	ENSG00000189144
UP_EXONS_TAF2	ZNF107	HsaEX0073002	chr7:64690418-64690525	108	chr7:64666285,64690388+64690399+64690418-64690525,64691248	C2	chr7	64690418	64690525	+	64666285	64691248	ENSG00000196247
UP_EXONS_TAF2	COL27A1	HsaEX0016502	chr9:114194404-114194457	54	chr9:114183075,114194404-114194457,114195959	S	chr9	114194404	114194457	+	114183075	114195959	ENSG00000196739
