GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
NUDT22	HsaINT1025457	chr11:64226428-64226634	207	chr11:64226290-64226427=64226635-64227132:+	IR	AS_NC	chr11	64226428	64226634	+	64226290	64227132	ENSG00000149761
CEP295	HsaINT0087144	chr11:93729531-93729613	83	chr11:93729434-93729530=93729614-93729781:+	IR	AS_NC	chr11	93729531	93729613	+	93729434	93729781	ENSG00000166004
NR1H3	HsaINT1025271	chr11:47261727-47261918	192	chr11:47261547-47261726=47261919-47262018:+	IR	AS_NC	chr11	47261727	47261918	+	47261547	47262018	ENSG00000025434
CCDC84	HsaINT0030028	chr11:118999110-119010763	11654	chr11:118999011-118999109=119010764-119010830:+	IR	AS_NC	chr11	118999110	119010763	+	118999011	119010830	ENSG00000186166
PGGHG	HsaINT0014143	chr11:292998-293162	165	chr11:292886-292997=293163-293235:+	IR	AS_NC	chr11	292998	293162	+	292886	293235	ENSG00000142102
PDE2A	HsaINT0121942	chr11:72589982-72590191	210	chr11:72590192-72590244=72589907-72589981:-	IR	AS_NC	chr11	72589982	72590191	-	72590244	72589907	ENSG00000186642
PEX16	HsaINT0123183	chr11:45914204-45914315	112	chr11:45914316-45914468=45914131-45914203:-	IR	AS_NC	chr11	45914204	45914315	-	45914468	45914131	ENSG00000121680
LMO1	HsaINT0092505	chr11:8224722-8226974	2253	chr11:8226975-8227100=8224304-8224721:-	IR	AS_NC	chr11	8224722	8226974	-	8227100	8224304	ENSG00000166407
ANKRD13D	HsaINT0008460	chr11:67290214-67290321	108	chr11:67290078-67290213=67290322-67290446:+	IR	AS_NC	chr11	67290214	67290321	+	67290078	67290446	ENSG00000172932
ANKRD13D	HsaINT0008458	chr11:67301652-67301731	80	chr11:67301488-67301651=67301732-67301823:+	IR	AS_NC	chr11	67301652	67301731	+	67301488	67301823	ENSG00000172932
SMPD1	HsaINT0155513	chr11:6394042-6394197	156	chr11:6393896-6394041=6394198-6394995:+	IR	AS_NC	chr11	6394042	6394197	+	6393896	6394995	ENSG00000166311
ALDH3B1	HsaINT1003438	chr11:68010393-68015296	4904	chr11:68010352-68010392=68015297-68015459:+	IR	AS_NC	chr11	68010393	68015296	+	68010352	68015459	ENSG00000006534
ACAD8	HsaINT0002132	chr11:134261891-134262519	629	chr11:134261738-134261890=134262520-134262622:+	IR	AS_NC	chr11	134261891	134262519	+	134261738	134262622	ENSG00000151498
GPR137	HsaINT0071501	chr11:64287015-64287720	706	chr11:64286965-64287014=64287721-64287946:+	IR	AS_NC	chr11	64287015	64287720	+	64286965	64287946	ENSG00000173264
NFRKB	HsaINT1024849	chr11:129892871-129894358	1488	chr11:129894359-129894441=129892715-129892870:-	IR	AS_NC	chr11	129892871	129894358	-	129894441	129892715	ENSG00000170322
OTUB1	HsaINT0118994	chr11:63996649-63996856	208	chr11:63996530-63996648=63996857-63996941:+	IR	AS_NC	chr11	63996649	63996856	+	63996530	63996941	ENSG00000167770
TAF6L	HsaINT0163531	chr11:62782334-62782692	359	chr11:62782113-62782333=62782693-62782825:+	IR	AS_NC	chr11	62782334	62782692	+	62782113	62782825	ENSG00000162227
INPPL1	HsaINT0081073	chr11:72229753-72229923	171	chr11:72229663-72229752=72229924-72230019:+	IR	AS_NC	chr11	72229753	72229923	+	72229663	72230019	ENSG00000165458
INPPL1	HsaINT0081051	chr11:72230899-72230992	94	chr11:72230796-72230898=72230993-72231189:+	IR	AS_NC	chr11	72230899	72230992	+	72230796	72231189	ENSG00000165458
TAF1D	HsaINT0163435	chr11:93736752-93737063	312	chr11:93737064-93737239=93736694-93736751:-	IR	AS_NC	chr11	93736752	93737063	-	93737239	93736694	ENSG00000166012
HMBS	HsaINT0076550	chr11:119092164-119092403	240	chr11:119092125-119092163=119092404-119092523:+	IR	AS_NC	chr11	119092164	119092403	+	119092125	119092523	ENSG00000256269
LINC01089	HsaINT0094042	chr12:121801609-121801706	98	chr12:121801707-121801808=121801572-121801608:-	IR	AS_NC	chr12	121801609	121801706	-	121801808	121801572	NA
LINC01089	HsaINT0094044	chr12:121796243-121799846	3604	chr12:121799847-121799956=121796191-121796242:-	IR	AS_NC	chr12	121796243	121799846	-	121799956	121796191	NA
PRPF40B	HsaINT0132645	chr12:49634456-49634537	82	chr12:49634332-49634455=49634538-49634602:+	IR	AS_NC	chr12	49634456	49634537	+	49634332	49634602	ENSG00000110844
ESPL1	HsaINT0058040	chr12:53289595-53290084	490	chr12:53289404-53289594=53290085-53290212:+	IR	AS_NC	chr12	53289595	53290084	+	53289404	53290212	ENSG00000135476
ESPL1	HsaINT0058041	chr12:53290213-53290346	134	chr12:53290085-53290212=53290347-53290469:+	IR	AS_NC	chr12	53290213	53290346	+	53290085	53290469	ENSG00000135476
ZFC3H1	HsaINT0185430	chr12:71613436-71614534	1099	chr12:71614535-71614700=71613335-71613435:-	IR	AS_NC	chr12	71613436	71614534	-	71614700	71613335	ENSG00000133858
ZFC3H1	HsaINT1047186	chr12:71611098-71611785	688	chr12:71611786-71611887=71611058-71611097:-	IR	AS_NC	chr12	71611098	71611785	-	71611887	71611058	ENSG00000133858
HOTAIR	HsaINT0077268	chr12:53966378-53967268	891	chr12:53967269-53967394=53966276-53966377:-	IR	AS_NC	chr12	53966378	53967268	-	53967394	53966276	ENSG00000228630
LINC00941	HsaINT1019155	chr12:30800022-30800533	512	chr12:30799913-30800021=30800534-30800601:+	IR	AS_NC	chr12	30800022	30800533	+	30799913	30800601	ENSG00000235884
KMT2D	HsaINT0103521	chr12:49022876-49024577	1702	chr12:49024578-49024708=49022590-49022875:-	IR	AS_NC	chr12	49022876	49024577	-	49024708	49022590	ENSG00000167548
SLC8B1	HsaINT0151592	chr12:113320499-113320580	82	chr12:113320581-113320686=113320331-113320498:-	IR	AS_NC	chr12	113320499	113320580	-	113320686	113320331	ENSG00000089060
PAN2	HsaINT0119976	chr12:56326960-56327363	404	chr12:56327364-56327631=56326617-56326959:-	IR	AS_NC	chr12	56326960	56327363	-	56327631	56326617	ENSG00000135473
PAN2	HsaINT0119963	chr12:56322759-56323061	303	chr12:56323062-56323209=56322615-56322758:-	IR	AS_NC	chr12	56322759	56323061	-	56323209	56322615	ENSG00000135473
HIP1R	HsaINT0076207	chr12:122857216-122858101	886	chr12:122857021-122857215=122858102-122858249:+	IR	AS_NC	chr12	122857216	122858101	+	122857021	122858249	ENSG00000130787
B4GALNT1	HsaINT0016184	chr12:57631087-57631199	113	chr12:57631200-57631364=57630980-57631086:-	IR	AS_NC	chr12	57631087	57631199	-	57631364	57630980	ENSG00000135454
B4GALNT1	HsaINT0016189	chr12:57628263-57628712	450	chr12:57628713-57628903=57627618-57628262:-	IR	AS_NC	chr12	57628263	57628712	-	57628903	57627618	ENSG00000135454
C12orf54	HsaINT0020242	chr12:48494980-48496180	1201	chr12:48494798-48494979=48496181-48496384:+	IR	AS_NC	chr12	48494980	48496180	+	48494798	48496384	ENSG00000177627
DDX11	HsaINT1010807	chr12:31103732-31103806	75	chr12:31103577-31103731=31103807-31103943:+	IR	AS_NC	chr12	31103732	31103806	+	31103577	31103943	ENSG00000013573
PHB2	HsaINT0123789	chr12:6967249-6967675	427	chr12:6967676-6967779=6967171-6967248:-	IR	AS_NC	chr12	6967249	6967675	-	6967779	6967171	ENSG00000215021
OGFOD2	HsaINT0118072	chr12:122975868-122976252	385	chr12:122975811-122975867=122976253-122976401:+	IR	AS_NC	chr12	122975868	122976252	+	122975811	122976401	NA
OGFOD2	HsaINT0118073	chr12:122976402-122976653	252	chr12:122976253-122976401=122976654-122976767:+	IR	AS_NC	chr12	122976402	122976653	+	122976253	122976767	NA
RP11-644F5.11	HsaINT1037047	chr12:55729356-55729661	306	chr12:55729104-55729355=55729662-55730852:+	IR	AS_NC	chr12	55729356	55729661	+	55729104	55730852	ENSG00000258056
MYL6B	HsaINT0108055	chr12:56157736-56157881	146	chr12:56157698-56157735=56157882-56157976:+	IR	AS_NC	chr12	56157736	56157881	+	56157698	56157976	ENSG00000196465
GTF2H3	HsaINT0073290	chr12:123655825-123659515	3691	chr12:123655771-123655824=123659516-123659584:+	IR	AS_NC	chr12	123655825	123659515	+	123655771	123659584	ENSG00000111358
ULK1	HsaINT0177518	chr12:131913837-131914351	515	chr12:131913747-131913836=131914352-131914477:+	IR	AS_NC	chr12	131913837	131914351	+	131913747	131914477	ENSG00000177169
ULK1	HsaINT0177521	chr12:131915422-131915890	469	chr12:131915335-131915421=131915891-131916159:+	IR	AS_NC	chr12	131915422	131915890	+	131915335	131916159	ENSG00000177169
ULK1	HsaINT0177526	chr12:131917555-131918496	942	chr12:131917411-131917554=131918497-131918681:+	IR	AS_NC	chr12	131917555	131918496	+	131917411	131918681	ENSG00000177169
ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	AS_NC	chr12	131920137	131921099	+	131919979	131921235	ENSG00000177169
ARL6IP4	HsaINT0012441	chr12:122982539-122982619	81	chr12:122982469-122982538=122982620-122982909:+	IR	AS_NC	chr12	122982539	122982619	+	122982469	122982909	ENSG00000182196
TCTN1	HsaINT0165210	chr12:110628919-110632471	3553	chr12:110628767-110628918=110632472-110632559:+	IR	AS_NC	chr12	110628919	110632471	+	110628767	110632559	ENSG00000204852
RAD52	HsaINT0136685	chr12:916484-916638	155	chr12:916639-916820=916344-916483:-	IR	AS_NC	chr12	916484	916638	-	916820	916344	ENSG00000002016
RAD52	HsaINT0136686	chr12:914533-916343	1811	chr12:916344-916483=914431-914532:-	IR	AS_NC	chr12	914533	916343	-	916483	914431	ENSG00000002016
RAD52	HsaINT0136677	chr12:914122-914430	309	chr12:914431-914532=913894-914121:-	IR	AS_NC	chr12	914122	914430	-	914532	913894	ENSG00000002016
SFSWAP	HsaINT0148731	chr12:131711448-131714070	2623	chr12:131711089-131711447=131714071-131714240:+	IR	AS_NC	chr12	131711448	131714070	+	131711089	131714240	ENSG00000061936
SFSWAP	HsaINT0148740	chr12:131714241-131714821	581	chr12:131714071-131714240=131714822-131714953:+	IR	AS_NC	chr12	131714241	131714821	+	131714071	131714953	ENSG00000061936
MAP3K12	HsaINT0099061	chr12:53486248-53486438	191	chr12:53486439-53486622=53486056-53486247:-	IR	AS_NC	chr12	53486248	53486438	-	53486622	53486056	ENSG00000139625
GNB3	HsaINT0070143	chr12:6843979-6845585	1607	chr12:6843777-6843978=6845586-6845802:+	IR	AS_NC	chr12	6843979	6845585	+	6843777	6845802	ENSG00000111664
MTERF2	HsaINT1023667	chr12:106985226-106986968	1743	chr12:106986969-106987166=106985115-106985225:-	IR	AS_NC	chr12	106985226	106986968	-	106987166	106985115	ENSG00000120832
DDX51	HsaINT0046364	chr12:132141607-132141849	243	chr12:132141850-132141956=132141498-132141606:-	IR	AS_NC	chr12	132141607	132141849	-	132141956	132141498	ENSG00000185163
CACNB3	HsaINT0026581	chr12:48824374-48824668	295	chr12:48824258-48824373=48824669-48824733:+	IR	AS_NC	chr12	48824374	48824668	+	48824258	48824733	ENSG00000167535
ANKLE2	HsaINT0008338	chr12:132734576-132735405	830	chr12:132735406-132735512=132734385-132734575:-	IR	AS_NC	chr12	132734576	132735405	-	132735512	132734385	ENSG00000176915
C2CD5	HsaINT0085981	chr12:22544180-22544319	140	chr12:22544320-22544546=22544061-22544179:-	IR	AS_NC	chr12	22544180	22544319	-	22544546	22544061	ENSG00000111731
LETMD1	HsaINT0091443	chr12:51048479-51049033	555	chr12:51048318-51048478=51049034-51049185:+	IR	AS_NC	chr12	51048479	51049033	+	51048318	51049185	ENSG00000050426
LETMD1	HsaINT0091446	chr12:51053861-51055834	1974	chr12:51053778-51053860=51055835-51056021:+	IR	AS_NC	chr12	51053861	51055834	+	51053778	51056021	ENSG00000050426
LETMD1	HsaINT0091447	chr12:51056022-51056143	122	chr12:51055835-51056021=51056144-51056245:+	IR	AS_NC	chr12	51056022	51056143	+	51055835	51056245	ENSG00000050426
LETMD1	HsaINT0091450	chr12:51058129-51059360	1232	chr12:51058032-51058128=51059361-51060421:+	IR	AS_NC	chr12	51058129	51059360	+	51058032	51060421	ENSG00000050426
SLC11A2	HsaINT1041702	chr12:51005437-51008475	3039	chr12:51008476-51008624=51005311-51005436:-	IR	AS_NC	chr12	51005437	51008475	-	51008624	51005311	ENSG00000110911
TIMELESS	HsaINT0167167	chr12:56421135-56421350	216	chr12:56421351-56421493=56420963-56421134:-	IR	AS_NC	chr12	56421135	56421350	-	56421493	56420963	ENSG00000111602
KIAA1551	HsaINT0020062	chr12:31985958-31987238	1281	chr12:31980878-31985957=31987239-31987322:+	IR	AS_NC	chr12	31985958	31987238	+	31980878	31987322	ENSG00000174718
ATP11A	HsaINT0014364	chr13:112875942-112878216	2275	chr13:112875776-112875941=112878217-112878303:+	IR	AS_NC	chr13	112875942	112878216	+	112875776	112878303	ENSG00000068650
CENPJ	HsaINT0033395	chr13:24885387-24885605	219	chr13:24885606-24885670=24885276-24885386:-	IR	AS_NC	chr13	24885387	24885605	-	24885670	24885276	ENSG00000151849
NAXD	HsaINT0027777	chr13:110634777-110635467	691	chr13:110634672-110634776=110635468-110635588:+	IR	AS_NC	chr13	110634777	110635467	+	110634672	110635588	ENSG00000213995
NAXD	HsaINT0027778	chr13:110635589-110637128	1540	chr13:110635468-110635588=110637129-110637249:+	IR	AS_NC	chr13	110635589	110637128	+	110635468	110637249	ENSG00000213995
GAS6	HsaINT0067851	chr13:113821019-113821957	939	chr13:113821958-113822186=113820558-113821018:-	IR	AS_NC	chr13	113821019	113821957	-	113822186	113820558	ENSG00000183087
SETDB2	HsaINT0148381	chr13:49485724-49488289	2566	chr13:49485630-49485723=49488290-49488630:+	IR	AS_NC	chr13	49485724	49488289	+	49485630	49488630	ENSG00000136169
PCID2	HsaINT1026335	chr13:113196223-113197177	955	chr13:113197178-113197243=113196181-113196222:-	IR	AS_NC	chr13	113196223	113197177	-	113197243	113196181	ENSG00000126226
PCID2	HsaINT1026334	chr13:113177977-113178173	197	chr13:113178174-113178287=113177611-113177976:-	IR	AS_NC	chr13	113177977	113178173	-	113178287	113177611	ENSG00000126226
LATS2	HsaINT0090895	chr13:20981649-20983223	1575	chr13:20983224-20983806=20981466-20981648:-	IR	AS_NC	chr13	20981649	20983223	-	20983806	20981466	ENSG00000150457
UPF3A	HsaINT0178116	chr13:114282944-114286301	3358	chr13:114282837-114282943=114286302-114286400:+	IR	AS_NC	chr13	114282944	114286301	+	114282837	114286400	ENSG00000169062
POMT2	HsaINT0129588	chr14:77283874-77284949	1076	chr14:77284950-77285041=77283797-77283873:-	IR	AS_NC	chr14	77283874	77284949	-	77285041	77283797	ENSG00000009830
POMT2	HsaINT0129592	chr14:77278870-77279822	953	chr14:77279823-77279928=77278729-77278869:-	IR	AS_NC	chr14	77278870	77279822	-	77279928	77278729	ENSG00000009830
POLE2	HsaINT0129004	chr14:49664675-49665106	432	chr14:49665107-49665163=49664626-49664674:-	IR	AS_NC	chr14	49664675	49665106	-	49665163	49664626	ENSG00000100479
BEGAIN	HsaINT0017484	chr14:100539316-100540495	1180	chr14:100540496-100540579=100537149-100539315:-	IR	AS_NC	chr14	100539316	100540495	-	100540579	100537149	ENSG00000183092
ABCD4	HsaINT0001493	chr14:74292870-74293153	284	chr14:74293154-74293248=74292748-74292869:-	IR	AS_NC	chr14	74292870	74293153	-	74293248	74292748	ENSG00000119688
ABCD4	HsaINT0001481	chr14:74290119-74290290	172	chr14:74290291-74290499=74290027-74290118:-	IR	AS_NC	chr14	74290119	74290290	-	74290499	74290027	ENSG00000119688
RNF31	HsaINT0141758	chr14:24150889-24151130	242	chr14:24150598-24150888=24151131-24151379:+	IR	AS_NC	chr14	24150889	24151130	+	24150598	24151379	ENSG00000092098
INF2	HsaINT0080752	chr14:104710189-104710936	748	chr14:104710088-104710188=104710937-104711007:+	IR	AS_NC	chr14	104710189	104710936	+	104710088	104711007	ENSG00000203485
NUDT14	HsaINT0116625	chr14:105173262-105176533	3272	chr14:105176534-105176771=105172939-105173261:-	IR	AS_NC	chr14	105173262	105176533	-	105176771	105172939	ENSG00000183828
KLC1	HsaINT0088424	chr14:103679546-103700654	21109	chr14:103679384-103679545=103700655-103700727:+	IR	AS_NC	chr14	103679546	103700654	+	103679384	103700727	NA
CDH24	HsaINT1007027	chr14:23049944-23051969	2026	chr14:23051970-23052083=23049822-23049943:-	IR	AS_NC	chr14	23049944	23051969	-	23052083	23049822	ENSG00000139880
CDH24	HsaINT0032149	chr14:23049739-23049821	83	chr14:23049822-23049943=23049627-23049738:-	IR	AS_NC	chr14	23049739	23049821	-	23049943	23049627	ENSG00000139880
PRPF39	HsaINT1028102	chr14:45096759-45096886	128	chr14:45096424-45096758=45096887-45097005:+	IR	AS_NC	chr14	45096759	45096886	+	45096424	45097005	ENSG00000185246
PRPF39	HsaINT0132604	chr14:45109781-45110093	313	chr14:45109616-45109780=45110094-45110220:+	IR	AS_NC	chr14	45109781	45110093	+	45109616	45110220	ENSG00000185246
APEX1	HsaINT1004194	chr14:20455395-20455577	183	chr14:20455195-20455394=20455578-20455703:+	IR	AS_NC	chr14	20455395	20455577	+	20455195	20455703	ENSG00000100823
ZNF839	HsaINT0188532	chr14:102339224-102341322	2099	chr14:102339094-102339223=102341323-102342364:+	IR	AS_NC	chr14	102339224	102341322	+	102339094	102342364	ENSG00000022976
METTL17	HsaINT0102141	chr14:20993192-20993968	777	chr14:20993118-20993191=20993969-20994063:+	IR	AS_NC	chr14	20993192	20993968	+	20993118	20994063	ENSG00000165792
METTL17	HsaINT0102144	chr14:20994902-20995164	263	chr14:20994794-20994901=20995165-20995233:+	IR	AS_NC	chr14	20994902	20995164	+	20994794	20995233	ENSG00000165792
METTL17	HsaINT0102145	chr14:20996712-20996784	73	chr14:20996527-20996711=20996785-20997035:+	IR	AS_NC	chr14	20996712	20996784	+	20996527	20997035	ENSG00000165792
RABGGTA	HsaINT1028730	chr14:24270948-24271112	165	chr14:24271113-24271169=24270837-24270947:-	IR	AS_NC	chr14	24270948	24271112	-	24271169	24270837	ENSG00000100949
RABGGTA	HsaINT0136443	chr14:24268421-24268513	93	chr14:24268514-24268619=24268369-24268420:-	IR	AS_NC	chr14	24268421	24268513	-	24268619	24268369	ENSG00000100949
RABGGTA	HsaINT0136434	chr14:24266518-24266775	258	chr14:24266776-24266889=24266430-24266517:-	IR	AS_NC	chr14	24266518	24266775	-	24266889	24266430	ENSG00000100949
CEP170B	HsaINT0085702	chr14:104868556-104876255	7700	chr14:104868424-104868555=104876256-104876345:+	IR	AS_NC	chr14	104868556	104876255	+	104868424	104876345	ENSG00000099814
ACIN1	HsaINT0002514	chr14:23071187-23071426	240	chr14:23071427-23071617=23071125-23071186:-	IR	AS_NC	chr14	23071187	23071426	-	23071617	23071125	ENSG00000100813
AP1G2	HsaINT0009986	chr14:23565200-23565605	406	chr14:23565606-23565701=23565119-23565199:-	IR	AS_NC	chr14	23565200	23565605	-	23565701	23565119	ENSG00000213983
AP1G2	HsaINT0009987	chr14:23564661-23565118	458	chr14:23565119-23565199=23564562-23564660:-	IR	AS_NC	chr14	23564661	23565118	-	23565199	23564562	ENSG00000213983
TDRD9	HsaINT0165410	chr14:104006710-104006781	72	chr14:104006646-104006709=104006782-104006845:+	IR	AS_NC	chr14	104006710	104006781	+	104006646	104006845	ENSG00000156414
PACS2	HsaINT1026046	chr14:105385718-105389960	4243	chr14:105385685-105385717=105389961-105390003:+	IR	AS_NC	chr14	105385718	105389960	+	105385685	105390003	ENSG00000179364
NEK9	HsaINT0112636	chr14:75124224-75126702	2479	chr14:75126703-75127080=75124046-75124223:-	IR	AS_NC	chr14	75124224	75126702	-	75127080	75124046	ENSG00000119638
EVL	HsaINT0058484	chr14:100137803-100141179	3377	chr14:100137740-100137802=100141180-100141246:+	IR	AS_NC	chr14	100137803	100141179	+	100137740	100141246	ENSG00000196405
NRDE2	HsaINT0020484	chr14:90278462-90279061	600	chr14:90279062-90279133=90267856-90278461:-	IR	AS_NC	chr14	90278462	90279061	-	90279133	90267856	ENSG00000119720
BCL2L2	HsaINT0017215	chr14:23308200-23308815	616	chr14:23307760-23308199=23308816-23311759:+	IR	AS_NC	chr14	23308200	23308815	+	23307760	23311759	NA
DHRS1	HsaINT0047507	chr14:24292331-24292651	321	chr14:24292652-24292784=24292184-24292330:-	IR	AS_NC	chr14	24292331	24292651	-	24292784	24292184	ENSG00000157379
DHRS1	HsaINT0047509	chr14:24291220-24291555	336	chr14:24291556-24291625=24291139-24291219:-	IR	AS_NC	chr14	24291220	24291555	-	24291625	24291139	ENSG00000157379
KHNYN	HsaINT0085410	chr14:24430120-24430713	594	chr14:24429938-24430119=24430714-24430931:+	IR	AS_NC	chr14	24430120	24430713	+	24429938	24430931	ENSG00000100441
WDR73	HsaINT0182578	chr15:84646349-84647889	1541	chr15:84647890-84647954=84646184-84646348:-	IR	AS_NC	chr15	84646349	84647889	-	84647954	84646184	ENSG00000177082
POLG	HsaINT1027505	chr15:89333914-89334672	759	chr15:89334673-89334847=89333096-89333913:-	IR	AS_NC	chr15	89333914	89334672	-	89334847	89333096	ENSG00000140521
POLG	HsaINT0129029	chr15:89317537-89318540	1004	chr15:89318541-89318749=89317376-89317536:-	IR	AS_NC	chr15	89317537	89318540	-	89318749	89317376	ENSG00000140521
KIF7	HsaINT0088194	chr15:89630494-89631494	1001	chr15:89631495-89631710=89630287-89630493:-	IR	AS_NC	chr15	89630494	89631494	-	89631710	89630287	ENSG00000166813
FAN1	HsaINT0061735	chr15:30925292-30925788	497	chr15:30925127-30925291=30925789-30925939:+	IR	AS_NC	chr15	30925292	30925788	+	30925127	30925939	ENSG00000198690
MAN2C1	HsaINT0098801	chr15:75359989-75360089	101	chr15:75360090-75360211=75359903-75359988:-	IR	AS_NC	chr15	75359989	75360089	-	75360211	75359903	ENSG00000140400
MAN2C1	HsaINT0098806	chr15:75358619-75358703	85	chr15:75358704-75358808=75358462-75358618:-	IR	AS_NC	chr15	75358619	75358703	-	75358808	75358462	ENSG00000140400
HERC2	HsaINT1015393	chr15:28212584-28213741	1158	chr15:28213742-28213972=28212445-28212583:-	IR	AS_NC	chr15	28212584	28213741	-	28213972	28212445	ENSG00000128731
IVD	HsaINT0083445	chr15:40414983-40415400	418	chr15:40414889-40414982=40415401-40415482:+	IR	AS_NC	chr15	40414983	40415400	+	40414889	40415482	ENSG00000128928
ZNF710	HsaINT0188212	chr15:90074291-90079659	5369	chr15:90074116-90074290=90079660-90082200:+	IR	AS_NC	chr15	90074291	90079659	+	90074116	90082200	ENSG00000140548
CEP152	HsaINT0033591	chr15:48739289-48741600	2312	chr15:48741601-48741704=48737935-48739288:-	IR	AS_NC	chr15	48739289	48741600	-	48741704	48737935	ENSG00000103995
