GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
AFF4	HsaEX0002980	chr5:132927121-132927207	87	chr5:132932178,132927121-132927207,132904404	S	AS_NC	chr5	132927121	132927207	-	132932178	132904404	ENSG00000072364
FBXW11	HsaEX0025361	chr5:171996890-171997051	162	chr5:172006458,171996890-171997051,171910797	C2	AS_NC	chr5	171996890	171997051	-	172006458	171910797	ENSG00000072803
EED	HsaEX0021618	chr11:86266083-86266216	134	chr11:86264263,86266083-86266216,86276980	C2	AS_NC	chr11	86266083	86266216	+	86264263	86276980	ENSG00000074266
ARHGEF10L	HsaEX0005594	chr1:17624443-17624503	61	chr1:17623175,17624353+17624387+17624443-17624503,17627330	C3	AS_NC	chr1	17624443	17624503	+	17623175	17627330	ENSG00000074964
ZNF638	HsaEX0074096	chr2:71348753-71350271	1519	chr2:71276754,71348753-71350271,71355719	S	AS_NC	chr2	71348753	71350271	+	71276754	71355719	ENSG00000075292
ZNF638	HsaEX0074105	chr2:71393394-71393645	252	chr2:71380565,71393394-71393645,71396141	C3	AS_NC	chr2	71393394	71393645	+	71380565	71396141	ENSG00000075292
SLC25A40	HsaEX0059118	chr7:87843977-87844053	77	chr7:87846949,87843977-87844053,87843863	C1	AS_NC	chr7	87843977	87844053	-	87846949	87843863	ENSG00000075303
WDR62	HsaEX0071282	chr19:36101664-36101774	111	chr19:36101317,36101664-36101774,36102014	S	AS_NC	chr19	36101664	36101774	+	36101317	36102014	ENSG00000075702
WDR62	HsaEX0071280	chr19:36071556-36071716	161	chr19:36068010,36071556-36071716,36081433	C3	AS_NC	chr19	36071556	36071716	+	36068010	36081433	ENSG00000075702
DLG1	HsaEX0019877	chr3:197075837-197075870	34	chr3:197081051,197075837-197075870,197069260	C3	AS_NC	chr3	197075837	197075870	-	197081051	197069260	ENSG00000075711
USP33	HsaEX0069762	chr1:77745421-77745599	179	chr1:77759643+77759701,77745421-77745599,77741748	S	AS_NC	chr1	77745421	77745599	-	77759701	77741748	ENSG00000077254
FGFR1	HsaEX0025660	chr8:38429682-38429948	267	chr8:38457356,38429682-38429948,38428435	S	AS_NC	chr8	38429682	38429948	-	38457356	38428435	ENSG00000077782
GNB1	HsaEX0027848	chr1:1873958-1874118	161	chr1:1879787,1873958-1874118,1839238	C1	AS_NC	chr1	1873958	1874118	-	1879787	1839238	ENSG00000078369
RIMS1	HsaEX0053663	chr6:72333627-72333835	209	chr6:72292046,72333600+72333623+72333627-72333835,72390598	C3	AS_NC	chr6	72333627	72333835	+	72292046	72390598	ENSG00000079841
AACS	HsaEX0000117	chr12:125136662-125136864	203	chr12:125134852,125136662-125136864,125142092	S	AS_NC	chr12	125136662	125136864	+	125134852	125142092	ENSG00000081760
AACS	HsaEX0000122	chr12:125128221-125128274	54	chr12:125125024,125128161+125128221-125128274+125128312,125134003	C3	AS_NC	chr12	125128221	125128274	+	125125024	125134003	ENSG00000081760
CCNT2	HsaEX0013685	chr2:134945889-134945975	87	chr2:134942674,134945787+134945889-134945975+134945982,134946101	C1	AS_NC	chr2	134945889	134945975	+	134942674	134946101	ENSG00000082258
PALB2	HsaEX0045291	chr16:23638473-23638592	120	chr16:23641110+23641127,23638459+23638473-23638592,23638129	C1	AS_NC	chr16	23638473	23638592	-	23641127	23638129	ENSG00000083093
APLP2	HsaEX0005150	chr11:130135563-130135715	153	chr11:130133728,130135563-130135715,130140398	C1	AS_NC	chr11	130135563	130135715	+	130133728	130140398	ENSG00000084234
WDFY1	HsaEX0070886	chr2:223881942-223882072	131	chr2:223884648,223881942-223882072,223880232	S	AS_NC	chr2	223881942	223882072	-	223884648	223880232	ENSG00000085449
ZNF213	HsaEX0073186	chr16:3138745-3138818	74	chr16:3138541,3138745-3138818,3140542+3140636+3140689	C3	AS_NC	chr16	3138745	3138818	+	3138541	3140689	ENSG00000085644
MTIF2	HsaEX0040526	chr2:55268650-55268739	90	chr2:55268817+55268871+55268992+55269169+55269173+55269213,55268578+55268650-55268739,55267635	S	AS_NC	chr2	55268650	55268739	-	55269213	55267635	ENSG00000085760
NLK	HsaEX0043088	chr17:28185179-28185265	87	chr17:28172618,28185179-28185265,28191021	S	AS_NC	chr17	28185179	28185265	+	28172618	28191021	ENSG00000087095
AAMDC	HsaEX0009046	chr11:77841019-77841060	42	chr11:77821180+77821237+77821241,77841019-77841060+77841224,77842479	S	AS_NC	chr11	77841019	77841060	+	77821180	77842479	ENSG00000087884
EDEM2	HsaEX0021574	chr20:35137880-35137999	120	chr20:35142373,35137880-35137999+35138005,35126375	C2	AS_NC	chr20	35137880	35137999	-	35142373	35126375	ENSG00000088298
PPP1R13B	HsaEX0049599	chr14:103784795-103784914	120	chr14:103797371,103784795-103784914,103778821	S	AS_NC	chr14	103784795	103784914	-	103797371	103778821	ENSG00000088808
KIZ	HsaEX0048443	chr20:21145565-21145654	90	chr20:21136552,21145565-21145654,21161871	S	AS_NC	chr20	21145565	21145654	+	21136552	21161871	ENSG00000088970
MAPKAPK5	HsaEX0037829	chr12:111870275-111870360	86	chr12:111868861+111868876,111870271+111870275-111870360,111871085	C1	AS_NC	chr12	111870275	111870360	+	111868861	111871085	ENSG00000089022
PXN	HsaEX0051412	chr12:120215560-120215655	96	chr12:120221623,120215560-120215655+120215661,120215273+120215373+120215417	C1	AS_NC	chr12	120215560	120215655	-	120221623	120215273	ENSG00000089159
PXN	HsaEX0051413	chr12:120226839-120227117	279	chr12:120265617,120226353+120226362+120226839-120227117,120224377	S	AS_NC	chr12	120226839	120227117	-	120265617	120224377	ENSG00000089159
GRAMD1A	HsaEX0028499	chr19:35021951-35022033	83	chr19:35021864,35021951-35022033+35022038,35023217+35023236	C2	AS_NC	chr19	35021951	35022033	+	35021864	35023236	ENSG00000089351
RBM41	HsaEX0052717	chrX:107113397-107113468	72	chrX:107115352+107115385+107115408,107113397-107113468,107088833+107088839	C1	AS_NC	chrX	107113397	107113468	-	107115408	107088833	ENSG00000089682
LTBP4	HsaEX0036952	chr19:40617100-40617225	126	chr19:40614446,40617100-40617225,40619347	C2	AS_NC	chr19	40617100	40617225	+	40614446	40619347	ENSG00000090006
PAPOLA	HsaEX0045442	chr14:96562819-96562893	75	chr14:96556413,96562727+96562819-96562893,96564955	C2	AS_NC	chr14	96562819	96562893	+	96556413	96564955	ENSG00000090060
USP48	HsaEX0069961	chr1:21723898-21724095	198	chr1:21728566+21728570,21723898-21724095,21721764	S	AS_NC	chr1	21723898	21724095	-	21728570	21721764	ENSG00000090686
PUS7	HsaEX0051324	chr7:105465313-105465414	102	chr7:105481052,105465313-105465414,105459212+105459254+105459259	C3	AS_NC	chr7	105465313	105465414	-	105481052	105459212	ENSG00000091127
NLRP1	HsaEX0001260	chr17:5515473-5515517	45	chr17:5517746,5515473-5515517,5501872	C2	AS_NC	chr17	5515473	5515517	-	5517746	5501872	ENSG00000091592
CDC45	HsaEX0014103	chr22:19514965-19515039	75	chr22:19514887,19514965-19515039+19515048,19516527	S	AS_NC	chr22	19514965	19515039	+	19514887	19516527	ENSG00000093009
WHRN	HsaEX0019334	chr9:114466267-114466392	126	chr9:114478553,114466267-114466392,114426413	S	AS_NC	chr9	114466267	114466392	-	114478553	114426413	ENSG00000095397
WHRN	HsaEX0019338	chr9:114423314-114423523	210	chr9:114424334,114423314-114423523,114408018	C1	AS_NC	chr9	114423314	114423523	-	114424334	114408018	ENSG00000095397
WAC	HsaEX0070816	chr10:28595733-28596041	309	chr10:28590832,28595733-28596041,28608186	S	AS_NC	chr10	28595733	28596041	+	28590832	28608186	ENSG00000095787
BCL2L13	HsaEX0007901	chr22:17702243-17702378	136	chr22:17696210,17702243-17702378+17702386,17726677+17726911	C1	AS_NC	chr22	17702243	17702378	+	17696210	17726911	ENSG00000099968
TOP3B	HsaEX0066517	chr22:21970980-21971061	82	chr22:21971877,21970980-21971061,21970406	C1	AS_NC	chr22	21970980	21971061	-	21971877	21970406	ENSG00000100038
TOP3B	HsaEX0066518	chr22:21970210-21970406	197	chr22:21971877,21970210-21970406,21968775	C1	AS_NC	chr22	21970210	21970406	-	21971877	21968775	ENSG00000100038
CENPM	HsaEX0014621	chr22:41943610-41943701	92	chr22:41945225+41945247,41943572+41943610-41943701+41943748+41943848,41939196+41939430	S	AS_NC	chr22	41943610	41943701	-	41945247	41939196	ENSG00000100162
TCF20	HsaEX0064155	chr22:42168609-42168703	95	chr22:42169843+42169847,42168609-42168703+42168736,42161353+42161358	S	AS_NC	chr22	42168609	42168703	-	42169847	42161353	ENSG00000100207
HSCB	HsaEX0030514	chr22:28745864-28746008	145	chr22:28742331+28742380+28742532+28742728,28745864-28746008,28751241+28751249	C2	AS_NC	chr22	28745864	28746008	+	28742331	28751249	ENSG00000100209
CBY1	HsaEX0012787	chr22:38656956-38657143	188	chr22:38656750,38656956-38657143,38668017+38668048	C1	AS_NC	chr22	38656956	38657143	+	38656750	38668048	ENSG00000100211
FOXRED2	HsaEX0026309	chr22:36504267-36504333	67	chr22:36504515,36504098+36504267-36504333+36504367,36501407	S	AS_NC	chr22	36504267	36504333	-	36504515	36501407	ENSG00000100350
KCTD17	HsaEX0033160	chr22:37060823-37060891	69	chr22:37059438,37060823-37060891+37060922,37062525	C2	AS_NC	chr22	37060823	37060891	+	37059438	37062525	ENSG00000100379
EP300	HsaEX0022576	chr22:41146739-41146816	78	chr22:41141222,41146739-41146816,41147837	S	AS_NC	chr22	41146739	41146816	+	41141222	41147837	ENSG00000100393
RBM23	HsaEX0052655	chr14:22909483-22909595	113	chr14:22911328,22909483-22909595,22906368	C1	AS_NC	chr14	22909483	22909595	-	22911328	22906368	ENSG00000100461
RBM23	HsaEX0052656	chr14:22908333-22908380	48	chr14:22909483,22908333-22908380+22908399+22908740,22906368	C1	AS_NC	chr14	22908333	22908380	-	22909483	22906368	ENSG00000100461
POLE2	HsaEX0048925	chr14:49674350-49674427	78	chr14:49679721+49679725,49674350-49674427,49674216	S	AS_NC	chr14	49674350	49674427	-	49679725	49674216	ENSG00000100479
CGRRF1	HsaEX0014962	chr14:54515276-54515369	94	chr14:54509977+54510063,54515276-54515369+54515393,54522454	S	AS_NC	chr14	54515276	54515369	+	54509977	54522454	ENSG00000100532
KIAA0586	HsaEX0033759	chr14:58540071-58540136	66	chr14:58512627,58540071-58540136,58547781	C1	AS_NC	chr14	58540071	58540136	+	58512627	58547781	ENSG00000100578
PPM1A	HsaEX0049473	chr14:60277005-60277091	87	chr14:60249677,60277005-60277091,60282684	C2	AS_NC	chr14	60277005	60277091	+	60249677	60282684	ENSG00000100614
CHD8	HsaEX0015112	chr14:21436901-21436965	65	chr14:21456032+21456078,21436901-21436965,21431858	C1	AS_NC	chr14	21436901	21436965	-	21456078	21431858	ENSG00000100888
SLCO4A1	HsaEX0060114	chr20:62669951-62670120	170	chr20:62669078,62669951-62670120,62671750	S	AS_NC	chr20	62669951	62670120	+	62669078	62671750	ENSG00000101187
PLCB4	HsaEX0048085	chr20:9405313-9405348	36	chr20:9401590,9405313-9405348,9407917	S	AS_NC	chr20	9405313	9405348	+	9401590	9407917	ENSG00000101333
RNMT	HsaEX0054185	chr18:13730627-13730755	129	chr18:13726729+13726865,13730627-13730755,13731476	S	AS_NC	chr18	13730627	13730755	+	13726729	13731476	ENSG00000101654
RBBP8	HsaEX0052547	chr18:23006363-23006432	70	chr18:23001729,23006363-23006432,23016828	S	AS_NC	chr18	23006363	23006432	+	23001729	23016828	ENSG00000101773
UGGT2	HsaEX0069179	chr13:95860788-95860883	96	chr13:95863629,95860788-95860883,95859675	S	AS_NC	chr13	95860788	95860883	-	95863629	95859675	ENSG00000102595
UGGT2	HsaEX0069174	chr13:95986333-95986432	100	chr13:95989973,95986333-95986432,95972671	C2	AS_NC	chr13	95986333	95986432	-	95989973	95972671	ENSG00000102595
SLC38A7	HsaEX0059583	chr16:58671045-58671244	200	chr16:58672096,58670870+58671045-58671244,58667487	C3	AS_NC	chr16	58671045	58671244	-	58672096	58667487	ENSG00000103042
MTHFSD	HsaEX0040515	chr16:86552227-86552292	66	chr16:86554645,86552179+86552227-86552292,86548577	C3	AS_NC	chr16	86552227	86552292	-	86554645	86548577	ENSG00000103248
MTHFSD	HsaEX0040516	chr16:86552033-86552146	114	chr16:86554645,86551973+86552033-86552146,86548577	C3	AS_NC	chr16	86552033	86552146	-	86554645	86548577	ENSG00000103248
CSPP1	HsaEX0017597	chr8:67091803-67091883	81	chr8:67086110,67091803-67091883,67093543+67093548	C1	AS_NC	chr8	67091803	67091883	+	67086110	67093548	ENSG00000104218
INTS9	HsaEX0031958	chr8:28846747-28846809	63	chr8:28850213,28846747-28846809,28837776	S	AS_NC	chr8	28846747	28846809	-	28850213	28837776	ENSG00000104299
RIPK2	HsaEX0053748	chr8:89762829-89762982	154	chr8:89758233,89762829-89762982,89765341	S	AS_NC	chr8	89762829	89762982	+	89758233	89765341	ENSG00000104312
DENND3	HsaEX0019163	chr8:141160632-141160787	156	chr8:141155970+141155989,141160632-141160787,141165186+141165223	C2	AS_NC	chr8	141160632	141160787	+	141155970	141165223	ENSG00000105339
NAPA	HsaEX0041650	chr19:47500633-47500749	117	chr19:47514843,47500633-47500749,47495596	C3	AS_NC	chr19	47500633	47500749	-	47514843	47495596	ENSG00000105402
CARD8	HsaEX0012449	chr19:48223719-48223868	150	chr19:48230438,48223719-48223868,48221855	C1	AS_NC	chr19	48223719	48223868	-	48230438	48221855	ENSG00000105483
CARD8	HsaEX0012451	chr19:48218871-48219012	142	chr19:48221730,48218867+48218871-48219012+48219120,48215384	S	AS_NC	chr19	48218871	48219012	-	48221730	48215384	ENSG00000105483
RASIP1	HsaEX0052467	chr19:48726785-48726888	104	chr19:48727007,48726785-48726888,48724831+48724960	S	AS_NC	chr19	48726785	48726888	-	48727007	48724831	ENSG00000105538
OGDH	HsaEX0044666	chr7:44647444-44647534	91	chr7:44645518,44647444-44647534,44666736	C3	AS_NC	chr7	44647444	44647534	+	44645518	44666736	ENSG00000105953
OGDH	HsaEX0044667	chr7:44647657-44647759	103	chr7:44645518,44647657-44647759,44666736	C3	AS_NC	chr7	44647657	44647759	+	44645518	44666736	ENSG00000105953
TSPAN12	HsaEX0067624	chr7:120815729-120815803	75	chr7:120838777,120815729-120815803,120810570	S	AS_NC	chr7	120815729	120815803	-	120838777	120810570	ENSG00000106025
GRB10	HsaEX0028556	chr7:50710875-50710990	116	chr7:50732272,50710875-50710990,50703908	C3	AS_NC	chr7	50710875	50710990	-	50732272	50703908	ENSG00000106070
ZKSCAN1	HsaEX0072819	chr7:100030851-100031100	250	chr7:100030375,100030612+100030732+100030851-100031100,100033305	S	AS_NC	chr7	100030851	100031100	+	100030375	100033305	ENSG00000106261
TFR2	HsaEX0064675	chr7:100628073-100628125	53	chr7:100628224,100628073-100628125+100628136,100627974	S	AS_NC	chr7	100628073	100628125	-	100628224	100627974	ENSG00000106327
PLOD3	HsaEX0048478	chr7:101207578-101207664	87	chr7:101208853,101207578-101207664+101207667+101207724,101206904	S	AS_NC	chr7	101207578	101207664	-	101208853	101206904	ENSG00000106397
EZH2	HsaEX0023625	chr7:148832634-148832750	117	chr7:148846470+148846497,148832634-148832750,148829848	C1	AS_NC	chr7	148832634	148832750	-	148846497	148829848	ENSG00000106462
SPIN1	HsaEX0061423	chr9:88462565-88462631	67	chr9:88448989,88462496+88462565-88462631+88462749,88468372	S	AS_NC	chr9	88462565	88462631	+	88448989	88468372	ENSG00000106723
TRIM14	HsaEX0067024	chr9:98091920-98092001	82	chr9:98094867,98091909+98091920-98092001,98087655+98087935+98088005	S	AS_NC	chr9	98091920	98092001	-	98094867	98087655	ENSG00000106785
TBC1D13	HsaEX0063768	chr9:128790735-128790775	41	chr9:128788407,128790735-128790775,128791262+128791380	S	AS_NC	chr9	128790735	128790775	+	128788407	128791380	ENSG00000107021
HPS1	HsaEX0030410	chr10:98429791-98429889	99	chr10:98430563+98430571,98429791-98429889,98429642	S	AS_NC	chr10	98429791	98429889	-	98430571	98429642	ENSG00000107521
TRDMT1	HsaEX0066969	chr10:17162166-17162237	72	chr10:17168841,17162166-17162237,17160374	C2	AS_NC	chr10	17162166	17162237	-	17168841	17160374	ENSG00000107614
ACBD5	HsaEX0001839	chr10:27223207-27223239	33	chr10:27223338,27223207-27223239,27219803+27219857	S	AS_NC	chr10	27223207	27223239	-	27223338	27219803	ENSG00000107897
TSPAN14	HsaEX0067633	chr10:80507228-80507296	69	chr10:80504778,80507199+80507228-80507296+80507374,80509301	S	AS_NC	chr10	80507228	80507296	+	80504778	80509301	ENSG00000108219
TSPAN14	HsaEX0067634	chr10:80509301-80509471	171	chr10:80507296+80507374,80509301-80509471,80512144	S	AS_NC	chr10	80509301	80509471	+	80507296	80512144	ENSG00000108219
RAD51C	HsaEX0051901	chr17:58724040-58724100	61	chr17:58720812,58724040-58724100,58732481+58732484	S	AS_NC	chr17	58724040	58724100	+	58720812	58732484	ENSG00000108384
RECQL5	HsaEX0052995	chr17:75650517-75650718	202	chr17:75651186,75650517-75650718,75631668	S	AS_NC	chr17	75650517	75650718	-	75651186	75631668	ENSG00000108469
CAMTA2	HsaEX0012306	chr17:4982089-4982160	72	chr17:4982757,4982089-4982160+4982175+4982216+4982227,4981742+4981831	S	AS_NC	chr17	4982089	4982160	-	4982757	4981742	ENSG00000108509
ENO3	HsaEX0022455	chr17:4953051-4953109	59	chr17:4952890,4953051-4953109,4953712	C3	AS_NC	chr17	4953051	4953109	+	4952890	4953712	ENSG00000108515
AKAP10	HsaEX0003352	chr17:19931805-19931978	174	chr17:19936286,19931805-19931978,19924512+19924517	S	AS_NC	chr17	19931805	19931978	-	19936286	19924512	ENSG00000108599
EZH1	HsaEX0023609	chr17:42724305-42724424	120	chr17:42727635+42727662,42724305-42724424+42724614,42722911+42722915	S	AS_NC	chr17	42724305	42724424	-	42727662	42722911	ENSG00000108799
EZH1	HsaEX0023611	chr17:42719105-42719207	103	chr17:42720273,42719105-42719207,42713389	C2	AS_NC	chr17	42719105	42719207	-	42720273	42713389	ENSG00000108799
SLAIN2	HsaEX0058524	chr4:48394576-48394653	78	chr4:48383784,48394576-48394653,48420125	S	AS_NC	chr4	48394576	48394653	+	48383784	48420125	ENSG00000109171
SEPSECS	HsaEX0057249	chr4:25159628-25159764	137	chr4:25160256+25160545,25159510+25159628-25159764,25159107	S	AS_NC	chr4	25159628	25159764	-	25160545	25159107	ENSG00000109618
NSD2	HsaEX0071492	chr4:1939654-1939778	125	chr4:1938528+1938532,1939654-1939778,1951072	C1	AS_NC	chr4	1939654	1939778	+	1938528	1951072	ENSG00000109685
NCAPG	HsaEX0041955	chr4:17840607-17840693	87	chr4:17840209+17840240,17840607-17840693,17842310+17842315	S	AS_NC	chr4	17840607	17840693	+	17840209	17842315	ENSG00000109805
PPP6R3	HsaEX0049817	chr11:68505145-68505249	105	chr11:68460827,68505145-68505249+68505271,68519501	C1	AS_NC	chr11	68505145	68505249	+	68460827	68519501	ENSG00000110075
ANAPC15	HsaEX0009006	chr11:72111442-72111496	55	chr11:72112274+72112650+72112734,72111412+72111442-72111496,72111281+72111286	S	AS_NC	chr11	72111442	72111496	-	72112734	72111281	ENSG00000110200
CEP164	HsaEX0014715	chr11:117363429-117363506	78	chr11:117362538,117363165+117363182+117363429-117363506,117371080	S	AS_NC	chr11	117363429	117363506	+	117362538	117371080	ENSG00000110274
MADD	HsaEX0037223	chr11:47288968-47289027	60	chr11:47286534,47288968-47289027,47289391	S	AS_NC	chr11	47288968	47289027	+	47286534	47289391	ENSG00000110514
MADD	HsaEX0037215	chr11:47326738-47326807	70	chr11:47324577,47326738-47326807,47328658	C3	AS_NC	chr11	47326738	47326807	+	47324577	47328658	ENSG00000110514
MVK	HsaEX0040830	chr12:109581395-109581550	156	chr12:109579946+109580245,109581395-109581550,109586022	C1	AS_NC	chr12	109581395	109581550	+	109579946	109586022	ENSG00000110921
RSRC2	HsaEX0055837	chr12:122520504-122520581	78	chr12:122521296+122521385,122520504-122520581,122519029+122519051	S	AS_NC	chr12	122520504	122520581	-	122521385	122519029	ENSG00000111011
ADGRD1	HsaEX0028291	chr12:131104831-131104934	104	chr12:131084663,131104831-131104934+131105033,131108724	C3	AS_NC	chr12	131104831	131104934	+	131084663	131108724	ENSG00000111452
ADGRD1	HsaEX0028294	chr12:131118385-131118451	67	chr12:131084663,131118385-131118451,131131725	C3	AS_NC	chr12	131118385	131118451	+	131084663	131131725	ENSG00000111452
RNGTT	HsaEX0054174	chr6:88801564-88801632	69	chr6:88844357,88801564-88801632,88769874	S	AS_NC	chr6	88801564	88801632	-	88844357	88769874	ENSG00000111880
PPARD	HsaEX0049285	chr6:35348917-35349003	87	chr6:35348438+35348442,35348914+35348917-35349003,35410987	C3	AS_NC	chr6	35348917	35349003	+	35348438	35410987	ENSG00000112033
PPARD	HsaEX0049288	chr6:35383577-35383734	158	chr6:35347150,35383577-35383734,35410987	C1	AS_NC	chr6	35383577	35383734	+	35347150	35410987	ENSG00000112033
RAB23	HsaEX0051593	chr6:57207628-57207713	86	chr6:57210226,57207628-57207713,57196570+57196606	S	AS_NC	chr6	57207628	57207713	-	57210226	57196570	ENSG00000112210
PEX7	HsaEX0046688	chr6:136845615-136845692	78	chr6:136826469,136845615-136845692,136866627	C3	AS_NC	chr6	136845615	136845692	+	136826469	136866627	ENSG00000112357
PEX7	HsaEX0046689	chr6:136846073-136846181	109	chr6:136826469,136846073-136846181,136866627	C3	AS_NC	chr6	136846073	136846181	+	136826469	136866627	ENSG00000112357
PEX7	HsaEX0046690	chr6:136866627-136866733	107	chr6:136826469,136866627-136866733,136898142	C3	AS_NC	chr6	136866627	136866733	+	136826469	136898142	ENSG00000112357
MRPL2	HsaEX0040108	chr6:43055897-43056007	111	chr6:43058065,43055897-43056007,43054486	C3	AS_NC	chr6	43055897	43056007	-	43058065	43054486	ENSG00000112651
BRD8	HsaEX0008430	chr5:138166518-138166610	93	chr5:138167934,138166518-138166610+138166727,138166108	S	AS_NC	chr5	138166518	138166610	-	138167934	138166108	ENSG00000112983
