GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_FRT	HeLa_FRT-Q	HeLa_FRT_A	HeLa_FRT_A-Q	HeLa_FRT_B	HeLa_FRT_B-Q	HeLa_FRT_C	HeLa_FRT_C-Q	HeLa_NLSTAF2dIDR	HeLa_NLSTAF2dIDR-Q	HeLa_NLSTAF2dIDR_A	HeLa_NLSTAF2dIDR_A-Q	HeLa_NLSTAF2dIDR_B	HeLa_NLSTAF2dIDR_B-Q	HeLa_NLSTAF2dIDR_C	HeLa_NLSTAF2dIDR_C-Q	HeLa_TAF2	HeLa_TAF2-Q	HeLa_TAF2_A	HeLa_TAF2_A-Q	HeLa_TAF2_B	HeLa_TAF2_B-Q	HeLa_TAF2_C	HeLa_TAF2_C-Q	dPSI
PRELID1	HsaEX1029362	chr5:177305915-177305984	70	chr5:177304850,177305730+177305871+177305915-177305984,177306098+177306124	S	67.44	LOW,LOW,16=13=7,OK,S@24.28,11.72	69.23	N,N,4=5=2,OK,S@7.62,3.38	77.78	N,N,7=7=2,OK,S@12.44,3.56	50.00	N,N,5=1=3,B1,S@4.50,4.50	85.71	OK,OK,26=22=4,OK,S@44.57,7.43	78.57	VLOW,VLOW,12=10=3,OK,S@19.64,5.36	100.00	N,N,8=6=0,OK,S@14.00,0.00	85.71	N,N,6=6=1,OK,S@11.14,1.86	90.24	OK,OK,20=17=2,OK,S@35.19,3.81	86.67	N,N,6=7=1,OK,S@12.13,1.87	100.00	N,N,9=7=0,OK,S@16.00,0.00	80.00	N,N,5=3=1,OK,S@7.20,1.80	22.80
GK5	HsaEX0027526	chr3:142186194-142186267	74	chr3:142186452,142186194-142186267,142185989	S	66.40	SOK,SOK,42=41=21,OK,S@69.06,34.94	53.49	VLOW,VLOW,12=11=10,OK,S@17.65,15.35	75.76	VLOW,VLOW,12=13=4,OK,S@21.97,7.03	71.43	LOW,LOW,18=17=7,OK,S@30.00,12.00	61.40	SOK,SOK,60=45=33,OK,S@84.73,53.27	61.64	OK,OK,24=21=14,OK,S@36.37,22.63	65.96	LOW,LOW,15=16=8,OK,S@25.72,13.28	56.86	VLOW,VLOW,21=8=11,B1,S@22.74,17.26	50.32	SOK,SOK,35=44=39,OK,S@59.38,58.62	40.30	OK,OK,10=17=20,OK,S@18.94,28.06	58.33	LOW,LOW,12=16=10,OK,S@22.17,15.83	57.14	VLOW,VLOW,13=11=9,OK,S@18.86,14.14	-16.08
USF3	HsaEX0034338	chr3:113677282-113677397	116	chr3:113696370,113677282-113677397,113674896	S	77.78	OK,OK,20=15=5,OK,S@31.11,8.89	72.73	N,N,9=7=3,OK,S@13.82,5.18	100.00	N,N,6=2=0,B1,S@8.00,0.00	73.33	N,N,5=6=2,OK,S@9.53,3.47	82.35	LOW,LOW,15=13=3,OK,S@25.53,5.47	100.00	N,N,3=3=0,OK,S@6.00,0.00	81.82	N,N,5=4=1,OK,S@8.18,1.82	76.47	N,N,7=6=2,OK,S@11.47,3.53	56.86	LOW,LOW,17=12=11,OK,S@22.74,17.26	50.00	N,N,5=5=5,OK,S@7.50,7.50	44.44	N,N,5=3=5,OK,S@5.78,7.22	84.62	N,N,7=4=1,OK,S@10.15,1.85	-20.92
LACC1	HsaEX0009318	chr13:43879916-43879981	66	chr13:43879734+43879738+43879743,43879916-43879981+43880081+43880105+43880115+43880119+43880252,43880952	S	60.13	VLOW,VLOW,2=31=11,B2,S@26.46,17.54	57.99	N,N,0=11=4,Bl,S@8.70,6.30	84.58	N,N,2=9=1,B1,S@10.15,1.85	48.05	N,N,0=11=6,Bl,S@8.17,8.83	46.36	LOW,LOW,4=27=18,B2,S@22.72,26.28	44.56	VLOW,VLOW,1=15=10,B2,S@11.59,14.41	28.78	N,N,1=3=5,B1,S@2.59,6.41	64.52	N,N,2=9=3,B1,S@9.03,4.97	44.55	OK,OK,2=30=20,B2,S@23.17,28.83	41.70	N,N,2=8=7,B1,S@7.09,9.91	50.22	N,N,0=12=6,Bl,S@9.04,8.96	41.74	N,N,0=10=7,Bl,S@7.10,9.90	-15.58
MROH1	HsaEX1024204	chr8:144242602-144242628	27	chr8:144242467+144242515,144242602-144242628,144243494	S	11.82	OK,OK,1=4=33,B1,S@4.49,33.51	8.21	VLOW,VLOW,0=1=10,Bn,S@0.90,10.10	5.62	LOW,LOW,0=1=15,Bn,S@0.90,15.10	24.78	N,N,1=2=8,B1,S@2.73,8.27	15.67	OK,OK,3=4=33,OK,S@6.27,33.73	24.78	N,N,1=2=8,B1,S@2.73,8.27	14.01	VLOW,VLOW,0=2=11,Bn,S@1.82,11.18	10.83	VLOW,VLOW,2=0=14,Bn,S@1.73,14.27	27.16	OK,OK,7=5=28,OK,S@10.86,29.14	26.77	VLOW,VLOW,2=3=12,OK,S@4.55,12.45	30.23	N,N,3=1=8,B1,S@3.63,8.37	24.47	N,N,2=1=8,OK,S@2.69,8.31	15.34
SLC35F3	HsaEX0059444	chr1:234320098-234320187	90	chr1:234318943,234320098-234320187,234323008	S	88.89	LOW,LOW,13=19=2,OK,S@30.22,3.78	77.78	N,N,3=4=1,OK,S@6.22,1.78	100.00	N,N,4=9=0,B1,S@13.00,0.00	85.71	N,N,6=6=1,OK,S@11.14,1.86	100.00	LOW,LOW,16=12=0,OK,S@28.00,0.00	100.00	N,N,8=4=0,OK,S@12.00,0.00	100.00	N,N,4=6=0,OK,S@10.00,0.00	100.00	N,N,4=2=0,OK,S@6.00,0.00	72.41	VLOW,VLOW,7=14=4,OK,S@18.10,6.90	80.00	N,N,2=6=1,B1,S@7.20,1.80	60.00	N,N,2=4=2,OK,S@4.80,3.20	77.78	N,N,3=4=1,OK,S@6.22,1.78	-16.48
NOTUM	HsaEX0043424	chr17:81957806-81957908	103	chr17:81958335,81957806-81957908,81957074+81957475	S	60.00	VLOW,VLOW,5=10=5,OK,S@12.00,8.00	33.33	N,N,1=2=3,OK,S@2.00,4.00	60.00	N,N,2=4=2,OK,S@4.80,3.20	100.00	N,N,2=4=0,OK,S@6.00,0.00	82.35	VLOW,VLOW,9=19=3,B1,S@25.53,5.47	71.43	N,N,3=7=2,B1,S@8.57,3.43	66.67	N,N,3=1=1,B1,S@3.33,1.67	100.00	N,N,3=11=0,B1,S@14.00,0.00	100.00	LOW,LOW,18=14=0,OK,S@32.00,0.00	100.00	N,N,7=4=0,OK,S@11.00,0.00	100.00	N,N,5=3=0,OK,S@8.00,0.00	100.00	N,N,6=7=0,OK,S@13.00,0.00	40.00
C19orf54	HsaEX1006185	chr19:40750285-40750354	70	chr19:40751290+40751393,40750285-40750354+40750433,40749607+40749685+40749732	S	100.00	VLOW,VLOW,8=24=0,B1,S@32.00,0.00	100.00	N,N,3=7=0,B1,S@10.00,0.00	100.00	N,N,3=7=0,B1,S@10.00,0.00	100.00	N,N,2=10=0,B1,S@12.00,0.00	81.30	OK,OK,18=20=4,OK,S@34.15,7.85	80.51	VLOW,VLOW,8=10=2,OK,S@16.10,3.90	77.40	N,N,7=8=2,OK,S@13.16,3.84	100.00	N,N,3=2=0,OK,S@5.00,0.00	73.45	VLOW,VLOW,6=12=3,OK,S@15.42,5.58	53.42	N,N,1=4=2,B1,S@3.74,3.26	100.00	N,N,0=1=0,Bn,S@1.00,0.00	84.72	N,N,5=7=1,OK,S@11.01,1.99	-26.55
ZNF517	HsaEX0073838	chr8:144803641-144803767	127	chr8:144802947,144803641-144803767,144804120+144804125+144804146	S	87.92	LOW,LOW,13=32=3,B1,S@42.20,5.80	75.93	N,N,4=9=2,B1,S@11.39,3.61	88.59	N,N,3=13=1,B1,S@15.06,1.94	100.00	VLOW,VLOW,6=10=0,OK,S@16.00,0.00	71.40	OK,OK,21=15=7,OK,S@30.70,12.30	75.93	N,N,8=5=2,OK,S@11.39,3.61	100.00	N,N,3=6=0,OK,S@9.00,0.00	57.61	N,N,10=4=5,B1,S@10.95,8.05	65.29	LOW,LOW,15=16=8,OK,S@25.46,13.54	66.01	N,N,4=4=2,OK,S@6.60,3.40	77.26	N,N,7=7=2,OK,S@12.36,3.64	52.20	N,N,4=5=4,OK,S@6.79,6.21	-22.63
ZNF311	HsaEX0073392	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	79.17	OK,OK,21=17=5,OK,S@34.04,8.96	75.00	VLOW,VLOW,10=8=3,OK,S@15.75,5.25	69.23	N,N,5=4=2,OK,S@7.62,3.38	100.00	N,N,6=5=0,OK,S@11.00,0.00	100.00	OK,OK,24=34=0,OK,S@58.00,0.00	100.00	VLOW,VLOW,10=8=0,OK,S@18.00,0.00	100.00	VLOW,VLOW,11=10=0,OK,S@21.00,0.00	100.00	N,N,3=16=0,B2,S@19.00,0.00	96.08	OK,OK,23=26=1,OK,S@48.04,1.96	92.59	LOW,LOW,10=15=1,OK,S@24.07,1.93	100.00	VLOW,VLOW,10=5=0,OK,S@15.00,0.00	100.00	N,N,3=6=0,OK,S@9.00,0.00	16.91
CFAP44	HsaEX0071187	chr3:113327620-113327819	200	chr3:113330168,113327616+113327620-113327819,113326640	S	100.00	LOW,LOW,13=22=0,OK,S@35.00,0.00	100.00	N,N,3=5=0,OK,S@8.00,0.00	100.00	N,N,4=10=0,B1,S@14.00,0.00	100.00	N,N,6=7=0,OK,S@13.00,0.00	92.59	OK,OK,20=30=2,OK,S@48.15,3.85	91.30	VLOW,VLOW,11=10=1,OK,S@20.09,1.91	90.00	VLOW,VLOW,6=12=1,OK,S@17.10,1.90	100.00	N,N,3=8=0,B1,S@11.00,0.00	84.62	OK,OK,21=23=4,OK,S@40.62,7.38	100.00	N,N,4=8=0,OK,S@12.00,0.00	60.00	N,N,6=6=4,OK,S@9.60,6.40	100.00	VLOW,VLOW,11=9=0,OK,S@20.00,0.00	-15.38
CFAP44	HsaEX0071189	chr3:113401584-113401739	156	chr3:113403852,113401584-113401739,113401287	S	84.00	VLOW,VLOW,8=13=2,OK,S@19.32,3.68	66.67	N,N,1=3=1,B1,S@3.33,1.67	100.00	N,N,6=6=0,OK,S@12.00,0.00	71.43	N,N,1=4=1,B1,S@4.29,1.71	70.49	OK,OK,20=23=9,OK,S@36.65,15.35	85.00	LOW,LOW,15=19=3,OK,S@31.45,5.55	33.33	N,N,1=0=1,Bn,S@0.67,1.33	44.44	N,N,4=4=5,OK,S@5.78,7.22	52.38	VLOW,VLOW,14=8=10,OK,S@16.76,15.24	37.50	N,N,2=4=5,OK,S@4.12,6.88	50.00	N,N,6=2=4,B1,S@6.00,6.00	80.00	N,N,6=2=1,B1,S@7.20,1.80	-31.62
PSG11	HsaEX1029759	chr19:43015767-43016045	279	chr19:43018770,43015767-43016045,43015370	S	90.01	OK,OK,20=24=2,OK,S@41.40,4.60	100.00	VLOW,VLOW,6=11=0,B1,S@17.00,0.00	100.00	N,VLOW,5=6=0,OK,S@11.00,0.00	75.63	N,VLOW,9=7=2,OK,S@13.61,4.39	78.19	OK,OK,32=31=7,OK,S@54.73,15.27	70.36	VLOW,LOW,10=13=4,B1,S@19.00,8.00	82.47	VLOW,LOW,13=11=2,OK,S@21.44,4.56	86.09	N,VLOW,9=7=1,OK,S@14.64,2.36	70.28	OK,OK,26=27=9,OK,S@43.57,18.43	67.99	VLOW,LOW,10=11=4,OK,S@17.00,8.00	64.59	VLOW,VLOW,11=8=4,OK,S@14.86,8.14	84.59	N,VLOW,5=8=1,B1,S@11.84,2.16	-19.73
	HsaEX1000645	chr2:131611133-131611177	45	chr2:131609452,131611133-131611177,131611525	S	3.45	VLOW,VLOW,0=1=14,Bn,S@0.52,14.48	0.00	N,N,0=0=5,Bn,S@0.00,5.00	0.00	N,N,0=0=4,Bn,S@0.00,4.00	9.09	N,N,0=1=5,Bn,S@0.55,5.45	40.01	N,N,2=6=8,OK,S@6.40,9.60	20.00	N,N,0=2=4,Bn,S@1.20,4.80	0.00	N,N,0=0=2,Bn,S@0.00,2.00	68.43	N,N,2=4=2,OK,S@5.47,2.53	30.51	VLOW,VLOW,2=5=11,OK,S@5.49,12.51	62.48	N,N,1=1=1,B1,S@1.87,1.13	7.69	N,N,0=1=6,Bn,S@0.54,6.46	39.98	N,N,1=3=4,OK,S@3.20,4.80	27.06
	HsaEX1001069	chr5:71104744-71104911	168	chr5:71108661,71104744-71104911,71093192	S	95.12	VLOW,VLOW,33=6=1,B2,S@38.05,1.95	100.00	N,N,9=2=0,B1,S@11.00,0.00	87.50	N,N,13=1=1,B2,S@13.12,1.88	100.00	N,N,11=3=0,B1,S@14.00,0.00	82.09	LOW,LOW,44=11=6,B1,S@50.07,10.93	76.92	VLOW,VLOW,12=8=3,OK,S@17.69,5.31	92.31	N,N,22=2=1,B2,S@23.08,1.92	73.33	N,N,10=1=2,B2,S@9.53,3.47	78.95	VLOW,VLOW,23=7=4,B1,S@26.84,7.16	71.43	N,N,6=4=2,OK,S@8.57,3.43	100.00	N,N,12=1=0,B2,S@13.00,0.00	63.64	N,N,5=2=2,B1,S@5.73,3.27	-16.17
USH1C	HsaEX0069548	chr11:17511902-17512054	153	chr11:17517401,17511902-17512054,17501980	C1	1.12	OK,OK,0=1=44,Bn,S@0.50,44.50	4.76	VLOW,VLOW,0=1=10,Bn,C1@0.52,10.48	0.00	LOW,LOW,0=0=18,Bn,S@0.00,18.00	0.00	LOW,LOW,0=0=16,Bn,C1@0.00,16.00	4.48	OK,OK,2=1=32,OK,C1@1.57,33.43	15.79	N,N,2=1=8,OK,C2@1.74,9.26	0.00	VLOW,VLOW,0=0=10,Bn,S@0.00,10.00	0.00	VLOW,VLOW,0=0=14,Bn,C1@0.00,14.00	18.03	OK,OK,7=4=25,OK,C1@6.49,29.51	42.86	N,N,3=3=4,OK,C1@4.29,5.71	9.68	VLOW,VLOW,3=0=14,Bn,S@1.65,15.35	12.50	N,N,1=1=7,OK,C1@1.12,7.88	16.91
REV3L	HsaEX0053135	chr6:111472013-111472140	128	chr6:111482362+111482750,111472013-111472140,111416472	C1	40.00	LOW,LOW,13=11=18,OK,S@16.80,25.20	50.00	N,N,4=4=4,OK,S@6.00,6.00	40.74	N,N,5=6=8,OK,C1@7.74,11.26	29.41	N,N,4=1=6,B1,S@3.24,7.76	23.46	OK,OK,14=5=31,B1,S@11.73,38.27	18.18	LOW,LOW,4=4=18,OK,S@4.73,21.27	33.33	N,N,6=0=6,Bn,S@4.00,8.00	26.32	N,N,4=1=7,B1,S@3.16,8.84	22.56	OK,OK,14=3=29,B1,C1@10.38,35.62	27.27	N,N,6=0=8,Bn,C1@3.82,10.18	26.67	VLOW,VLOW,6=2=11,B1,C1@5.07,13.93	12.85	VLOW,VLOW,2=1=10,OK,C1@1.67,11.33	-17.44
TENM1	HsaEX0044622	chrX:124487209-124487229	21	chrX:124497016,124487209-124487229,124481964	C1	20.00	VLOW,VLOW,1=1=10,OK,C2@2.40,9.60	0.00	N,N,0=0=2,Bn,S@0.00,2.00	20.00	N,N,1=0=5,Bn,C1@1.20,4.80	29.41	N,N,0=1=3,Bn,C3@1.18,2.82	17.24	LOW,LOW,3=0=18,Bn,C1@3.62,17.38	12.20	N,N,1=0=9,Bn,C1@1.22,8.78	0.00	N,N,0=0=6,Bn,C2@0.00,6.00	45.45	N,N,2=0=3,Bn,S@2.27,2.73	0.00	VLOW,VLOW,0=0=10,Bn,C1@0.00,10.00	0.00	N,N,0=0=4,Bn,S@0.00,4.00	0.00	N,N,0=0=2,Bn,S@0.00,2.00	0.00	N,N,0=0=4,Bn,C2@0.00,4.00	-20.00
LRRC23	HsaEX0036545	chr12:6905845-6905954	110	chr12:6905759,6905845-6905954,6906409	S	55.56	LOW,LOW,24=11=14,B1,S@27.22,21.78	66.67	N,N,12=4=4,B1,S@13.33,6.67	33.33	N,N,5=1=6,B1,S@4.00,8.00	61.90	N,N,7=6=4,OK,S@10.52,6.48	33.33	OK,OK,15=11=26,OK,S@17.33,34.67	33.33	N,N,6=1=7,B2,S@4.67,9.33	33.33	VLOW,VLOW,5=6=11,OK,S@7.33,14.67	33.33	N,N,4=4=8,OK,S@5.33,10.67	24.24	OK,OK,7=9=25,OK,S@9.94,31.06	23.08	N,N,0=3=5,Bn,S@1.85,6.15	25.00	N,N,3=3=9,OK,S@3.75,11.25	24.14	VLOW,VLOW,4=3=11,OK,S@4.35,13.65	-31.32
TSPAN9	HsaEX0067683	chr12:3083653-3083719	67	chr12:3077453,3083653-3083719,3201177	S	80.00	VLOW,VLOW,11=13=3,OK,C1@21.60,5.40	100.00	N,N,2=4=0,OK,S@6.00,0.00	73.33	N,N,6=5=2,OK,C1@9.53,3.47	77.78	N,N,3=4=1,OK,C2@6.22,1.78	70.00	VLOW,VLOW,19=9=6,B1,S@23.80,10.20	100.00	N,N,4=4=0,OK,S@8.00,0.00	53.85	N,N,11=3=6,B1,S@10.77,9.23	100.00	N,N,4=2=0,OK,S@6.00,0.00	51.35	VLOW,VLOW,10=9=9,OK,S@14.38,13.62	33.33	N,N,4=1=5,B1,S@3.33,6.67	55.56	N,N,3=2=2,OK,S@3.89,3.11	69.23	N,N,3=6=2,OK,S@7.62,3.38	-28.65
SYT7	HsaEX0063284	chr11:61556104-61556207	104	chr11:61580790,61556104-61556207,61551463	S	81.68	VLOW,VLOW,11=5=2,B1,C1@14.70,3.30	67.59	N,N,1=3=1,B1,C1@3.38,1.62	77.35	N,N,5=1=1,B2,C1@5.41,1.59	100.00	N,N,5=1=0,B2,S@6.00,0.00	84.71	VLOW,VLOW,13=7=2,B1,S@18.64,3.36	52.94	N,N,3=1=2,B1,C1@3.18,2.82	100.00	N,N,5=4=0,OK,S@9.00,0.00	100.00	N,N,5=2=0,B1,S@7.00,0.00	100.00	VLOW,LOW,14=10=0,OK,S@24.00,0.00	100.00	N,N,10=3=0,B1,S@13.00,0.00	100.00	N,N,0=4=0,Bn,S@4.00,0.00	100.00	N,N,4=3=0,OK,S@7.00,0.00	18.32
MAMLD1	HsaEX0037346	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	40.30	OK,OK,20=7=20,B1,C1@18.94,28.06	42.86	N,N,4=2=4,OK,C1@4.29,5.71	38.46	N,N,7=3=8,B1,C1@6.92,11.08	40.74	N,N,9=2=8,B1,C1@7.74,11.26	58.54	OK,OK,25=23=17,OK,C1@38.05,26.95	68.75	VLOW,VLOW,13=9=5,OK,C1@18.56,8.44	60.00	N,N,4=8=4,OK,C1@9.60,6.40	46.67	N,N,8=6=8,OK,S@10.27,11.73	56.52	OK,OK,19=20=15,OK,S@30.52,23.48	73.33	N,N,3=8=2,B1,S@9.53,3.47	43.75	N,N,8=6=9,OK,S@10.06,12.94	63.64	N,N,8=6=4,OK,S@11.46,6.54	16.22
MTMR11	HsaEX0040567	chr1:149933855-149933942	88	chr1:149934191,149933855-149933942,149932330	C2	81.76	VLOW,VLOW,26=9=4,B1,C2@31.89,7.11	100.00	N,N,9=2=0,B1,C1@11.00,0.00	65.78	N,N,11=4=4,B1,C2@12.50,6.50	100.00	N,N,6=3=0,OK,C2@9.00,0.00	82.78	VLOW,VLOW,19=9=3,OK,C2@25.66,5.34	75.58	N,N,8=4=2,OK,C2@10.58,3.42	75.58	N,N,4=2=1,OK,C2@5.29,1.71	100.00	N,N,7=3=0,B1,C2@10.00,0.00	100.00	VLOW,VLOW,23=7=0,B1,C2@30.00,0.00	100.00	N,N,6=3=0,OK,C2@9.00,0.00	100.00	N,N,9=1=0,B2,C1@10.00,0.00	100.00	N,N,8=3=0,B1,C2@11.00,0.00	18.24
MTMR11	HsaEX6033327	chr1:149933406-149933525	120	chr1:149934191,149933406-149933525+149933530,149932330	C2	74.19	VLOW,VLOW,9=14=4,OK,C2@20.03,6.97	100.00	N,N,4=2=0,OK,C3@6.00,0.00	55.56	N,N,4=6=4,OK,C2@7.78,6.22	100.00	N,N,1=6=0,B2,C1@7.00,0.00	80.00	N,N,3=21=3,B2,C1@21.60,5.40	73.33	N,N,0=11=2,Bl,S@9.53,3.47	71.43	N,N,0=5=1,Bn,C2@4.29,1.71	100.00	N,N,3=5=0,OK,C2@8.00,0.00	100.00	VLOW,VLOW,8=10=0,OK,C2@18.00,0.00	100.00	N,N,3=0=0,Bn,C3@3.00,0.00	100.00	N,N,2=5=0,B1,C2@7.00,0.00	100.00	N,N,3=5=0,OK,C2@8.00,0.00	25.81
MTMR11	HsaEX0040570	chr1:149931944-149932014	71	chr1:149932264,149931944-149932014,149930965	C3	76.39	VLOW,VLOW,9=17=4,OK,C2@22.92,7.08	55.27	N,N,3=2=2,OK,C1@3.87,3.13	67.08	N,N,5=3=2,OK,C2@6.71,3.29	100.00	N,N,1=12=0,B2,C3@13.00,0.00	89.29	LOW,LOW,12=21=2,OK,C3@31.25,3.75	100.00	N,N,6=9=0,OK,C2@15.00,0.00	63.93	N,N,3=4=2,OK,C3@5.75,3.25	100.00	N,N,3=8=0,B1,C3@11.00,0.00	100.00	LOW,LOW,16=12=0,OK,C2@28.00,0.00	100.00	N,N,6=3=0,B1,C2@9.00,0.00	100.00	N,N,6=5=0,OK,C2@11.00,0.00	100.00	N,N,4=4=0,OK,C2@8.00,0.00	23.61
MTMR11	HsaEX0040571	chr1:149931260-149931379	120	chr1:149931944,149931260-149931379+149931426+149931473,149930965	S	56.57	VLOW,VLOW,13=8=8,OK,C1@16.41,12.59	32.89	N,N,1=2=3,OK,C2@1.97,4.03	60.00	N,N,3=3=2,OK,C2@4.80,3.20	66.67	N,N,9=3=3,B1,S@10.00,5.00	78.72	LOW,LOW,18=19=5,OK,S@33.06,8.94	80.00	N,N,7=9=2,OK,S@14.40,3.60	73.33	N,N,4=7=2,OK,C1@9.53,3.47	83.33	N,N,7=3=1,B1,S@9.17,1.83	93.55	LOW,LOW,11=18=1,OK,S@28.07,1.94	100.00	N,N,3=7=0,B1,S@10.00,0.00	83.33	N,N,4=6=1,OK,S@9.17,1.83	100.00	N,N,4=5=0,OK,S@9.00,0.00	36.98
AKAP11	HsaEX0003357	chr13:42297079-42297182	104	chr13:42295742,42297048+42297079-42297182,42298533	S	91.81	OK,OK,22=44=3,B1,S@63.35,5.65	80.31	VLOW,VLOW,5=11=2,B1,S@14.46,3.54	100.00	LOW,LOW,10=18=0,OK,S@28.00,0.00	91.82	VLOW,VLOW,7=15=1,B1,S@21.12,1.88	94.06	OK,OK,17=45=2,B1,S@60.20,3.80	86.89	VLOW,VLOW,9=17=2,OK,S@24.33,3.67	100.00	VLOW,VLOW,5=16=0,B1,S@21.00,0.00	100.00	N,N,3=12=0,B1,S@15.00,0.00	75.71	OK,OK,19=30=8,OK,S@43.15,13.85	100.00	VLOW,VLOW,8=13=0,OK,S@21.00,0.00	73.08	VLOW,VLOW,6=10=3,OK,S@13.89,5.11	54.98	N,N,5=7=5,OK,S@9.35,7.65	-16.10
IFT88	HsaEX0031113	chr13:20643455-20643605	151	chr13:20641398,20643455-20643605,20653876	C2	81.10	VLOW,VLOW,18=8=3,B1,C2@23.52,5.48	66.67	N,N,6=2=2,B1,C2@6.67,3.33	82.92	N,N,8=2=1,B1,C2@9.12,1.88	100.00	N,N,4=4=0,OK,C2@8.00,0.00	100.00	VLOW,VLOW,14=14=0,OK,C2@28.00,0.00	100.00	N,N,2=1=0,OK,C2@3.00,0.00	100.00	N,N,3=6=0,OK,C3@9.00,0.00	100.00	N,N,9=7=0,OK,C2@16.00,0.00	100.00	VLOW,VLOW,14=6=0,B1,C2@20.00,0.00	100.00	N,N,2=0=0,Bn,S@2.00,0.00	100.00	N,N,9=5=0,OK,C2@14.00,0.00	100.00	N,N,3=1=0,B1,C2@4.00,0.00	18.90
RNF19A	HsaEX0054000	chr8:100300528-100300651	124	chr8:100303160,100300528-100300651,100288267	C1	60.75	OK,OK,20=18=14,OK,S@31.59,20.41	61.21	N,N,8=6=5,OK,S@11.63,7.37	68.24	N,N,9=3=3,B1,C1@10.24,4.76	55.01	N,N,3=9=6,B1,S@9.90,8.10	43.25	OK,OK,15=19=26,OK,S@25.95,34.05	49.28	VLOW,VLOW,11=11=13,OK,S@17.25,17.75	22.75	VLOW,VLOW,2=3=10,OK,C1@3.41,11.59	58.56	N,N,2=5=3,B1,C1@5.86,4.14	42.06	OK,OK,17=16=26,OK,S@24.82,34.18	31.48	VLOW,VLOW,4=4=10,OK,C1@5.67,12.33	36.91	N,N,3=4=7,OK,C1@5.17,8.83	53.09	VLOW,VLOW,10=8=9,OK,S@14.33,12.67	-18.69
DKK3	HsaEX1011679	chr11:12001437-12001772	336	chr11:12002300,12001437-12001772+12001875+12002202,11998779	S	32.08	LOW,LOW,15=1=17,B2,S@10.59,22.41	60.00	N,N,2=1=1,OK,S@2.40,1.60	39.29	N,N,9=0=7,Bn,S@6.29,9.71	18.18	N,N,4=0=9,Bn,S@2.36,10.64	33.33	LOW,LOW,16=0=16,B3,S@10.67,21.33	33.33	N,N,6=0=6,Bn,S@4.00,8.00	50.00	N,N,8=0=4,Bn,S@6.00,6.00	14.29	N,N,2=0=6,Bn,S@1.14,6.86	12.95	LOW,LOW,5=0=17,Bn,S@2.85,19.15	0.00	N,N,0=0=9,Bn,S@0.00,9.00	0.00	N,N,0=0=7,Bn,S@0.00,7.00	71.67	N,N,5=0=1,Bn,S@4.30,1.70	-19.13
MCF2L2	HsaEX0038231	chr3:183341540-183341630	91	chr3:183379297,183341540-183341630,183338919	S	85.19	VLOW,VLOW,8=15=2,OK,S@21.30,3.70	100.00	N,N,2=9=0,B1,S@11.00,0.00	66.67	N,N,2=2=1,OK,S@3.33,1.67	80.00	N,N,4=4=1,OK,S@7.20,1.80	73.33	VLOW,VLOW,10=12=4,OK,C1@19.07,6.93	100.00	N,N,3=7=0,B1,C1@10.00,0.00	40.00	N,N,1=3=3,B1,C2@2.80,4.20	80.00	N,N,6=2=1,B1,C1@7.20,1.80	63.64	VLOW,VLOW,8=13=6,OK,C1@17.18,9.82	69.23	N,N,2=7=2,B1,C1@7.62,3.38	71.43	N,N,2=3=1,OK,C1@4.29,1.71	53.85	N,N,4=3=3,OK,C1@5.38,4.62	-21.55
MCF2L2	HsaEX0038232	chr3:183338800-183338919	120	chr3:183379297,183338800-183338919,183323351	C3	100.00	OK,OK,17=25=0,OK,C2@42.00,0.00	100.00	VLOW,VLOW,9=11=0,OK,C2@20.00,0.00	100.00	N,N,3=8=0,B1,C1@11.00,0.00	100.00	N,N,5=6=0,OK,C2@11.00,0.00	70.59	VLOW,VLOW,11=13=5,OK,C2@20.47,8.53	84.62	N,N,6=5=1,OK,C3@10.15,1.85	53.85	N,N,3=4=3,OK,C2@5.38,4.62	75.00	N,N,2=4=1,OK,C2@5.25,1.75	81.40	OK,OK,15=20=4,OK,C2@31.75,7.25	89.47	N,N,8=9=1,OK,C2@16.10,1.90	86.67	N,N,3=10=1,B1,C2@12.13,1.87	55.56	N,N,4=1=2,B1,C2@3.89,3.11	-18.60
PTPRN	HsaEX0051188	chr2:219299700-219299786	87	chr2:219299985,219299626+219299700-219299786,219299384	S	84.21	LOW,LOW,18=14=3,OK,S@29.47,5.53	77.78	N,N,5=2=1,B1,S@6.22,1.78	100.00	N,N,3=5=0,OK,S@8.00,0.00	80.95	VLOW,VLOW,10=7=2,OK,S@15.38,3.62	60.66	OK,OK,22=15=12,OK,S@29.72,19.28	55.56	N,N,6=4=4,OK,S@7.78,6.22	47.83	N,N,7=4=6,OK,S@8.13,8.87	80.00	N,N,9=7=2,OK,S@14.40,3.60	64.81	OK,OK,34=36=19,OK,S@57.68,31.32	76.47	VLOW,VLOW,8=18=4,B1,S@22.94,7.06	58.82	VLOW,VLOW,9=11=7,OK,S@15.88,11.12	60.00	VLOW,VLOW,17=7=8,B1,S@19.20,12.80	-19.40
