GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
THOC6	HsaINT0166857	chr16:3026917-3027010	94	chr16:3026867-3026916=3027011-3027073:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr16	3026917	3027010	+	3026867	3027073	ENSG00000131652
ZMYND8	HsaINT0186131	chr20:47239139-47246007	6869	chr20:47246008-47246517=47238896-47239138:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr20	47239139	47246007	-	47246517	47238896	ENSG00000101040
METAP1D	HsaINT0102108	chr2:172080207-172080327	121	chr2:172080128-172080206=172080328-172082430:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr2	172080207	172080327	+	172080128	172082430	ENSG00000172878
POLG2	HsaINT0129037	chr17:64493022-64496406	3385	chr17:64496407-64497036=64492895-64493021:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr17	64493022	64496406	-	64497036	64492895	ENSG00000256525
AOC2	HsaINT1003895	chr17:42849372-42849600	229	chr17:42849086-42849371=42849601-42849730:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr17	42849372	42849600	+	42849086	42849730	ENSG00000131480
SLC46A1	HsaINT1042100	chr17:28400767-28402237	1471	chr17:28402238-28402321=28400610-28400766:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr17	28400767	28402237	-	28402321	28400610	ENSG00000076351
ACAP3	HsaINT0002290	chr1:1300203-1300508	306	chr1:1300509-1300692=1300158-1300202:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	1300203	1300508	-	1300692	1300158	ENSG00000131584
NOTCH1	HsaINT0114825	chr9:136503331-136504672	1342	chr9:136504673-136505104=136503182-136503330:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr9	136503331	136504672	-	136505104	136503182	ENSG00000148400
ARL13B	HsaINT1004464	chr3:94050893-94053186	2294	chr3:94050824-94050892=94053187-94055279:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr3	94050893	94053186	+	94050824	94055279	ENSG00000169379
EGFL8	HsaINT1048124	chr6:32167430-32167502	73	chr6:32167350-32167429=32167503-32167656:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr6	32167430	32167502	+	32167350	32167656	NA
EML3	HsaINT0055976	chr11:62605981-62606062	82	chr11:62606063-62606214=62605855-62605980:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr11	62605981	62606062	-	62606214	62605855	ENSG00000149499
TAF6L	HsaINT0163527	chr11:62778129-62778284	156	chr11:62777978-62778128=62778285-62778335:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr11	62778129	62778284	+	62777978	62778335	ENSG00000162227
DDR1	HsaINT1010775	chr6:30884146-30884537	392	chr6:30884058-30884145=30884538-30884710:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr6	30884146	30884537	+	30884058	30884710	ENSG00000204580
RAE1	HsaINT0136782	chr20:57365443-57366806	1364	chr20:57365356-57365442=57366807-57366893:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr20	57365443	57366806	+	57365356	57366893	ENSG00000101146
FAM167B	HsaINT0060212	chr1:32247683-32248370	688	chr1:32247233-32247682=32248371-32248856:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	32247683	32248370	+	32247233	32248856	ENSG00000183615
TDRKH-AS1	HsaINT1043958	chr1:151791246-151793814	2569	chr1:151790842-151791245=151793815-151794402:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	151791246	151793814	+	151790842	151794402	ENSG00000203288
SPG11	HsaINT1042804	chr15:44575042-44583813	8772	chr15:44583814-44584558=44574902-44575041:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr15	44575042	44583813	-	44584558	44574902	ENSG00000104133
ZCCHC14	HsaINT0184966	chr16:87417743-87418846	1104	chr16:87418847-87418901=87417460-87417742:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr16	87417743	87418846	-	87418901	87417460	ENSG00000140948
EOGT	HsaINT0023946	chr3:68979788-68982810	3023	chr3:68982811-68982872=68979668-68979787:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr3	68979788	68982810	-	68982872	68979668	ENSG00000163378
MBD4	HsaINT0100386	chr3:129432607-129433097	491	chr3:129433098-129433247=129432503-129432606:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr3	129432607	129433097	-	129433247	129432503	ENSG00000129071
UBXN11	HsaINT0177050	chr1:26282570-26282648	79	chr1:26282649-26282789=26282284-26282569:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	26282570	26282648	-	26282789	26282284	ENSG00000158062
MAP3K6	HsaINT0099225	chr1:27356750-27357008	259	chr1:27357009-27357114=27356590-27356749:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	27356750	27357008	-	27357114	27356590	ENSG00000142733
ACAD8	HsaINT0002132	chr11:134261891-134262519	629	chr11:134261738-134261890=134262520-134262622:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr11	134261891	134262519	+	134261738	134262622	ENSG00000151498
ACOT11	HsaINT1002620	chr1:54630887-54634687	3801	chr1:54630734-54630886=54634688-54639192:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	54630887	54634687	+	54630734	54639192	ENSG00000162390
FRMD8	HsaINT0066067	chr11:65405069-65411241	6173	chr11:65404864-65405068=65411242-65413525:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr11	65405069	65411241	+	65404864	65413525	ENSG00000126391
ARHGEF17	HsaINT0011948	chr11:73356352-73356708	357	chr11:73356175-73356351=73356709-73356759:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr11	73356352	73356708	+	73356175	73356759	ENSG00000110237
BTN2A1	HsaINT0019108	chr6:26459829-26463243	3415	chr6:26459481-26459828=26463244-26463525:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr6	26459829	26463243	+	26459481	26463525	ENSG00000112763
VEGFB	HsaINT0180114	chr11:64237223-64237419	197	chr11:64237187-64237222=64237420-64237655:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr11	64237223	64237419	+	64237187	64237655	ENSG00000173511
MBNL2	HsaINT0100452	chr13:97366554-97391321	24768	chr13:97366459-97366553=97391322-97394120:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr13	97366554	97391321	+	97366459	97394120	ENSG00000139793
CTH	HsaINT0042753	chr1:70411584-70415955	4372	chr1:70411272-70411583=70415956-70416037:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	70411584	70415955	+	70411272	70416037	ENSG00000116761
MED12	HsaINT0101365	chrX:71130215-71131549	1335	chrX:71130035-71130214=71131550-71131621:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chrX	71130215	71131549	+	71130035	71131621	ENSG00000184634
PIP5K1C	HsaINT0125407	chr19:3633521-3638883	5363	chr19:3638884-3639016=3633437-3633520:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr19	3633521	3638883	-	3639016	3633437	ENSG00000186111
GBA2	HsaINT0067999	chr9:35738153-35738231	79	chr9:35738232-35738374=35738037-35738152:-	IR	UP_INTRONS_HeLa_SRRM2-KD	chr9	35738153	35738231	-	35738374	35738037	ENSG00000070610
MATN2	HsaINT0100260	chr8:98032318-98033098	781	chr8:98032246-98032317=98033099-98033176:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr8	98032318	98033098	+	98032246	98033176	ENSG00000132561
PPM1M	HsaINT0130484	chr3:52248238-52248334	97	chr3:52248153-52248237=52248335-52248453:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr3	52248238	52248334	+	52248153	52248453	ENSG00000164088
KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	UP_INTRONS_HeLa_SRRM2-KD	chr1	110232598	110232910	+	110232221	110234044	ENSG00000116396
PCSK1	HsaINT0121539	chr5:96425931-96429212	3282	chr5:96429213-96429317=96425820-96425930:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr5	96425931	96429212	-	96429317	96425820	ENSG00000175426
ARAP3	HsaINT0011002	chr5:141661790-141662042	253	chr5:141662043-141662255=141661684-141661789:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr5	141661790	141662042	-	141662255	141661684	ENSG00000120318
SLC9B2	HsaINT0113397	chr4:103057972-103066326	8355	chr4:103066327-103066507=103057801-103057971:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr4	103057972	103066326	-	103066507	103057801	ENSG00000164038
KAT2A	HsaINT0084048	chr17:42119719-42120029	311	chr17:42120030-42120119=42119537-42119718:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	42119719	42120029	-	42120119	42119537	NA
CHTF18	HsaINT0035334	chr16:791949-792223	275	chr16:791851-791948=792224-792347:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr16	791949	792223	+	791851	792347	ENSG00000127586
CCNDBP1	HsaINT0030403	chr15:43194462-43194726	265	chr15:43194415-43194461=43194727-43197176:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr15	43194462	43194726	+	43194415	43197176	ENSG00000166946
PLEKHA1	HsaINT0127121	chr10:122427032-122428275	1244	chr10:122426942-122427031=122428276-122428316:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr10	122427032	122428275	+	122426942	122428316	ENSG00000107679
FAM109B	HsaINT0059502	chr22:42074342-42075570	1229	chr22:42074251-42074341=42075571-42075652:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr22	42074342	42075570	+	42074251	42075652	ENSG00000177096
AP3M2	HsaINT0010200	chr8:42154961-42157940	2980	chr8:42154616-42154960=42157941-42158112:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr8	42154961	42157940	+	42154616	42158112	ENSG00000070718
CSNK1D	HsaINT0042356	chr17:82249603-82251378	1776	chr17:82251379-82251527=82249431-82249602:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	82249603	82251378	-	82251527	82249431	ENSG00000141551
RIN1	HsaINT0140843	chr11:66335252-66335406	155	chr11:66335407-66335498=66334514-66335251:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	66335252	66335406	-	66335498	66334514	ENSG00000174791
DGKE	HsaINT0047259	chr17:56845810-56847921	2112	chr17:56845690-56845809=56847922-56848065:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	56845810	56847921	+	56845690	56848065	ENSG00000153933
CRTC2	HsaINT0041725	chr1:153952636-153952804	169	chr1:153952805-153952834=153952571-153952635:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr1	153952636	153952804	-	153952834	153952571	ENSG00000160741
GLP2R	HsaINT0069587	chr17:9836476-9842494	6019	chr17:9836371-9836475=9842495-9842616:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	9836476	9842494	+	9836371	9842616	ENSG00000065325
CEP70	HsaINT0033886	chr3:138495077-138498030	2954	chr3:138498031-138498110=138494344-138495076:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	138495077	138498030	-	138498110	138494344	ENSG00000114107
CHTF18	HsaINT0035315	chr16:792348-792438	91	chr16:792224-792347=792439-792590:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr16	792348	792438	+	792224	792590	ENSG00000127586
ARRDC3	HsaINT0012840	chr5:91373839-91374113	275	chr5:91374114-91374276=91373684-91373838:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr5	91373839	91374113	-	91374276	91373684	ENSG00000113369
SEMA3B	HsaINT0147220	chr3:50274935-50275011	77	chr3:50274843-50274934=50275012-50275053:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	50274935	50275011	+	50274843	50275053	ENSG00000012171
CLP1	HsaINT1007869	chr11:57660083-57660764	682	chr11:57659455-57660082=57660765-57661868:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	57660083	57660764	+	57659455	57661868	ENSG00000172409
ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	1010864	1011845	-	1011985	1010729	ENSG00000159842
ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr20	18305808	18306297	+	18305681	18306393	ENSG00000125846
RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr22	29260614	29260701	-	29260864	29260326	ENSG00000100263
SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr14	24441796	24442177	-	24442260	24441674	ENSG00000100445
TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr6	44127679	44134560	+	44127639	44134743	ENSG00000137216
SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr12	108811329	108817037	-	108817159	108811260	ENSG00000084112
FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr16	89808368	89810706	-	89810802	89808294	ENSG00000187741
KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr1	110232598	110232910	+	110232221	110234044	ENSG00000116396
RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr4	159344060	159345105	+	159344036	159345329	ENSG00000109756
OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr8	106713986	106739457	+	106713823	106739583	ENSG00000164830
PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr9	128937779	128940368	+	128937757	128940497	ENSG00000175287
DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	56844179	56845689	+	56844019	56845809	ENSG00000153933
ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr12	131920137	131921099	+	131919979	131921235	ENSG00000177169
PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	52249064	52249173	+	52248956	52250595	ENSG00000164088
AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr6	32181478	32181605	-	32181632	32181351	ENSG00000204305
INSIG2	HsaINT0081099	chr2:118103322-118106736	3415	chr2:118103197-118103321=118106737-118106903:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr2	118103322	118106736	+	118103197	118106903	ENSG00000125629
VPS8	HsaINT0181002	chr3:184849196-184849935	740	chr3:184849071-184849195=184849936-184850022:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	184849196	184849935	+	184849071	184850022	ENSG00000156931
PLAGL2	HsaINT0126512	chr20:32197683-32201918	4236	chr20:32201919-32202292=32192503-32197682:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr20	32197683	32201918	-	32202292	32192503	ENSG00000126003
TAB1	HsaINT0163180	chr22:39399836-39415005	15170	chr22:39399741-39399835=39415006-39415142:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr22	39399836	39415005	+	39399741	39415142	ENSG00000100324
HDAC7	HsaINT0074689	chr12:47785886-47786584	699	chr12:47786585-47786703=47785752-47785885:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr12	47785886	47786584	-	47786703	47785752	ENSG00000061273
TBC1D25	HsaINT0164157	chrX:48541443-48544868	3426	chrX:48541333-48541442=48544869-48545023:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chrX	48541443	48544868	+	48541333	48545023	ENSG00000068354
ABCA7	HsaINT0000820	chr19:1063864-1064160	297	chr19:1063760-1063863=1064161-1064253:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr19	1063864	1064160	+	1063760	1064253	ENSG00000064687
NLRC5	HsaINT0113966	chr16:57079630-57081097	1468	chr16:57079546-57079629=57081098-57081181:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr16	57079630	57081097	+	57079546	57081181	ENSG00000140853
ZNF573	HsaINT0187711	chr19:37773752-37779543	5792	chr19:37779544-37779574=37773661-37773751:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr19	37773752	37779543	-	37779574	37773661	ENSG00000189144
METTL5	HsaINT0102224	chr2:169812507-169815476	2970	chr2:169815477-169815528=169812457-169812506:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr2	169812507	169815476	-	169815528	169812457	ENSG00000138382
MITD1	HsaINT0103188	chr2:99169471-99169549	79	chr2:99169550-99169610=99169263-99169470:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr2	99169471	99169549	-	99169610	99169263	ENSG00000158411
NFKBIZ	HsaINT0113200	chr3:101852225-101852737	513	chr3:101852085-101852224=101852738-101852768:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	101852225	101852737	+	101852085	101852768	ENSG00000144802
FBXL6	HsaINT0062713	chr8:144357787-144358031	245	chr8:144358032-144358472=144357628-144357786:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr8	144357787	144358031	-	144358472	144357628	ENSG00000182325
PNKP	HsaINT0128417	chr19:49864237-49864323	87	chr19:49864324-49864403=49864179-49864236:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr19	49864237	49864323	-	49864403	49864179	ENSG00000039650
BPHL	HsaINT0018282	chr6:3137494-3140385	2892	chr6:3137362-3137493=3140386-3140509:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr6	3137494	3140385	+	3137362	3140509	ENSG00000137274
CUL7	HsaINT1010357	chr6:43051764-43052208	445	chr6:43052209-43052796=43051612-43051763:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr6	43051764	43052208	-	43052796	43051612	ENSG00000044090
TPRA1	HsaINT0171498	chr3:127576051-127576616	566	chr3:127576617-127576696=127575940-127576050:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	127576051	127576616	-	127576696	127575940	ENSG00000163870
LTBP3	HsaINT0097595	chr11:65551565-65551971	407	chr11:65551972-65552157=65551548-65551564:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	65551565	65551971	-	65552157	65551548	ENSG00000168056
IQGAP3	HsaINT0081866	chr1:156534142-156534500	359	chr1:156534501-156534733=156534009-156534141:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr1	156534142	156534500	-	156534733	156534009	ENSG00000183856
ZBTB48	HsaINT0184670	chr1:6582300-6585918	3619	chr1:6582058-6582299=6585919-6586030:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr1	6582300	6585918	+	6582058	6586030	ENSG00000204859
PLEKHG4	HsaINT0127330	chr16:67286667-67286748	82	chr16:67286445-67286666=67286749-67286919:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr16	67286667	67286748	+	67286445	67286919	ENSG00000196155
HPD	HsaINT1015874	chr12:121858714-121858924	211	chr12:121858925-121859191=121858687-121858713:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr12	121858714	121858924	-	121859191	121858687	ENSG00000158104
C6orf163	HsaINT0024602	chr6:87350502-87356300	5799	chr6:87350394-87350501=87356301-87356503:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr6	87350502	87356300	+	87350394	87356503	ENSG00000203872
LRRC23	HsaINT0096746	chr12:6907446-6909889	2444	chr12:6907315-6907445=6909890-6910026:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr12	6907446	6909889	+	6907315	6910026	ENSG00000010626
RPUSD4	HsaINT0143251	chr11:126205613-126205687	75	chr11:126205688-126205781=126205468-126205612:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	126205613	126205687	-	126205781	126205468	ENSG00000165526
IPO13	HsaINT0081501	chr1:43957316-43957401	86	chr1:43957195-43957315=43957402-43957549:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr1	43957316	43957401	+	43957195	43957549	ENSG00000117408
CTD-2201E18.3	HsaINT1009560	chr5:43015151-43017073	1923	chr5:43017074-43018724=43014414-43015150:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr5	43015151	43017073	-	43018724	43014414	ENSG00000177738
TONSL	HsaINT0113185	chr8:144432461-144433587	1127	chr8:144433588-144433759=144432285-144432460:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr8	144432461	144433587	-	144433759	144432285	ENSG00000160949
GTF2H3	HsaINT0073289	chr12:123654999-123655770	772	chr12:123654924-123654998=123655771-123655824:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr12	123654999	123655770	+	123654924	123655824	ENSG00000111358
SNHG20	HsaINT0021514	chr17:77089272-77093243	3972	chr17:77089153-77089271=77093244-77094990:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	77089272	77093243	+	77089153	77094990	NA
RP11-21L23.3	HsaINT1031916	chr11:76782857-76783002	146	chr11:76783003-76783062=76782581-76782856:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	76782857	76783002	-	76783062	76782581	ENSG00000255100
SLC43A1	HsaINT0153114	chr11:57501330-57513957	12628	chr11:57513958-57514124=57501152-57501329:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	57501330	57513957	-	57514124	57501152	ENSG00000149150
LAMB2	HsaINT1017998	chr3:49132869-49132954	86	chr3:49132955-49133118=49132792-49132868:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	49132869	49132954	-	49133118	49132792	ENSG00000172037
INPPL1	HsaINT0081069	chr11:72228499-72228726	228	chr11:72228348-72228498=72228727-72228847:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	72228499	72228726	+	72228348	72228847	ENSG00000165458
THAP3	HsaINT0166601	chr1:6632496-6632795	300	chr1:6632391-6632495=6632796-6633565:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr1	6632496	6632795	+	6632391	6633565	ENSG00000041988
TUBGCP6	HsaINT0175468	chr22:50220016-50220250	235	chr22:50220251-50221874=50219957-50220015:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr22	50220016	50220250	-	50221874	50219957	ENSG00000128159
RPS6KL1	HsaINT0143169	chr14:74908933-74909100	168	chr14:74909101-74909190=74908850-74908932:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr14	74908933	74909100	-	74909190	74908850	ENSG00000198208
TM9SF3	HsaINT0167869	chr10:96528178-96530539	2362	chr10:96530540-96530608=96528031-96528177:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr10	96528178	96530539	-	96530608	96528031	ENSG00000077147
RP11-111M22.3	HsaINT1030366	chr11:76441640-76444277	2638	chr11:76444278-76444574=76441338-76441639:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr11	76441640	76444277	-	76444574	76441338	ENSG00000255135
INTS1	HsaINT0081148	chr7:1504002-1504322	321	chr7:1504323-1504367=1503903-1504001:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr7	1504002	1504322	-	1504367	1503903	ENSG00000164880
MCRIP2	HsaINT0060647	chr16:647885-648119	235	chr16:647783-647884=648120-648474:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr16	647885	648119	+	647783	648474	ENSG00000172366
PPM1M	HsaINT0130485	chr3:52248454-52248636	183	chr3:52248335-52248453=52248637-52248700:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr3	52248454	52248636	+	52248335	52248700	ENSG00000164088
ZDHHC9	HsaINT0185307	chrX:129814796-129823678	8883	chrX:129823679-129823837=129814658-129814795:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chrX	129814796	129823678	-	129823837	129814658	ENSG00000188706
MINK1	HsaINT0103055	chr17:4895833-4896002	170	chr17:4895698-4895832=4896003-4896103:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr17	4895833	4896002	+	4895698	4896103	ENSG00000141503
ZFAND2B	HsaINT0185368	chr2:219208640-219208976	337	chr2:219208572-219208639=219208977-219209049:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr2	219208640	219208976	+	219208572	219209049	ENSG00000158552
ZNF484	HsaINT0187379	chr9:92875060-92877889	2830	chr9:92877890-92878008=92875015-92875059:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr9	92875060	92877889	-	92878008	92875015	ENSG00000127081
MOSPD3	HsaINT1023275	chr7:100612242-100612729	488	chr7:100612102-100612241=100612730-100612996:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr7	100612242	100612729	+	100612102	100612996	ENSG00000106330
PPIL6	HsaINT0130321	chr6:109436200-109440455	4256	chr6:109440456-109441171=109436104-109436199:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr6	109436200	109440455	-	109441171	109436104	ENSG00000185250
CUL9	HsaINT0043488	chr6:43188119-43188522	404	chr6:43187713-43188118=43188523-43188715:+	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr6	43188119	43188522	+	43187713	43188715	ENSG00000112659
ZNF519	HsaINT0187510	chr18:14106410-14124349	17940	chr18:14124350-14124476=14103863-14106409:-	IR	DOWN_INTRONS_HeLa_SRRM2-KD	chr18	14106410	14124349	-	14124476	14103863	ENSG00000175322
