EXPERIMENT	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	AS_TYPE	Sample	PSI	dPSI_SRRM2_HeLa	Quality_Score_Value	DIRECTION
HeLa-SRRM2-KD	ANKRD18B	HsaALTA1058282-2/2	chr9:33543182-33543255	3	chr9:33541227,33543185+33543182-33543255	Alt3	Alt. Acceptor	HeLa_SRRM2_A	40	34.87	N	BOTH
HeLa-SRRM2-KD	ANKRD18B	HsaALTA1058282-2/2	chr9:33543182-33543255	3	chr9:33541227,33543185+33543182-33543255	Alt3	Alt. Acceptor	HeLa_SRRM2_B	75	34.87	N	BOTH
HeLa-SRRM2-KD	ANKRD18B	HsaALTA1058282-2/2	chr9:33543182-33543255	3	chr9:33541227,33543185+33543182-33543255	Alt3	Alt. Acceptor	HeLa_SRRM2_C	40	34.87	N	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_CNTRL	0	34.38	VLOW	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_CNTRL_A	0	34.38	N	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_CNTRL_B	0	34.38	N	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_CNTRL_C	0	34.38	N	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_SRRM2	34.38	34.38	VLOW	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_SRRM2_A	0	34.38	N	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_SRRM2_B	0	34.38	N	BOTH
HeLa-SRRM2-KD	PNPLA6	HsaALTA1002233-3/3	chr19:7550965-7551030	29	chr19:7550640,7550994+7550968+7550965-7551030	Alt3	Alt. Acceptor	HeLa_SRRM2_C	55	34.38	N	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_CNTRL	53.33	34.129999999999995	LOW	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_CNTRL_A	72.73	34.129999999999995	N	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_CNTRL_B	45.45	34.129999999999995	N	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_CNTRL_C	37.5	34.129999999999995	N	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_SRRM2	87.46	34.129999999999995	VLOW	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_SRRM2_A	83.17	34.129999999999995	N	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_SRRM2_B	75	34.129999999999995	N	BOTH
HeLa-SRRM2-KD	HR	HsaALTA1044248-2/2	chr8:22123653-22123816	3	chr8:22125311,22123653-22123813+22123816	Alt3	Alt. Acceptor	HeLa_SRRM2_C	100	34.129999999999995	N	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_CNTRL	47.47	33.650000000000006	OK	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_CNTRL_A	67.1	33.650000000000006	VLOW	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_CNTRL_B	56.85	33.650000000000006	N	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_CNTRL_C	38.73	33.650000000000006	VLOW	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_SRRM2	81.12	33.650000000000006	OK	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_SRRM2_A	83.81	33.650000000000006	N	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_SRRM2_B	71.13	33.650000000000006	VLOW	BOTH
HeLa-SRRM2-KD	ZNF211	HsaALTA1020713-2/2	chr19:57633713-57633905	73	chr19:57633436,57633786+57633713-57633905	Alt3	Alt. Acceptor	HeLa_SRRM2_C	80.9	33.650000000000006	VLOW	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_CNTRL	9.36	33.61	OK	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_CNTRL_A	9.83	33.61	VLOW	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_CNTRL_B	8.33	33.61	N	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_CNTRL_C	8.82	33.61	N	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_SRRM2	42.97	33.61	OK	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_SRRM2_A	33.33	33.61	N	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_SRRM2_B	29.81	33.61	N	BOTH
HeLa-SRRM2-KD	METTL21A	HsaALTA0003098-2/2	chr2:207581794-207582160	214	chr2:207621806,207581794-207581946+207582160	Alt3	Alt. Acceptor	HeLa_SRRM2_C	52.67	33.61	VLOW	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_CNTRL	24.46	32.98	LOW	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_CNTRL_A	12.94	32.98	N	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_CNTRL_B	43.13	32.98	N	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_CNTRL_C	20.31	32.98	N	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_SRRM2	57.44	32.98	LOW	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_SRRM2_A	18.33	32.98	N	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_SRRM2_B	83.33	32.98	N	BOTH
HeLa-SRRM2-KD	YBX1	HsaALTA1004474-4/5	chr1:42696211-42696270	45	chr1:42687613,42696256+42696225+42696214+42696211+42696199-42696270	Alt3	Alt. Acceptor	HeLa_SRRM2_C	50.42	32.98	N	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_CNTRL	11.15	32.6	VLOW	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_CNTRL_A	20	32.6	N	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_CNTRL_B	0	32.6	N	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_CNTRL_C	0	32.6	N	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_SRRM2	43.75	32.6	VLOW	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_SRRM2_A	60	32.6	N	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_SRRM2_B	50	32.6	N	BOTH
HeLa-SRRM2-KD	ZNF207	HsaALTA1001090-2/3	chr17:32377918-	3	chr17:32373453,32377921+32377918+32377915-	Alt3	Alt. Acceptor	HeLa_SRRM2_C	33.33	32.6	N	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_CNTRL	61.36	31.810000000000002	VLOW	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_CNTRL_A	100	31.810000000000002	N	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_CNTRL_B	60.47	31.810000000000002	N	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_CNTRL_C	28.87	31.810000000000002	N	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_SRRM2	93.17	31.810000000000002	LOW	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_SRRM2_A	91.73	31.810000000000002	N	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_SRRM2_B	75.36	31.810000000000002	N	BOTH
HeLa-SRRM2-KD	RPL21	HsaALTA1020897-2/4	chr13:27256184-27256307	100	chr13:27253843,27256284+27256184+27256166+27256156-27256307	Alt3	Alt. Acceptor	HeLa_SRRM2_C	100	31.810000000000002	N	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_CNTRL	30.64	31.47	LOW	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_CNTRL_A	36.43	31.47	N	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_CNTRL_B	4.84	31.47	N	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_CNTRL_C	38.68	31.47	N	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_SRRM2	62.11	31.47	VLOW	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_SRRM2_A	50	31.47	N	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_SRRM2_B	25	31.47	N	BOTH
HeLa-SRRM2-KD	AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	Alt. Acceptor	HeLa_SRRM2_C	83.02	31.47	N	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_CNTRL	23.81	31.12	VLOW	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_CNTRL_A	14.29	31.12	N	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_CNTRL_B	33.33	31.12	N	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_CNTRL_C	25	31.12	N	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_SRRM2	54.93	31.12	LOW	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_SRRM2_A	54.77	31.12	N	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_SRRM2_B	66.67	31.12	N	BOTH
HeLa-SRRM2-KD	VPS28	HsaALTA0009431-1/2	chr8:144424965-144425000	0	chr8:144425683,144424965-144425000+144425051	Alt3	Alt. Acceptor	HeLa_SRRM2_C	37.5	31.12	N	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_CNTRL	25.37	31.069999999999997	LOW	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_CNTRL_A	19.12	31.069999999999997	VLOW	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_CNTRL_B	0	31.069999999999997	N	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_CNTRL_C	38.65	31.069999999999997	VLOW	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_SRRM2	56.44	31.069999999999997	VLOW	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_SRRM2_A	58.48	31.069999999999997	N	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_SRRM2_B	49.21	31.069999999999997	N	BOTH
HeLa-SRRM2-KD	OLA1	HsaALTA1029418-1/3	chr2:174078968-174079086	0	chr2:174081924,174078968-174079086+174079090+174079115	Alt3	Alt. Acceptor	HeLa_SRRM2_C	58.09	31.069999999999997	N	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_CNTRL	39.13	30.869999999999997	VLOW	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_CNTRL_A	36.36	30.869999999999997	N	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_CNTRL_B	33.33	30.869999999999997	N	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_CNTRL_C	50	30.869999999999997	N	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_SRRM2	70	30.869999999999997	VLOW	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_SRRM2_A	66.67	30.869999999999997	N	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_SRRM2_B	50	30.869999999999997	N	BOTH
HeLa-SRRM2-KD	SPATA20	HsaALTA0008154-1/2	chr17:50547720-50547767	0	chr17:50547285,50547720+50547665-50547767	Alt3	Alt. Acceptor	HeLa_SRRM2_C	75	30.869999999999997	N	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_CNTRL	63.16	29.700000000000003	VLOW	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_CNTRL_A	50.7	29.700000000000003	N	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_CNTRL_B	100	29.700000000000003	N	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_CNTRL_C	100	29.700000000000003	N	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_SRRM2	92.86	29.700000000000003	LOW	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_SRRM2_A	100	29.700000000000003	N	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_SRRM2_B	84.62	29.700000000000003	N	BOTH
HeLa-SRRM2-KD	EVI5L	HsaALTA1031656-3/3	chr19:7846496-7846670	86	chr19:7830381,7846582+7846500+7846496-7846670	Alt3	Alt. Acceptor	HeLa_SRRM2_C	100	29.700000000000003	N	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_CNTRL	44.44	29.47	VLOW	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_CNTRL_A	66.67	29.47	N	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_CNTRL_B	40	29.47	N	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_CNTRL_C	28.57	29.47	N	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_SRRM2	73.91	29.47	VLOW	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_SRRM2_A	88.89	29.47	N	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_SRRM2_B	60	29.47	N	BOTH
HeLa-SRRM2-KD	KIRREL	HsaALTA0004603-1/2	chr1:158089502-158089628	0	chr1:158088454,158089502+158089454-158089628	Alt3	Alt. Acceptor	HeLa_SRRM2_C	66.67	29.47	N	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_CNTRL	10.26	27.15	VLOW	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_CNTRL_A	100	27.15	N	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_CNTRL_B	0	27.15	N	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_CNTRL_C	8.85	27.15	N	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_SRRM2	37.41	27.15	VLOW	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_SRRM2_A	66.02	27.15	N	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_SRRM2_B	21.73	27.15	N	BOTH
HeLa-SRRM2-KD	CCDC68	HsaALTA1042894-1/2	chr18:54942675-54942799	0	chr18:54945388,54942675-54942799+54942803	Alt3	Alt. Acceptor	HeLa_SRRM2_C	32.69	27.15	N	BOTH
HeLa-SRRM2-KD	HNRNPA1	HsaALTA1063495-1/4	chr12:54283115-54283135	0	chr12:54282874,54283115+54283094+54283091+54283063-54283135	Alt3	Alt. Acceptor	HeLa_CNTRL	65.77	26.950000000000003	LOW	BOTH
HeLa-SRRM2-KD	HNRNPA1	HsaALTA1063495-1/4	chr12:54283115-54283135	0	chr12:54282874,54283115+54283094+54283091+54283063-54283135	Alt3	Alt. Acceptor	HeLa_CNTRL_A	86.08	26.950000000000003	N	BOTH
HeLa-SRRM2-KD	HNRNPA1	HsaALTA1063495-1/4	chr12:54283115-54283135	0	chr12:54282874,54283115+54283094+54283091+54283063-54283135	Alt3	Alt. Acceptor	HeLa_CNTRL_B	54.17	26.950000000000003	N	BOTH
HeLa-SRRM2-KD	HNRNPA1	HsaALTA1063495-1/4	chr12:54283115-54283135	0	chr12:54282874,54283115+54283094+54283091+54283063-54283135	Alt3	Alt. Acceptor	HeLa_CNTRL_C	100	26.950000000000003	N	BOTH
HeLa-SRRM2-KD	HNRNPA1	HsaALTA1063495-1/4	chr12:54283115-54283135	0	chr12:54282874,54283115+54283094+54283091+54283063-54283135	Alt3	Alt. Acceptor	HeLa_SRRM2	92.72	26.950000000000003	LOW	BOTH
HeLa-SRRM2-KD	HNRNPA1	HsaALTA1063495-1/4	chr12:54283115-54283135	0	chr12:54282874,54283115+54283094+54283091+54283063-54283135	Alt3	Alt. Acceptor	HeLa_SRRM2_A	0	26.950000000000003	N	BOTH
