GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
MINK1	HsaEX0039305	chr17:4892402-4892512	111	chr17:4892234,4892402-4892512,4892656	S	UP_EXONS_HeLa_SRRM2-KD	chr17	4892402	4892512	+	4892234	4892656	ENSG00000141503
TRMT2B	HsaEX0067303	chrX:101036974-101037073	100	chrX:101051784+101051817,101036974-101037073,101035683	C2	UP_EXONS_HeLa_SRRM2-KD	chrX	101036974	101037073	-	101051817	101035683	ENSG00000188917
ERCC6L2	HsaEX0011591	chr9:95967459-95967625	167	chr9:95966714,95967459-95967625,95970576	S	UP_EXONS_HeLa_SRRM2-KD	chr9	95967459	95967625	+	95966714	95970576	ENSG00000182150
EHMT1	HsaEX0021877	chr9:137775109-137775252	144	chr9:137762820+137762824,137775109-137775252,137776618	S	UP_EXONS_HeLa_SRRM2-KD	chr9	137775109	137775252	+	137762820	137776618	ENSG00000181090
KDM4B	HsaEX0033287	chr19:5041137-5041251	115	chr19:5040011,5041137-5041251,5047476	S	UP_EXONS_HeLa_SRRM2-KD	chr19	5041137	5041251	+	5040011	5047476	ENSG00000127663
PGAP2	HsaEX0046784	chr11:3811250-3811424	175	chr11:3808651,3811250-3811424,3817353	C3	UP_EXONS_HeLa_SRRM2-KD	chr11	3811250	3811424	+	3808651	3817353	ENSG00000148985
WRN	HsaEX0071621	chr8:31067033-31067182	150	chr8:31065063,31067033-31067182,31068258	S	UP_EXONS_HeLa_SRRM2-KD	chr8	31067033	31067182	+	31065063	31068258	ENSG00000165392
MDM1	HsaEX0038394	chr12:68325172-68325247	76	chr12:68325441,68325172-68325247,68323240	C2	UP_EXONS_HeLa_SRRM2-KD	chr12	68325172	68325247	-	68325441	68323240	ENSG00000111554
CTA-292E10.6	HsaEX0017650	chr22:28844127-28844199	73	chr22:28822179,28844127-28844199,28848391	C2	UP_EXONS_HeLa_SRRM2-KD	chr22	28844127	28844199	+	28822179	28848391	ENSG00000226471
POC1A	HsaEX6056343	chr3:52149816-52149983	168	chr3:52154355,52149816-52149983+52149987,52125181	C3	UP_EXONS_HeLa_SRRM2-KD	chr3	52149816	52149983	-	52154355	52125181	ENSG00000164087
KLHL22	HsaEX0034813	chr22:20464858-20465576	719	chr22:20471350,20464858-20465576,20458000	S	UP_EXONS_HeLa_SRRM2-KD	chr22	20464858	20465576	-	20471350	20458000	ENSG00000099910
OCIAD2	HsaEX0044577	chr4:48892772-48892889	118	chr4:48894006,48892772-48892889,48885565	S	UP_EXONS_HeLa_SRRM2-KD	chr4	48892772	48892889	-	48894006	48885565	ENSG00000145247
CLTCL1	HsaEX0000820	chr22:19196489-19196545	57	chr22:19199734,19196489-19196545+19196656,19196415	S	UP_EXONS_HeLa_SRRM2-KD	chr22	19196489	19196545	-	19199734	19196415	ENSG00000070371
PARP16	HsaEX0045597	chr15:65266562-65266768	207	chr15:65270935+65270992,65266562-65266768,65263320	S	UP_EXONS_HeLa_SRRM2-KD	chr15	65266562	65266768	-	65270992	65263320	ENSG00000138617
TAF1C	HsaEX0063455	chr16:84182202-84182440	239	chr16:84183072+84183076,84182148+84182202-84182440,84181863	C2	UP_EXONS_HeLa_SRRM2-KD	chr16	84182202	84182440	-	84183076	84181863	ENSG00000103168
USP28	HsaEX0069687	chr11:113813885-113813955	71	chr11:113815174,113813840+113813853+113813885-113813955,113809254	C3	UP_EXONS_HeLa_SRRM2-KD	chr11	113813885	113813955	-	113815174	113809254	ENSG00000048028
CDK19	HsaEX0014040	chr6:110670470-110670541	72	chr6:110746126,110670431+110670470-110670541,110638706	C3	UP_EXONS_HeLa_SRRM2-KD	chr6	110670470	110670541	-	110746126	110638706	ENSG00000155111
PUS10	HsaEX0051305	chr2:61011765-61011905	141	chr2:61018008,61011765-61011905,61009015	C3	UP_EXONS_HeLa_SRRM2-KD	chr2	61011765	61011905	-	61018008	61009015	ENSG00000162927
PTPRS	HsaEX0051225	chr19:5225727-5225844	118	chr19:5238919,5225727-5225844,5222220	C3	UP_EXONS_HeLa_SRRM2-KD	chr19	5225727	5225844	-	5238919	5222220	ENSG00000105426
SERGEF	HsaEX0057334	chr11:17959470-17959636	167	chr11:17988597,17959470-17959636,17878244	S	UP_EXONS_HeLa_SRRM2-KD	chr11	17959470	17959636	-	17988597	17878244	ENSG00000129158
NEBL	HsaEX0042378	chr10:20850395-20850502	108	chr10:20852545,20850395-20850502,20812940	C3	UP_EXONS_HeLa_SRRM2-KD	chr10	20850395	20850502	-	20852545	20812940	ENSG00000078114
ZDHHC20	HsaEX0072502	chr13:21378661-21378738	78	chr13:21381434,21378661-21378738,21376655	S	UP_EXONS_HeLa_SRRM2-KD	chr13	21378661	21378738	-	21381434	21376655	ENSG00000180776
SUN1	HsaEX0062909	chr7:849923-850033	111	chr7:849603,849832+849923-850033,851384	C2	UP_EXONS_HeLa_SRRM2-KD	chr7	849923	850033	+	849603	851384	ENSG00000164828
ZKSCAN4	HsaEX0072832	chr6:28249687-28249834	148	chr6:28251558,28249687-28249834,28248149	C1	UP_EXONS_HeLa_SRRM2-KD	chr6	28249687	28249834	-	28251558	28248149	ENSG00000187626
BDP1	HsaEX0007978	chr5:71562775-71562895	121	chr5:71562520,71562622+71562775-71562895+71562986,71564754	S	UP_EXONS_HeLa_SRRM2-KD	chr5	71562775	71562895	+	71562520	71564754	ENSG00000145734
RPAIN	HsaEX0055410	chr17:5428071-5428211	141	chr17:5426299,5428071-5428211,5432542	C2	UP_EXONS_HeLa_SRRM2-KD	chr17	5428071	5428211	+	5426299	5432542	ENSG00000129197
GUSBP11	HsaEX7010791	chr22:23652479-23652576	98	chr22:23659865,23652479-23652576,23638942	ANN	UP_EXONS_HeLa_SRRM2-KD	chr22	23652479	23652576	-	23659865	23638942	ENSG00000228315
TCF25	HsaEX0064161	chr16:89908966-89909083	118	chr16:89907322,89908966-89909083+89909107,89910591	S	UP_EXONS_HeLa_SRRM2-KD	chr16	89908966	89909083	+	89907322	89910591	ENSG00000141002
PRMT2	HsaEX0050277	chr21:46663383-46663554	172	chr21:46649739,46663383-46663554,46664295	C3	UP_EXONS_HeLa_SRRM2-KD	chr21	46663383	46663554	+	46649739	46664295	ENSG00000160310
LCOR	HsaEX0035521	chr10:96833406-96833479	74	chr10:96831907+96832395+96832399,96833406-96833479,96907265	C1	UP_EXONS_HeLa_SRRM2-KD	chr10	96833406	96833479	+	96831907	96907265	ENSG00000196233
ZRANB2-AS2	HsaEX0054740	chr1:71223057-71223114	58	chr1:71091704,71223057-71223114,71237130	C1	UP_EXONS_HeLa_SRRM2-KD	chr1	71223057	71223114	+	71091704	71237130	ENSG00000229956
HOOK2	HsaEX0030342	chr19:12767816-12767903	88	chr19:12768013,12767816-12767903,12767464	S	UP_EXONS_HeLa_SRRM2-KD	chr19	12767816	12767903	-	12768013	12767464	ENSG00000095066
EML6	HsaEX0022397	chr2:54957790-54957998	209	chr2:54954156,54957790-54957998,54963986+54963989	C2	UP_EXONS_HeLa_SRRM2-KD	chr2	54957790	54957998	+	54954156	54963989	ENSG00000214595
SEC24C	HsaEX0056915	chr10:73763856-73763983	128	chr10:73763601,73763856-73763983,73768810	C2	UP_EXONS_HeLa_SRRM2-KD	chr10	73763856	73763983	+	73763601	73768810	ENSG00000176986
ABLIM1	HsaEX0000726	chr10:114473879-114473956	78	chr10:114487958,114473879-114473956,114473132	C1	UP_EXONS_HeLa_SRRM2-KD	chr10	114473879	114473956	-	114487958	114473132	ENSG00000099204
TEAD1	HsaEX0064367	chr11:12879708-12879842	135	chr11:12862314,12879695+12879708-12879842,12881005	C3	UP_EXONS_HeLa_SRRM2-KD	chr11	12879708	12879842	+	12862314	12881005	ENSG00000187079
ZNF215	HsaEX0073193	chr11:6943083-6943209	127	chr11:6941653,6943083-6943209+6943215,6943546	S	UP_EXONS_HeLa_SRRM2-KD	chr11	6943083	6943209	+	6941653	6943546	ENSG00000149054
ASAP1	HsaEX0006159	chr8:130361670-130361771	102	chr8:130401885,130361670-130361771+130361788,130358143	S	UP_EXONS_HeLa_SRRM2-KD	chr8	130361670	130361771	-	130401885	130358143	ENSG00000153317
ARHGEF10L	HsaEX0005590	chr1:17607802-17607977	176	chr1:17603591,17607799+17607802-17607977,17616094	C1	UP_EXONS_HeLa_SRRM2-KD	chr1	17607802	17607977	+	17603591	17616094	ENSG00000074964
RP5-1198O20.4	HsaEX1035387	chr1:44061132-44061227	96	chr1:44051494+44051531,44061132-44061227,44101560	C2	UP_EXONS_HeLa_SRRM2-KD	chr1	44061132	44061227	+	44051494	44101560	ENSG00000230615
DENND5B	HsaEX0019231	chr12:31392267-31392393	127	chr12:31392614,31392267-31392393,31389498	C1	UP_EXONS_HeLa_SRRM2-KD	chr12	31392267	31392393	-	31392614	31389498	ENSG00000170456
TBC1D17	HsaEX6096249	chr19:49884659-49884758	100	chr19:49878554+49878572,49884659-49884758+49884886,49887194+49887476	C3	UP_EXONS_HeLa_SRRM2-KD	chr19	49884659	49884758	+	49878554	49887476	ENSG00000104946
PTPRS	HsaEX0051223	chr19:5229491-5229684	194	chr19:5238919,5229491-5229684,5222220	C3	UP_EXONS_HeLa_SRRM2-KD	chr19	5229491	5229684	-	5238919	5222220	ENSG00000105426
FAM135A	HsaEX0023973	chr6:70491034-70491083	50	chr6:70486244,70491034-70491083,70502636+70502643	C1	UP_EXONS_HeLa_SRRM2-KD	chr6	70491034	70491083	+	70486244	70502643	ENSG00000082269
COL12A1	HsaEX6048188	chr6:75202720-75202827	108	chr6:75205777,75202720-75202827,75194947	C1	UP_EXONS_HeLa_SRRM2-KD	chr6	75202720	75202827	-	75205777	75194947	ENSG00000111799
ARRDC3	HsaEX0006056	chr5:91376621-91376768	148	chr5:91378694,91376621-91376768,91375613	S	UP_EXONS_HeLa_SRRM2-KD	chr5	91376621	91376768	-	91378694	91375613	ENSG00000113369
ERG	HsaEX0023045	chr21:38400574-38400645	72	chr21:38402557,38400574-38400645,38392444	C1	UP_EXONS_HeLa_SRRM2-KD	chr21	38400574	38400645	-	38402557	38392444	ENSG00000157554
TCTN3	HsaEX0064293	chr10:95685556-95685630	75	chr10:95686399+95686495,95685556-95685630+95685636,95684624	S	UP_EXONS_HeLa_SRRM2-KD	chr10	95685556	95685630	-	95686495	95684624	ENSG00000119977
SENP7	HsaEX0057234	chr3:101417593-101417790	198	chr3:101458955,101417593-101417790,101399055	C2	UP_EXONS_HeLa_SRRM2-KD	chr3	101417593	101417790	-	101458955	101399055	ENSG00000138468
HIVEP3	HsaEX6030327	chr1:41848871-41849035	165	chr1:41918413,41848871-41849035+41849089,41700995	C3	UP_EXONS_HeLa_SRRM2-KD	chr1	41848871	41849035	-	41918413	41700995	ENSG00000127124
LINC00342	HsaEX1019843	chr2:95813909-95813957	49	chr2:95814050,95813810+95813828+95813909-95813957,95807302	C1	UP_EXONS_HeLa_SRRM2-KD	chr2	95813909	95813957	-	95814050	95807302	ENSG00000232931
STARD8	HsaEX1039241	chrX:68655801-68655891	91	chrX:68647927,68655801-68655891,68656119	C3	UP_EXONS_HeLa_SRRM2-KD	chrX	68655801	68655891	+	68647927	68656119	ENSG00000130052
UGGT2	HsaEX0069157	chr13:95943667-95943723	57	chr13:95947037,95943667-95943723,95940091	C1	UP_EXONS_HeLa_SRRM2-KD	chr13	95943667	95943723	-	95947037	95940091	ENSG00000102595
FGGY	HsaEX0025711	chr1:59674039-59674133	95	chr1:59667403,59674039-59674133,59757931	S	UP_EXONS_HeLa_SRRM2-KD	chr1	59674039	59674133	+	59667403	59757931	ENSG00000172456
POLR1A	HsaEX0049039	chr2:86045278-86045360	83	chr2:86045617,86045278-86045360,86043195	C3	UP_EXONS_HeLa_SRRM2-KD	chr2	86045278	86045360	-	86045617	86043195	ENSG00000068654
NEBL	HsaEX0042377	chr10:20852545-20852649	105	chr10:20858240,20852545-20852649,20812940	C3	UP_EXONS_HeLa_SRRM2-KD	chr10	20852545	20852649	-	20858240	20812940	ENSG00000078114
SUGCT	HsaEX0011403	chr7:40684056-40684133	78	chr7:40496386,40684056-40684133+40684213,40749434	S	UP_EXONS_HeLa_SRRM2-KD	chr7	40684056	40684133	+	40496386	40749434	ENSG00000175600
STX11	HsaEX0062665	chr6:144151099-144151405	307	chr6:144150703,144151096+144151099-144151405,144186623	C1	UP_EXONS_HeLa_SRRM2-KD	chr6	144151099	144151405	+	144150703	144186623	ENSG00000135604
MARCH8	HsaEX0037895	chr10:45464239-45464327	89	chr10:45489367,45464239-45464327,45461411	C1	UP_EXONS_HeLa_SRRM2-KD	chr10	45464239	45464327	-	45489367	45461411	ENSG00000165406
CHN1	HsaEX0015243	chr2:175004894-175005080	187	chr2:175005206,175004894-175005080,174952202	S	UP_EXONS_HeLa_SRRM2-KD	chr2	175004894	175005080	-	175005206	174952202	ENSG00000128656
GUF1	HsaEX0029088	chr4:44680441-44680552	112	chr4:44678583+44678787,44680441-44680552,44680659+44680694	S	UP_EXONS_HeLa_SRRM2-KD	chr4	44680441	44680552	+	44678583	44680694	ENSG00000151806
FANCD2	HsaEX6054330	chr3:10063792-10063911	120	chr3:10062211,10063792-10063911,10064356+10064392	S	UP_EXONS_HeLa_SRRM2-KD	chr3	10063792	10063911	+	10062211	10064392	ENSG00000144554
KIAA1211	HsaEX0033955	chr4:56298214-56298349	136	chr4:56272492,56298214-56298349,56307535+56307541	S	UP_EXONS_HeLa_SRRM2-KD	chr4	56298214	56298349	+	56272492	56307541	ENSG00000109265
GUSBP11	HsaEX7010792	chr22:23640308-23640423	116	chr22:23659865,23640308-23640423,23638942	ANN	UP_EXONS_HeLa_SRRM2-KD	chr22	23640308	23640423	-	23659865	23638942	ENSG00000228315
ZNF320	HsaEX0073411	chr19:52891229-52891346	118	chr19:52893779,52891229-52891346,52890328	C2	UP_EXONS_HeLa_SRRM2-KD	chr19	52891229	52891346	-	52893779	52890328	NA
ABHD16A	HsaEX0007689	chr6:31701274-31701340	67	chr6:31703150,31701274-31701340,31701028	C2	UP_EXONS_HeLa_SRRM2-KD	chr6	31701274	31701340	-	31703150	31701028	NA
C1RL	HsaEX0010065	chr12:7108251-7108479	229	chr12:7109110,7108251-7108479,7102087	S	UP_EXONS_HeLa_SRRM2-KD	chr12	7108251	7108479	-	7109110	7102087	ENSG00000139178
NAV2	HsaEX0041759	chr11:19879869-19880127	259	chr11:19868997,19879869-19880127,19892434	C1	UP_EXONS_HeLa_SRRM2-KD	chr11	19879869	19880127	+	19868997	19892434	ENSG00000166833
PRIMPOL	HsaEX0012910	chr4:184678232-184678394	163	chr4:184672460,184678232-184678394,184685576+184685606	C3	UP_EXONS_HeLa_SRRM2-KD	chr4	184678232	184678394	+	184672460	184685606	ENSG00000164306
PTP4A1	HsaEX0050901	chr6:63532337-63532530	194	chr6:63528084,63532337-63532530,63576436	C1	UP_EXONS_HeLa_SRRM2-KD	chr6	63532337	63532530	+	63528084	63576436	ENSG00000112245
GGCX	HsaEX0027392	chr2:85560815-85560985	171	chr2:85561386,85560815-85560985,85559075	S	UP_EXONS_HeLa_SRRM2-KD	chr2	85560815	85560985	-	85561386	85559075	ENSG00000115486
FAM13A	HsaEX0024006	chr4:88990973-88991150	178	chr4:89020460,88990973-88991150,88938241	C1	UP_EXONS_HeLa_SRRM2-KD	chr4	88990973	88991150	-	89020460	88938241	ENSG00000138640
YARS2	HsaEX1044267	chr12:32731632-32731689	58	chr12:32745680,32731632-32731689,32727173	C3	UP_EXONS_HeLa_SRRM2-KD	chr12	32731632	32731689	-	32745680	32727173	ENSG00000139131
TDRD9	HsaEX0064351	chr14:104031108-104031258	151	chr14:104026939,104031108-104031258+104031263,104032017	S	UP_EXONS_HeLa_SRRM2-KD	chr14	104031108	104031258	+	104026939	104032017	ENSG00000156414
HEATR6	HsaEX0029568	chr17:60073746-60073886	141	chr17:60076130+60076169,60073746-60073886,60073279	C1	UP_EXONS_HeLa_SRRM2-KD	chr17	60073746	60073886	-	60076169	60073279	ENSG00000068097
HDAC4	HsaEX0029402	chr2:239144583-239144714	132	chr2:239156652,239144583-239144714,239139796	S	UP_EXONS_HeLa_SRRM2-KD	chr2	239144583	239144714	-	239156652	239139796	ENSG00000068024
PRMT2	HsaEX0050276	chr21:46661800-46661936	137	chr21:46649739,46661800-46661936,46664295	C3	UP_EXONS_HeLa_SRRM2-KD	chr21	46661800	46661936	+	46649739	46664295	ENSG00000160310
MAN2C1	HsaEX1046611	chr15:75360565-75360681	117	chr15:75361046,75360307+75360565-75360681+75360688,75360211	S	UP_EXONS_HeLa_SRRM2-KD	chr15	75360565	75360681	-	75361046	75360211	ENSG00000140400
COL4A5	HsaEX0016561	chrX:108570649-108570795	147	chrX:108568821,108570649-108570795,108571413	S	UP_EXONS_HeLa_SRRM2-KD	chrX	108570649	108570795	+	108568821	108571413	ENSG00000188153
ZNF420	HsaEX0073625	chr19:37080345-37080388	44	chr19:37078570,37080345-37080388,37089039	C1	UP_EXONS_HeLa_SRRM2-KD	chr19	37080345	37080388	+	37078570	37089039	ENSG00000197050
ANKRD29	HsaEX0004452	chr18:23619531-23619629	99	chr18:23629853+23629857,23619395+23619531-23619629,23617827	S	UP_EXONS_HeLa_SRRM2-KD	chr18	23619531	23619629	-	23629857	23617827	ENSG00000154065
BRAF	HsaEX0008354	chr7:140734617-140734770	154	chr7:140739812,140734617-140734770,140726516+140726536	S	UP_EXONS_HeLa_SRRM2-KD	chr7	140734617	140734770	-	140739812	140726516	ENSG00000157764
PLEKHA6	HsaEX0048274	chr1:204244864-204245003	140	chr1:204245615,204244864-204245003,204241814	C1	UP_EXONS_HeLa_SRRM2-KD	chr1	204244864	204245003	-	204245615	204241814	ENSG00000143850
ETHE1	HsaEX1013509	chr19:43526937-43527018	82	chr19:43527097,43526937-43527018,43526659	S	UP_EXONS_HeLa_SRRM2-KD	chr19	43526937	43527018	-	43527097	43526659	ENSG00000105755
HBP1	HsaEX0029312	chr7:107174448-107174745	298	chr7:107173591,107174448-107174745,107179879	ANN	UP_EXONS_HeLa_SRRM2-KD	chr7	107174448	107174745	+	107173591	107179879	ENSG00000105856
ORMDL1	HsaEX0044848	chr2:189783014-189783123	110	chr2:189783703+189783767+189783870+189783879,189782680+189783014-189783123+189783402,189782602	S	UP_EXONS_HeLa_SRRM2-KD	chr2	189783014	189783123	-	189783879	189782602	ENSG00000128699
ARID1B	HsaEX0005757	chr6:157174847-157175005	159	chr6:157174117,157174559+157174847-157175005,157180969	S	UP_EXONS_HeLa_SRRM2-KD	chr6	157174847	157175005	+	157174117	157180969	ENSG00000049618
GPR107	HsaEX0028227	chr9:130099457-130099532	76	chr9:130092381,130099457-130099532,130107496	C2	UP_EXONS_HeLa_SRRM2-KD	chr9	130099457	130099532	+	130092381	130107496	ENSG00000148358
GCNT2	HsaEX0027249	chr6:10529096-10529836	741	chr6:10528841,10529096-10529836+10529840,10621351	S	UP_EXONS_HeLa_SRRM2-KD	chr6	10529096	10529836	+	10528841	10621351	ENSG00000111846
ANKRD29	HsaEX0004453	chr18:23617732-23617827	96	chr18:23629853+23629857,23617732-23617827,23601309	C3	UP_EXONS_HeLa_SRRM2-KD	chr18	23617732	23617827	-	23629857	23601309	ENSG00000154065
ZNF487	HsaEX0073781	chr10:43476107-43476202	96	chr10:43475843+43475847,43476048+43476107-43476202,43481429	S	UP_EXONS_HeLa_SRRM2-KD	chr10	43476107	43476202	+	43475843	43481429	ENSG00000243660
GAB2	HsaEX0026739	chr11:78250157-78250400	244	chr11:78280601+78280773,78250157-78250400,78227051	S	UP_EXONS_HeLa_SRRM2-KD	chr11	78250157	78250400	-	78280773	78227051	ENSG00000033327
FANCL	HsaEX0024836	chr2:58198594-58198662	69	chr2:58241218,58198579+58198594-58198662,58165874	C3	UP_EXONS_HeLa_SRRM2-KD	chr2	58198594	58198662	-	58241218	58165874	ENSG00000115392
ELP6	HsaEX0010963	chr3:47510184-47510254	71	chr3:47511148,47510149+47510184-47510254,47504448	S	UP_EXONS_HeLa_SRRM2-KD	chr3	47510184	47510254	-	47511148	47504448	ENSG00000163832
TTC12	HsaEX0067746	chr11:113352073-113352207	135	chr11:113351299,113352070+113352073-113352207,113359363+113359368	S	UP_EXONS_HeLa_SRRM2-KD	chr11	113352073	113352207	+	113351299	113359368	ENSG00000149292
TPCN1	HsaEX0066630	chr12:113288495-113288526	32	chr12:113288234+113288494,113288495-113288526,113288597+113288758	S	UP_EXONS_HeLa_SRRM2-KD	chr12	113288495	113288526	+	113288234	113288758	ENSG00000186815
TMEM50B	HsaEX0065864	chr21:33455727-33455784	58	chr21:33460413,33455727-33455784,33450863	C1	UP_EXONS_HeLa_SRRM2-KD	chr21	33455727	33455784	-	33460413	33450863	ENSG00000142188
ANKS6	HsaEX0004600	chr9:98770939-98771046	108	chr9:98773877,98770896+98770939-98771046,98756603+98756606	C2	UP_EXONS_HeLa_SRRM2-KD	chr9	98770939	98771046	-	98773877	98756603	ENSG00000165138
SCGB3A2	HsaEX6100446	chr5:147881446-147881648	203	chr5:147872321,147881446-147881648,147882027	C3	UP_EXONS_HeLa_SRRM2-KD	chr5	147881446	147881648	+	147872321	147882027	ENSG00000164265
PK4P	HsaEX0047798	chr2:158678581-158678654	74	chr2:158676867,158678581-158678654,158680429	C1	UP_EXONS_HeLa_SRRM2-KD	chr2	158678581	158678654	+	158676867	158680429	ENSG00000144283
HPS4	HsaEX0030435	chr22:26458445-26458497	53	chr22:26463917+26464108,26458445-26458497+26458540+26458569+26458577,26453404	C2	UP_EXONS_HeLa_SRRM2-KD	chr22	26458445	26458497	-	26464108	26453404	ENSG00000100099
DGUOK	HsaEX0019479	chr2:73957125-73957240	116	chr2:73950732,73957125-73957240,73958146	C2	UP_EXONS_HeLa_SRRM2-KD	chr2	73957125	73957240	+	73950732	73958146	ENSG00000114956
PEX1	HsaEX0046621	chr7:92509329-92509411	83	chr7:92510944,92509329-92509411,92507126	S	UP_EXONS_HeLa_SRRM2-KD	chr7	92509329	92509411	-	92510944	92507126	ENSG00000127980
ARHGAP27P1-BPTFP1-KPNA2P3	HsaEX1004490	chr17:64779263-64779334	72	chr17:64779415,64779184+64779263-64779334,64764548	C2	UP_EXONS_HeLa_SRRM2-KD	chr17	64779263	64779334	-	64779415	64764548	ENSG00000214176
HERPUD2	HsaEX0029821	chr7:35673201-35673278	78	chr7:35694184,35673201-35673278,35667588	C3	UP_EXONS_HeLa_SRRM2-KD	chr7	35673201	35673278	-	35694184	35667588	ENSG00000122557
RFT1	HsaEX0053206	chr3:53119884-53120021	138	chr3:53121699,53119884-53120021,53111908	S	UP_EXONS_HeLa_SRRM2-KD	chr3	53119884	53120021	-	53121699	53111908	ENSG00000163933
BTBD3	HsaEX0008640	chr20:11899589-11899623	35	chr20:11892543,11899589-11899623,11917778	C3	UP_EXONS_HeLa_SRRM2-KD	chr20	11899589	11899623	+	11892543	11917778	ENSG00000132640
C9orf3	HsaEX0011648	chr9:94923986-94924175	190	chr9:94801002,94923986-94924175,94955177	ANN	UP_EXONS_HeLa_SRRM2-KD	chr9	94923986	94924175	+	94801002	94955177	ENSG00000148120
TET2	HsaEX0064529	chr4:105233897-105237351	3455	chr4:105190486+105190505,105233897-105237351,105259619	C2	UP_EXONS_HeLa_SRRM2-KD	chr4	105233897	105237351	+	105190486	105259619	ENSG00000168769
SCMH1	HsaEX0056512	chr1:41151614-41151684	71	chr1:41160875,41151614-41151684,41143112	C2	UP_EXONS_HeLa_SRRM2-KD	chr1	41151614	41151684	-	41160875	41143112	ENSG00000010803
ANKRD29	HsaEX0004451	chr18:23638849-23638943	95	chr18:23646189,23638729+23638772+23638849-23638943+23638947,23634149	S	UP_EXONS_HeLa_SRRM2-KD	chr18	23638849	23638943	-	23646189	23634149	ENSG00000154065
SLC25A20	HsaEX0059027	chr3:48859092-48859201	110	chr3:48862542,48859092-48859201,48857772	C3	UP_EXONS_HeLa_SRRM2-KD	chr3	48859092	48859201	-	48862542	48857772	ENSG00000178537
DDX5	HsaEX0018967	chr17:64501057-64501143	87	chr17:64501261,64501057-64501143,64500882	C3	UP_EXONS_HeLa_SRRM2-KD	chr17	64501057	64501143	-	64501261	64500882	ENSG00000108654
DMXL2	HsaEX0020054	chr15:51453550-51453641	92	chr15:51455151,51453550-51453641,51450346	C2	UP_EXONS_HeLa_SRRM2-KD	chr15	51453550	51453641	-	51455151	51450346	ENSG00000104093
WRN	HsaEX0071618	chr8:31059153-31059265	113	chr8:31033617+31033973,31059095+31059153-31059265,31080867	C3	UP_EXONS_HeLa_SRRM2-KD	chr8	31059153	31059265	+	31033617	31080867	ENSG00000165392
ATAD5	HsaEX1004945	chr17:30856474-30856656	183	chr17:30856354,30856474-30856656,30856955	C3	UP_EXONS_HeLa_SRRM2-KD	chr17	30856474	30856656	+	30856354	30856955	ENSG00000176208
GLCE	HsaEX0027585	chr15:69194436-69194525	90	chr15:69160757,69194436-69194525,69210316	C2	UP_EXONS_HeLa_SRRM2-KD	chr15	69194436	69194525	+	69160757	69210316	ENSG00000138604
BPTF	HsaEX1005817	chr17:67963333-67963506	174	chr17:67962333,67963333-67963506,67964212	C3	UP_EXONS_HeLa_SRRM2-KD	chr17	67963333	67963506	+	67962333	67964212	ENSG00000171634
TRMT2B	HsaEX0067302	chrX:101037917-101038038	122	chrX:101041317,101037917-101038038+101038051,101037073	C1	UP_EXONS_HeLa_SRRM2-KD	chrX	101037917	101038038	-	101041317	101037073	ENSG00000188917
ZNF397	HsaEX0073588	chr18:35242391-35242884	494	chr18:35241109,35242391-35242884,35243152	C1	UP_EXONS_HeLa_SRRM2-KD	chr18	35242391	35242884	+	35241109	35243152	ENSG00000186812
